species,method,mean,sd,q025,q25,median,q75,q975,p_positive,p_negative
Phoenicurus ochruros,ols,0.008569933105090747,0.004619626666308417,-1.9595517318094e-4,0.005591452013326515,0.008599800217454726,0.011923632586080396,0.018420244046053896,0.97,0.03
Turdus rubrocanus,ols,-0.006531548079100368,0.00910359251481629,-0.024915273941047523,-0.011752926652996855,-0.006182588869864459,-6.964144509511116e-4,0.01125152216841713,0.235,0.765
Carpodacus erythrinus,ols,0.014462104121917783,0.012905440638183831,-0.008020556061128137,0.00504713102364291,0.015048030156399706,0.022684569788090567,0.041299306229269944,0.85,0.15
Psilopogon virens,ols,0.030258483486247687,0.0059586564874042226,0.018456095666014097,0.026127067690979965,0.030457680584286054,0.03401279061735404,0.04158069535017519,1,0
Gallinago gallinago,ols,0.033433894432498494,0.015380857453784426,-0.0017152396988123978,0.023452731506626107,0.03403698215325597,0.04376538578722866,0.061134726915935286,0.97,0.03
Prinia flaviventris,ols,0.013615334844153315,0.0033033802801789216,0.0076656648632072695,0.011080801111871371,0.013499005779947091,0.015797006570178997,0.01941725651155738,1,0
Motacilla citreola,ols,0.04261309584291171,0.012041335583117766,0.018035792772812215,0.03423764318576901,0.04336256531650835,0.050914291544251734,0.06423986900178637,1,0
Accipiter soloensis,ols,0.008917481345842563,0.013414805964322022,-0.02043728199067511,3.267707249169705e-6,0.009984624799363887,0.017096717082682802,0.035152622780189914,0.75,0.25
Accipiter trivirgatus,ols,0.022764322038122013,0.008655207945395486,0.008007520265498561,0.01692731921554805,0.021853873166072173,0.028453144576063537,0.040118691443808974,1,0
Cisticola juncidis,ols,0.0038431852241564255,0.009525467735772666,-0.016263899804968777,-0.001538774374175082,0.004212867008670826,0.009682540327179032,0.021565484732979784,0.68,0.32
Dicrurus leucophaeus,ols,0.016776656757605243,0.007713646514451853,0.0024370900819467114,0.0113645820740754,0.016240260546173408,0.021206401499801637,0.03114843667319704,1,0
Ardea intermedia,ols,0.09174229137071822,0.014511439511214117,0.06225640409598415,0.08409099720732244,0.09236337568741965,0.10253525606512322,0.11342188606018704,1,0
Lonchura punctulata,ols,0.01968563829897939,0.004805039230791419,0.011384103452992202,0.01642385633753865,0.01943552473491574,0.023193620130211905,0.02977918909288386,1,0
Orthotomus sutorius,ols,0.012651889646088125,0.0025234498854878724,0.007831529772050415,0.010853508805804213,0.01253997997275057,0.01444662075321394,0.017307772834592592,1,0
Falco subbuteo,ols,0.029481983556008808,0.013338976750036922,0.004153037425286989,0.019630179427337795,0.02975581978431733,0.03868987711640116,0.05470208882321953,0.985,0.015
Pericrocotus ethologus,ols,0.00358691346065618,0.010764129116106157,-0.018632440108646557,-0.003473742341870274,0.004459067666922055,0.011463307171044141,0.02340212098270746,0.62,0.38
Muscicapa sibirica,ols,0.00686651532187593,0.009791855277814829,-0.01186042191636669,0.0018877107165636803,0.006877561179890449,0.012679680799013791,0.024527731798748537,0.795,0.205
Picumnus innominatus,ols,0.016025026842139894,0.008545624909396275,3.916308691018752e-4,0.010260907086187897,0.01585232623363879,0.022698046309521252,0.03182791947593335,0.975,0.025
Sternula albifrons,ols,0.03967677750216778,0.01157809503314533,0.016191452241337934,0.03193463722922575,0.04081468923727434,0.0483648703147698,0.05942300656355449,1,0
Butorides striata,ols,0.015820889942221947,0.009704717360324725,-0.002249126418112247,0.010492855569787194,0.016143578748690803,0.021865239200421247,0.03421885120516496,0.94,0.06
Yungipicus canicapillus,ols,0.03360936954540488,0.009311831375886214,0.01654465210739523,0.027028482841279806,0.03384423774055545,0.03989731895110708,0.05301204477207476,1,0
Periparus ater,ols,0.0032706429887294107,0.013142594524483972,-0.021479058060320494,-0.006237026694502548,0.0040883339926527954,0.01322690257109287,0.026250545014693448,0.575,0.425
Phylloscopus magnirostris,ols,-0.005899244541238195,0.009949328777875828,-0.02725313489898538,-0.012186443895943748,-0.00508693266333598,8.793987093363759e-4,0.013082387446604223,0.29,0.71
Tarsiger cyanurus,ols,0.016939504524875897,0.010915776542489743,-0.0033371651522962663,0.009967885998971533,0.01660984996305835,0.02480552637494086,0.03689909444908222,0.96,0.04
Cuculus sparverioides,ols,-0.007331536178046901,0.009672909866267393,-0.02299738710279561,-0.01374481490770302,-0.008112507738468035,-0.0017642919867608977,0.013053109105735494,0.21,0.79
Cyanoderma ruficeps,ols,0.0318409083796817,0.009485579969756557,0.01090830010820103,0.02649404948794356,0.03264801956113556,0.03740446562283252,0.04915983603934798,0.995,0.005
Eurystomus orientalis,ols,0.013107876210061459,0.012101342724609367,-0.010766935932883066,0.004800459595562488,0.014071025390525082,0.020701218641858816,0.03483528122870627,0.865,0.135
Anas carolinensis,ols,0.05441235228546076,0.015516589948675526,0.019543979316154016,0.04507539706305742,0.054768737789861355,0.06547373663968546,0.08208080997576551,1,0
Acrocephalus bistrigiceps,ols,0.05447077021723144,0.011630502184093155,0.030357750459045523,0.047362594699708785,0.05450660945456222,0.0632067701357287,0.07563149421963594,1,0
Centropus sinensis,ols,0.02020055509319447,0.0031418354670472073,0.01510135369676383,0.01781586545214585,0.019919837707793753,0.0223006428203667,0.026963328308913292,1,0
Buteo hemilasius,ols,0.017620593380054107,0.00792651297408316,3.2283182046098434e-5,0.013124385539862334,0.017058701873446835,0.02244252930888427,0.03300258189884178,0.975,0.025
Pycnonotus aurigaster,ols,0.017265423508741846,0.0031348503539764395,0.010838042656687818,0.015289834162374338,0.017342917467515838,0.01895624436740502,0.02318955402970278,1,0
Fringilla montifringilla,ols,0.0669023905086312,0.012839042177710714,0.039507978618575225,0.05909269350251825,0.06647034919624517,0.07641707826284876,0.09077685464830149,1,0
Phylloscopus humei,ols,0.012439264043363435,0.008855046584843908,-0.005432974856918301,0.005570166247556093,0.013032333832072288,0.018704895848492654,0.028437691531975336,0.89,0.11
Apus pacificus,ols,0.0050456028412015725,0.015257817565332203,-0.023448567082281144,-0.005107315333594373,0.006282742564360996,0.014939155888895791,0.033005152067073946,0.635,0.365
Emberiza godlewskii,ols,-0.0013209870358002198,0.007523415610240334,-0.015912973348369927,-0.006649969593672739,-0.0010096025823869955,0.004592725364664554,0.012117105236198614,0.445,0.555
Tringa erythropus,ols,0.054253322611040086,0.011469599921546688,0.030724568745279048,0.047645129150126815,0.054271026287325205,0.061419705211148146,0.07582946518030752,1,0
Enicurus leschenaulti,ols,0.017906524832276248,0.008067010235875695,0.002501291330618941,0.012828443538014711,0.018292572836158556,0.023635559634136327,0.03150013244285392,0.99,0.01
Phylloscopus borealis,ols,-0.007811958337626973,0.013492599547103794,-0.033076957053871675,-0.017131235204024365,-0.007116683766792533,0.0017387826289785736,0.01965778091498259,0.3,0.7
Cuculus poliocephalus,ols,-4.194268497160751e-4,0.01701698006370926,-0.036702769965811906,-0.010302618468606577,-8.705624027973326e-5,0.010829180582183434,0.03146911611327482,0.5,0.5
Phylloscopus coronatus,ols,-0.007114228767461459,0.015583641774053142,-0.03689630700595428,-0.016159037540324866,-0.006330601881635903,0.003001694425445085,0.023067042590876198,0.335,0.665
Phylloscopus trochiloides,ols,0.005413002452990351,0.006350603460297275,-0.006453086856619001,0.0010627334885187903,0.005356282950537322,0.0098726299756449,0.017548618209666262,0.785,0.215
Pericrocotus solaris,ols,0.024532384708091916,0.0048274258270034455,0.015697146492187966,0.021471052998952658,0.02418722992170797,0.027480474466722936,0.034939221461795254,1,0
Aethopyga gouldiae,ols,0.009308282864520442,0.007445065936672575,-0.004655848188384246,0.0038965048229434073,0.009389114354567907,0.014475829721231397,0.023157246877980802,0.885,0.115
Tringa stagnatilis,ols,0.03396702551076586,0.011026541969936356,0.013720673476960286,0.026340920345018982,0.03413958492565092,0.041763159376591544,0.05366056347731752,1,0
Muscicapa dauurica,ols,0.05906356455344592,0.02043407410641147,0.020078780515205313,0.04566885554641452,0.05883766624132479,0.0727735074823083,0.09442140898575226,0.99,0.01
Buteo japonicus,ols,0.03935669891622507,0.015602508406549595,0.009417074410843457,0.028488110155404298,0.03923474283668889,0.05003027683589558,0.06903277620053916,1,0
Gelochelidon nilotica,ols,0.04659439816815347,0.009888401991887617,0.024829889301682898,0.04009234675919145,0.04703082076750333,0.0534712495131553,0.06734485098898879,1,0
Eumyias thalassinus,ols,0.020772200385931267,0.007517801384504111,0.004752069458163608,0.016048231603519286,0.020050117174904243,0.026003430752528183,0.034617782643964874,1,0
Sitta villosa,ols,-0.014198750560404384,0.011537187889061882,-0.037447688457228664,-0.022219166116183294,-0.012757102272014617,-0.006296142154809708,0.0069464543693282975,0.125,0.875
Alauda gulgula,ols,-0.010381886765262981,0.012608370134978997,-0.03434380049204046,-0.018253859563811765,-0.009399278330787478,-0.0017084897112612646,0.012694070397408438,0.195,0.805
Calidris ruficollis,ols,0.0288231569351504,0.009776020455768504,0.011072449491806463,0.022257078498584167,0.029544120920219026,0.03627767004466769,0.045646618923668475,0.99,0.01
Pernis ptilorhynchus,ols,0.09090419607140894,0.020383957720211794,0.04799096017066627,0.07735276736166044,0.09214451845703969,0.1071275371590314,0.12423907054423478,1,0
Limosa limosa,ols,0.054030607661418734,0.012428303457738512,0.030216731556294847,0.04489087857275229,0.05416409342595527,0.06264732417886304,0.07524507221392487,1,0
Phylloscopus pulcher,ols,0.0017067050045963404,0.006572193843748107,-0.012614605525200504,-0.00207232703573917,0.0027651711564522542,0.006500274087294507,0.012229069796859358,0.65,0.35
Ardea purpurea,ols,0.05855575325065228,0.01047301411789698,0.03420564577561159,0.05235143451753246,0.05890659098651621,0.06554443985181373,0.07622494012808836,1,0
Phylloscopus armandii,ols,0.00449214054681199,0.008297982303717687,-0.009082234136549586,-0.001218446177097582,0.004351522273793831,0.01057481137207182,0.02050334545064836,0.68,0.32
Butastur indicus,ols,5.627801151961271e-4,0.010420286111074057,-0.022247801264212493,-0.005132026407122167,0.0012988738504521283,0.007073947054925948,0.019000146645477917,0.54,0.46
Platalea leucorodia,ols,0.05282177689557081,0.008380488857102193,0.03702207842475201,0.047373715434472344,0.052963743160435006,0.059169506713124875,0.0678129261172644,1,0
Emberiza tristrami,ols,0.02923160943150009,0.011363152736874832,0.0013633477422988608,0.022188921361576432,0.029130089914149365,0.037709924146069176,0.04969959134929925,0.98,0.02
Spatula querquedula,ols,0.031992947611255776,0.01821160844350363,-0.0021888993632974206,0.019949360211919502,0.03299708247251773,0.044376114876824434,0.06819739682589393,0.965,0.035
Alcippe hueti,ols,0.013317732397758818,0.003107850485512476,0.0078101881924058396,0.011301668383655088,0.013778830006323312,0.015415385637657,0.01882938922508592,1,0
Garrulax perspicillatus,ols,0.025392955618669846,0.004147322441104441,0.01616616518383909,0.02290594562581324,0.025546576611695078,0.0283952751530952,0.03250782764945649,1,0
Cinclus pallasii,ols,-1.27780278729797e-4,0.013042679837878648,-0.02588163787125743,-0.010402003998823465,7.299583494885552e-4,0.008694006483099544,0.025485384986871116,0.52,0.48
Calidris ferruginea,ols,0.03735481452119119,0.01607039598652378,0.005363465931582183,0.026895028547985735,0.038546280198301475,0.04952026081064932,0.0633662755334712,0.99,0.01
Tadorna tadorna,ols,0.046518379243379676,0.012065544364857298,0.024878820167593255,0.03795759562463462,0.04602338420564421,0.05575782769984623,0.07038550013680318,1,0
Chlidonias leucopterus,ols,0.03878829819449861,0.010996661479882312,0.01404289856612277,0.031094921591439763,0.040207957315842646,0.0460462308642726,0.05781762752192922,1,0
Anthus roseatus,ols,0.021723868528398832,0.009835529423349814,0.0027706744814164808,0.015708641398068802,0.022492994174335167,0.029008126182262887,0.038227933034815816,0.985,0.015
Phoenicurus frontalis,ols,0.013923926516604462,0.007056285253118627,-7.646024874813066e-4,0.009029284102437356,0.014261355237216548,0.018698353430196237,0.02648572554331971,0.96,0.04
Mareca strepera,ols,0.05226499424628287,0.012957963470725427,0.024100251923181708,0.044414662196849045,0.05213436013873336,0.06156851434171512,0.07550950245342626,1,0
Periparus rubidiventris,ols,-0.012193087212332473,0.007167450854911757,-0.02754809575064907,-0.01688185720146692,-0.012093988958102413,-0.007515527133724245,0.00118840906031072,0.05,0.95
Eremophila alpestris,ols,0.004983111200334014,0.005255292430958684,-0.00510226243520539,0.0015936825992996586,0.004860698894200345,0.008944095616774107,0.015650321836408503,0.82,0.18
Aythya nyroca,ols,0.06330164695383236,0.016583085059312466,0.030506668433602356,0.052824620075607696,0.0651866339609902,0.07435531754407555,0.09246848271311822,1,0
Calidris acuminata,ols,0.02726534089288893,0.010127047999678954,0.008414658023896956,0.02121593963700342,0.027317681161402707,0.033613598672415174,0.04439216989314959,0.985,0.015
Ceryle rudis,ols,0.028497561131629438,0.006570198100579512,0.014888950315893788,0.024527926952210226,0.02920849355037657,0.03351571980158254,0.03988263309541633,1,0
