grid_cell,pa_frac_all,pa_frac_pre2000,pa_frac_post2000,pa_frac_national,pa_frac_wetland,pa_frac_forest,pa_frac,n_pa_overlapping,pa_year_min,pa_year_first_major,newly_protected_2000_2024
2554,0.05918037063828046,0.05918037063828046,0,0.05847113404069576,7.092365975847044e-4,0,0.05918037063828046,4,1975,1975,FALSE
2555,0,0,0,0,0,0,0,0,NA,NA,FALSE
2556,0.00713354710793476,0.004029510556546818,0.0031040365513879406,0,0.004029510556546818,0.0031040365513879406,0.00713354710793476,2,1998,NA,FALSE
2557,0,0,0,0,0,0,0,0,NA,NA,FALSE
2558,0,0,0,0,0,0,0,0,NA,NA,FALSE
2559,0,0,0,0,0,0,0,0,NA,NA,FALSE
2560,0.030895953482007067,0.024629493470264992,0.006266460011742072,0.024629493470264992,0.006266460011742072,0.024629493470264992,0.030895953482007067,2,1981,1981,FALSE
2561,0.06280845129996994,0.06280845129996994,0,0.06280845129996994,0,0.06280845129996994,0.06280845129996994,1,1981,1981,FALSE
2562,0.046510791160877564,0.046510791160877564,0,0.046510791160877564,0,0.046510791160877564,0.046510791160877564,5,1982,1983,FALSE
2563,0.08036417503778416,0.08036417503778417,0,0.08036417503778416,0,0.08036417503778416,0.08036417503778416,5,1982,1982,FALSE
2564,0,0,0,0,0,0,0,0,NA,NA,FALSE
2565,0,0,0,0,0,0,0,0,NA,NA,FALSE
2566,4.380903137741674e-5,4.380903137741674e-5,0,4.380903137741674e-5,0,0,4.380903137741674e-5,1,1987,NA,FALSE
2567,0.004298324763045339,0.004298324763045339,0,0,0.004298324763045339,0,0.004298324763045339,1,1998,NA,FALSE
2568,0,0,0,0,0,0,0,0,NA,NA,FALSE
2569,0.00530407780763591,0.00530407780763591,0,0.00530407780763591,0.00530407780763591,0,0.00530407780763591,1,1988,NA,FALSE
2570,0.054518922014951204,0.054518922014951204,0,0.054518922014951204,0,0.009342988540112548,0.054518922014951204,3,1982,1986,FALSE
2571,0.2565442908707193,0.01568903579437735,0.2565442908707193,0.01568903579437735,0,0.2565442908707193,0.2565442908707193,5,1982,1982,FALSE
2572,0.16214238803310368,0.022145344747843913,0.1399946624803109,0.022145344747843913,0,0.1563035908866055,0.16214238803310368,10,1979,2006,TRUE
2573,9.363120772038079e-4,9.46978673817983e-5,8.416142098220097e-4,0,0,9.363120772038079e-4,9.363120772038079e-4,2,1991,NA,FALSE
2574,0,0,0,0,0,0,0,0,NA,NA,FALSE
2575,1.5179696305180009e-4,1.5179696305180009e-4,0,0,0,0,1.5179696305180009e-4,1,1999,NA,FALSE
2576,0,0,0,0,0,0,0,0,NA,NA,FALSE
2605,0,0,0,0,0,0,0,0,NA,NA,FALSE
2606,0.009470414247956202,0.009470414247956202,0,0.009470414247956202,0,0.009470414247956202,0.009470414247956202,1,1988,NA,FALSE
2607,0,0,0,0,0,0,0,0,NA,NA,FALSE
2608,0,0,0,0,0,0,0,0,NA,NA,FALSE
2609,0.09365603954885439,0.09365603954885439,0,0.09365603954885439,0,0,0.09365603954885439,1,1993,1993,FALSE
2610,0.14688425549265444,0.14688425549265444,1.8512642791224001e-4,0.14688425549265444,0,0,0.14688425549265444,3,1993,1993,FALSE
2611,0.09626604053167322,0.09626604053167322,0,0.09626604053167322,0,0,0.09626604053167322,1,1993,1993,FALSE
2612,0,0,0,0,0,0,0,0,NA,NA,FALSE
2613,0.1853638547940114,0.1853638547940114,0,0.1853638547940114,0.0028171737962994024,0,0.1853638547940114,2,1993,1993,FALSE
2614,0.031641974785703554,0.031641974785703554,0,0.031641974785703554,0,0,0.031641974785703554,1,1993,1993,FALSE
2615,0,0,0,0,0,0,0,0,NA,NA,FALSE
2616,0,0,0,0,0,0,0,0,NA,NA,FALSE
2617,0.4460851673471266,0.4460851673471266,0,0.4460851673471266,0,0.4460851673471266,0.4460851673471266,1,1985,1985,FALSE
2618,0.6055984901585818,0.6055984901585818,0,0.6055984901585818,0,0.6055984901585818,0.6055984901585818,1,1985,1985,FALSE
2619,0,0,0,0,0,0,0,0,NA,NA,FALSE
2620,0,0,0,0,0,0,0,0,NA,NA,FALSE
2621,0.13146694528292788,0.13146694528292788,0,0.13146694528292788,0,0,0.13146694528292788,1,1993,1993,FALSE
2622,0.06656659740819366,0.06656624685540358,0.008858647829542187,0.06656624685540358,0.06484388104002682,0.008858647829542187,0.06656659740819366,7,1993,1995,FALSE
2623,0.5230162570225453,0.5016128031845198,0.07876224115947841,0.5016128031845198,0.4989025020143243,0.25664668464043194,0.5230162570225453,10,1995,1995,FALSE
2624,0.36933179599827537,0.3165910356752203,0.052740760323055094,0.3165910356752203,0.052740760323055094,0.27547041755351775,0.36933179599827537,3,1995,1995,FALSE
2625,0.5106369644904518,0.5106369644904518,0,0.5106369644904518,0,0.5106369644904518,0.5106369644904518,1,1996,1996,FALSE
2626,0.043178167545919376,7.420296989635931e-4,0.04262412788311329,0,0,0,0.043178167545919376,5,1993,2003,TRUE
2627,0.0028526890278428993,1.3591192347503622e-4,0.0027167771043678634,0,0,0,0.0028526890278428993,2,1986,NA,FALSE
2628,0,0,0,0,0,0,0,0,NA,NA,FALSE
2629,0,0,0,0,0,0,0,0,NA,NA,FALSE
2630,0.02474338328370707,0.02474338328370707,0,0.022759966243960775,0,0.011714015992255841,0.02474338328370707,3,1979,1979,FALSE
2631,1.7140297134181397e-4,1.7140297134181397e-4,0,1.7140297134181397e-4,0,0,1.7140297134181397e-4,1,1979,NA,FALSE
2632,7.095597761717153e-4,0,7.095597761717153e-4,0,7.095597761717153e-4,0,7.095597761717153e-4,1,2011,NA,FALSE
2633,0.018568086998240526,0.017448198880260744,0.0011198881179797797,0.00810682046280891,0.0011198881179797797,0.005618241716811486,0.018568086998240526,5,1981,NA,FALSE
2634,0.07976645387022277,0.0791264722625741,6.399816076487234e-4,0.07795703417693066,0,0.06763971516262947,0.07976645387022277,5,1986,1986,FALSE
2635,0.03419494531901757,0.03419494531901757,0,0.03419494531901757,0,0.022467407965036178,0.03419494531901757,2,1982,1982,FALSE
2636,0,0,0,0,0,0,0,0,NA,NA,FALSE
2637,0.21373236335080423,0.2137323633508041,0,0.2137323633508042,0.203364092927767,0,0.21373236335080423,5,1984,1984,FALSE
2638,0.07451844158214604,0.07451844158214604,0,0.017675687611116028,0.0655610326983655,0,0.07451844158214604,3,1984,1996,FALSE
2639,0.023418387137498307,0.023418387137498307,0,0.023418387137498307,0,0.023418387137498307,0.023418387137498307,1,1981,1981,FALSE
2640,1.262599560818691e-4,1.1303847790267559e-4,1.3221478179193506e-5,0,0,1.262599560818691e-4,1.262599560818691e-4,2,1981,NA,FALSE
2641,0.08130064006272947,0.07928692472308346,0.002013715339645997,0.04794829314102207,0.02084193726136902,0.033349700861182156,0.08130064006272947,8,1981,1981,FALSE
2642,0,0,0,0,0,0,0,0,NA,NA,FALSE
2643,0.016649326854577602,0.016649326854577602,0,0.015348162569686566,0,0,0.016649326854577602,3,1975,1975,FALSE
2644,0,0,0,0,0,0,0,0,NA,NA,FALSE
2645,0,0,0,0,0,0,0,0,NA,NA,FALSE
2646,0,0,0,0,0,0,0,0,NA,NA,FALSE
2647,5.840886966855387e-4,0,5.840886966855387e-4,5.840886966855387e-4,5.840886966855387e-4,0,5.840886966855387e-4,2,2003,NA,FALSE
2648,0.030277908416867803,0,0.030277908416867803,0.030277908416867803,0.030277908416867803,0,0.030277908416867803,2,2003,2003,TRUE
2678,0.7671832196076825,0.7671832196076825,0,0.7671832196076825,0,0.7671832196076825,0.7671832196076825,1,1988,1988,FALSE
2679,0.8070052748945877,0.8070052748945877,0,0.8070052748945877,0,0.8070052748945877,0.8070052748945877,1,1988,1988,FALSE
2680,0.8806744687898417,0.8806744687898417,0,0.8806744687898417,0,0.8806744687898417,0.8806744687898417,1,1988,1988,FALSE
2681,0.30580411173488853,0.30580411173488853,0,0.30580411173488853,0,0.2918985853919278,0.30580411173488853,2,1988,1988,FALSE
2682,0.06579649823062234,0.06579649823062234,0,0.06579649823062234,0,0.06567136613228756,0.06579649823062234,2,1988,1988,FALSE
2683,0,0,0,0,0,0,0,0,NA,NA,FALSE
2684,0.09537362466747167,0.09537362466747167,0,0.09537362466747167,0,0,0.09537362466747167,1,1993,1993,FALSE
2685,0.14525807666170334,0.14525807666170334,0,0.14525807666170334,0,0,0.14525807666170334,1,1993,1993,FALSE
2686,0,0,0,0,0,0,0,0,NA,NA,FALSE
2687,0,0,0,0,0,0,0,0,NA,NA,FALSE
2688,0,0,0,0,0,0,0,0,NA,NA,FALSE
2689,0.0836405873419926,0.0836405873419926,0,0.0836405873419926,0,0.0836405873419926,0.0836405873419926,1,1985,1985,FALSE
2691,0.04378929035367534,0.04378929035367534,0,0.04378929035367534,0,0.04378929035367534,0.04378929035367534,1,1985,1985,FALSE
2692,0.08474194451648527,0.08474194451648527,0,0.08474194451648527,0,0.08474194451648527,0.08474194451648527,1,1985,1985,FALSE
2693,0.060383934536367055,0.060383934536367055,0,0.060383934536367055,0,0,0.060383934536367055,1,1993,1993,FALSE
2694,0.10775566890496062,0.09699616363892977,0.010759505266030844,0.09699616363892977,0,0.046347132730908576,0.10775566890496062,4,1984,1984,FALSE
2695,0.11010986632511127,0.0211825835447839,0.08892728278032737,0.0211825835447839,0.0211825835447839,0.03591794243824619,0.11010986632511127,7,1995,1995,FALSE
2696,0.013792263465772463,0.013786628139059929,5.635326712534158e-6,0.013786628139059929,0,0.013792263465772463,0.013792263465772463,2,1996,1996,FALSE
2697,0.03451715747537567,0.031912842805374285,0.0026043146700013855,0.00106537206927516,0,0.00106537206927516,0.03451715747537567,3,1993,1993,FALSE
2698,0.18928690547036736,0.14254865117573118,0.047261905108018705,0.14254865117573118,0,0.07535432915675758,0.18928690547036736,18,1978,1978,FALSE
2699,0.040440034321486976,0.03390658746457443,0.006679691765077444,0.03812773841561089,0,0.002458540814040983,0.040440034321486976,7,1978,1978,FALSE
2700,0.07152351801777146,0.07152351801777146,0,0.07152351801777146,0,0.02264887125323368,0.07152351801777146,2,1996,1996,FALSE
2701,0.09357733128564635,0.0931516105192231,0.0013021598700424096,0.0931516105192231,0,0.0043680321295387564,0.09357733128564635,14,1984,1984,FALSE
2702,0.0559188751581029,0.0550502199584982,8.686551996046905e-4,0.0550502199584982,0,0.04759147883823528,0.0559188751581029,4,1994,1994,FALSE
2703,0.06500366172999321,0.06500366172999321,0,0.05824813969058234,0,0.007002517403861273,0.06500366172999321,4,1979,1979,FALSE
2704,0.04235193322789816,0.04235193322789816,0,0.04235193322789816,0,0,0.04235193322789816,1,1987,1987,FALSE
2705,0.026273499873705402,0.026273499873705402,0,0.026273499873705402,0,0.026273499873705402,0.026273499873705402,1,1998,1998,FALSE
2706,0.06375938637663534,0.06375938637663534,0,0.06375938637663534,0,0.06375938637663534,0.06375938637663534,3,1982,1982,FALSE
2707,0.04346235383500718,0.036943053699721666,0,0.036943053699721666,0,0.036943053699721666,0.04346235383500718,3,1998,1998,FALSE
2708,0.018770394214817257,0.009339384228849055,0.006813397018578487,0.009339384228849055,0,0.016152781247427542,0.018770394214817257,4,1998,NA,FALSE
2709,0.25985716259264685,0.25985716259264685,0,0.11779622464447716,0.25985716259264685,0,0.25985716259264685,4,1984,1984,FALSE
2710,0.0025746173705225197,0.0025746173705225197,0,0,0,0.001923099705082039,0.0025746173705225197,2,1982,NA,FALSE
2711,0.021711846453498385,0.021711846453498385,0,0.014787831932737886,0,0.021711846453498385,0.021711846453498385,2,1981,1981,FALSE
2712,0.01732053245813533,0.014484155909751346,0.0028363765483839848,0.014484155909751346,0,0.01732053245813533,0.01732053245813533,5,1997,1997,FALSE
2713,0.07262307926911583,0.07262307926911575,0,0.07262307926911583,0.04230760989960194,0,0.07262307926911583,3,1988,1988,FALSE
2714,0.0017372956013549724,0.0017372956013549724,0,0,0,0.0017372956013549724,0.0017372956013549724,1,1993,NA,FALSE
2715,0.005181646637316483,0.005181646637316483,0,0.005124723130833927,0,0,0.005181646637316483,2,1975,NA,FALSE
2716,5.928586126973866e-5,5.928586126973866e-5,0,5.928586126973866e-5,0,5.928586126973866e-5,5.928586126973866e-5,1,1983,NA,FALSE
2717,0,0,0,0,0,0,0,0,NA,NA,FALSE
2718,0.007553454617023371,0.007553454617023371,0,0,0,0.007553454617023371,0.007553454617023371,1,1994,NA,FALSE
2719,0,0,0,0,0,0,0,0,NA,NA,FALSE
2750,0.9999999999999778,0.9999999999999778,0,0.9999999999999778,0,0.9999999999999778,0.9999999999999778,1,1988,1988,FALSE
2751,0.9826295622257419,0.9826295622257419,0,0.9826295622257419,0,0.9826295622257419,0.9826295622257419,1,1988,1988,FALSE
2752,0.989684342162594,0.989684342162594,0,0.989684342162594,0,0.989684342162594,0.989684342162594,1,1988,1988,FALSE
2753,0.9923264758034654,0.9923264758034654,0,0.9923264758034654,0,0.9923264758034654,0.9923264758034654,1,1988,1988,FALSE
2755,0,0,0,0,0,0,0,0,NA,NA,FALSE
2756,0,0,0,0,0,0,0,0,NA,NA,FALSE
2757,0,0,0,0,0,0,0,0,NA,NA,FALSE
2758,0,0,0,0,0,0,0,0,NA,NA,FALSE
2759,0,0,0,0,0,0,0,0,NA,NA,FALSE
2765,0,0,0,0,0,0,0,0,NA,NA,FALSE
2766,0.309497932209705,0.2844981057685696,0.02499982644113537,0.2844981057685696,0,0.309497932209705,0.309497932209705,2,1984,1984,FALSE
2767,0.03265531201358688,0,0.03265531201358688,0,0,0,0.03265531201358688,1,2006,2006,TRUE
2768,0.03767790012106462,0.010360945698096966,0.027595049686047594,0,0.010360945698096827,0.027316954422967787,0.03767790012106462,4,1986,1986,FALSE
2769,0,0,0,0,0,0,0,0,NA,NA,FALSE
2770,0.00782620749345264,0,0.00782620749345264,0,0,0.00782620749345264,0.00782620749345264,1,2001,NA,FALSE
2771,0.02961105534426954,0.021118744976387542,0.008492310367882,0.021118744976387542,0,0.02961105534426954,0.02961105534426954,2,1984,1984,FALSE
2773,0.12103509234178782,0.12103509234178782,0,0.12103509234178782,0,0.022946468475947075,0.12103509234178782,7,1984,1994,FALSE
2774,0.04185883796513676,0.04184729271022774,1.154525490901892e-5,0.04184729271022774,0,0.006120798106022999,0.04185883796513676,4,1994,1997,FALSE
2775,0.03366104233940061,0.03366104233940061,0,0.03366104233940061,0,0.03366104233940061,0.03366104233940061,1,1989,1989,FALSE
2776,0.028734245402067902,0.028734245402067902,0,0.028734245402067902,0,0.028734245402067902,0.028734245402067902,1,1986,1986,FALSE
2777,0.025663941167088714,0.025663941167088714,0,0.025663941167088714,0,0.025663941167088714,0.025663941167088714,1,1986,1986,FALSE
2778,0.014621531123384244,0.014621531123384244,0,0.013560369442480204,0,0.014621531123384244,0.014621531123384244,2,1985,1998,FALSE
2779,0.018840630841141494,0.018840630841141494,0,0.018840630841141494,0,0.018840630841141494,0.018840630841141494,1,1999,1999,FALSE
2780,0,0,0,0,0,0,0,0,NA,NA,FALSE
2781,0,0,0,0,0,0,0,0,NA,NA,FALSE
2782,9.501198828864724e-4,9.501198828864724e-4,0,0,0,9.501198828864724e-4,9.501198828864724e-4,1,1982,NA,FALSE
2783,0.008196655606006704,0.0020623127916029457,0.006134342814403759,0,0,0.005567175079840491,0.008196655606006704,6,1982,NA,FALSE
2784,0,0,0,0,0,0,0,0,NA,NA,FALSE
2785,1.1033794661538541e-4,1.1033794661538541e-4,0,0,0,0,1.1033794661538541e-4,1,1972,NA,FALSE
2786,0.07635372954700444,0.07430186431607338,0.002051865230931053,0.07430186431607338,0,0.05762848682665424,0.07635372954700444,7,1979,1979,FALSE
2787,0.06098279340361499,0.04699984702645797,0.013982946377157007,0.046205507005787766,0,0.06098279340361499,0.06098279340361499,8,1979,1979,FALSE
2788,0.02081807101131163,0.02081807101131163,0,0.02081807101131163,0,0.02081807101131163,0.02081807101131163,2,1975,1975,FALSE
2789,0.02391990052086737,0.02391990052086737,0,0.02391990052086737,0,0.02391990052086737,0.02391990052086737,1,1974,1974,FALSE
2790,0,0,0,0,0,0,0,0,NA,NA,FALSE
2791,0,0,0,0,0,0,0,0,NA,NA,FALSE
2826,0,0,0,0,0,0,0,0,NA,NA,FALSE
2827,0,0,0,0,0,0,0,0,NA,NA,FALSE
2838,0.042497420722344754,0.042497420722344754,0,0.042497420722344754,0,0.042497420722344754,0.042497420722344754,1,1984,1984,FALSE
2839,0.0077192456494828594,0.0077192456494828594,0,0,0.0077192456494828594,0,0.0077192456494828594,1,1997,NA,FALSE
2840,0.0052191943290476805,0,0.0052191943290476805,0,0,0,0.0052191943290476805,1,2002,NA,FALSE
2841,0.08961041328117812,0,0.08961041328117812,0,0,0,0.08961041328117812,1,2002,2002,TRUE
2842,0.0351544561545684,0.0351544561545684,0,0.03515444542244237,0,0.026934255117187653,0.0351544561545684,4,1982,1982,FALSE
2843,0.018156532371663956,0.018156532371663956,0,0.018156532371663956,0.0023014513733461274,0,0.018156532371663956,4,1985,1990,FALSE
2844,0.01786243075088187,0.01786243075088187,0,0.01786243075088187,0.009531152100941036,0,0.01786243075088187,3,1985,NA,FALSE
2845,0.009660916813548357,0.009660916813548357,0,0.009660916813548357,0,0,0.009660916813548357,1,1997,NA,FALSE
2846,0.003427637138262177,0.003427637138262177,0,0,0,0.003427637138262177,0.003427637138262177,1,1992,NA,FALSE
2847,1.2647936024230609e-5,1.2647936024230609e-5,0,0,0,0,1.2647936024230609e-5,1,1988,NA,FALSE
2848,0,0,0,0,0,0,0,0,NA,NA,FALSE
2849,0,0,0,0,0,0,0,0,NA,NA,FALSE
2850,0.03207916871818047,0.03207916871818047,0,0.017143690860916275,0,0.017143690860916275,0.03207916871818047,2,1996,1996,FALSE
2851,0,0,0,0,0,0,0,0,NA,NA,FALSE
2852,0,0,0,0,0,0,0,0,NA,NA,FALSE
2853,0.0217238760523217,0.0217238760523217,0,0.0217238760523217,0,0.0217238760523217,0.0217238760523217,1,1984,1984,FALSE
2854,0,0,0,0,0,0,0,0,NA,NA,FALSE
2855,0.002225480522032575,0.0013909068995549847,8.345736224775903e-4,0,0,0.002225480522032575,0.002225480522032575,2,1997,NA,FALSE
2856,9.272820625243189e-5,0,9.272820625243189e-5,0,0,0,9.272820625243189e-5,1,2006,NA,FALSE
2857,0.032327372595388405,0.032327372595388405,0,0,0,0,0.032327372595388405,1,1992,1992,FALSE
2858,0.007021084253315681,0.006560003292300162,4.61080961015519e-4,0.007021084253315681,0,0.007021084253315681,0.007021084253315681,2,1979,NA,FALSE
2859,2.3895201049873682e-4,2.3895201049873682e-4,0,0,0,2.3895201049873682e-4,2.3895201049873682e-4,1,1957,NA,FALSE
2860,0,0,0,0,0,0,0,0,NA,NA,FALSE
2861,0.0020679970962698725,0.0020679970962698725,0,0.0020679970962698725,0,0.0020679970962698725,0.0020679970962698725,1,1974,NA,FALSE
2862,0,0,0,0,0,0,0,0,NA,NA,FALSE
2909,0.18784936498965518,0.18784936498965518,0,0.18784936498965518,0,0.18784936498965518,0.18784936498965518,1,1983,1983,FALSE
2910,0.00991501301045764,0.00991501301045764,0,0.00991501301045764,0,0.00991501301045764,0.00991501301045764,1,1983,NA,FALSE
2911,0.005506529734649898,0.00463392194501526,8.726077896346381e-4,0,0.002166300867985947,0.0033402288666639504,0.005506529734649898,4,1988,NA,FALSE
2912,0,0,0,0,0,0,0,0,NA,NA,FALSE
2913,0.0017557632709493147,0.0017557632709493147,0,0.0017557632709493147,0,0,0.0017557632709493147,1,1983,NA,FALSE
2914,0.02813802536971721,0.02813802536971721,0,0.02813802536971721,0,0.020736475733776537,0.02813802536971721,3,1994,1994,FALSE
2915,0.012799713003719723,0.012799713003719723,0,0.012799713003719723,5.685302569418535e-4,0,0.012799713003719723,3,1985,1994,FALSE
2916,4.084286517251298e-4,4.084286517251298e-4,0,4.084286517251298e-4,4.084286517251298e-4,0,4.084286517251298e-4,2,1985,NA,FALSE
2917,0,0,0,0,0,0,0,0,NA,NA,FALSE
2918,0,0,0,0,0,0,0,0,NA,NA,FALSE
2919,0,0,0,0,0,0,0,0,NA,NA,FALSE
2920,0.057857459811880375,0.057857459811880375,0,0.057234111203490916,0,0.057234111203490916,0.057857459811880375,2,1982,1982,FALSE
2921,0,0,0,0,0,0,0,0,NA,NA,FALSE
2922,0.04160537320184085,0.025026520402130378,0.016578852799710466,0.039091624670917875,0,0.039091624670917875,0.04160537320184085,4,1981,1982,FALSE
2923,0.05477091169365272,0.04633197767861316,0.008673692253587884,0.033691920934242114,0,0.05477091169365273,0.05477091169365272,10,1982,1982,FALSE
2924,0.020340097325349117,0.020340097325349117,0,0.014829918869347659,0,0.01807999049072984,0.020340097325349117,7,1984,1984,FALSE
2925,0,0,0,0,0,0,0,0,NA,NA,FALSE
2926,0.041795654630098,0.041795654630098,0,0.040733616472807176,0,0.040733616472807176,0.041795654630098,7,1981,1982,FALSE
2927,0.03164146632175744,0.029148160128499086,0.0024933061932583514,0.02914816012849909,0,0.03164146632175744,0.03164146632175744,6,1981,1981,FALSE
2928,0.001662285726833266,0,0.001662285726833266,0,0,0.001662285726833266,0.001662285726833266,1,2007,NA,FALSE
2929,0.012181784201872681,2.493053262429912e-4,0.011932478875629688,6.324784807573274e-4,0,0.011932478875629688,0.012181784201872681,4,1997,2001,TRUE
2930,0.06647301280887094,0.05015314487781607,0.01631986793105487,0.06055726875460272,0,0.06055726875460272,0.06647301280887094,5,1964,1984,FALSE
2931,0,0,0,0,0,0,0,0,NA,NA,FALSE
2932,0.015571366967060846,0.015571366967060846,0,0.015571366967060846,0,0.015571366967060846,0.015571366967060846,1,1985,1985,FALSE
2933,0.016732041335381927,0.01662797315533078,1.0406818005114536e-4,0,0.016732041335381927,0,0.016732041335381927,3,1985,1985,FALSE
2981,0.2288707057095602,0.22520255471365178,0.003668150995908401,0.22520255471365178,0.003668150995908401,0.22520255471365178,0.2288707057095602,2,1983,1983,FALSE
2982,0.008220103888464938,0.008220103888464938,0,0.008220103888464938,0,0.008220103888464938,0.008220103888464938,1,1983,NA,FALSE
2983,0.09206938397312242,0.09074142889599315,0.0013279550771292635,0.07866664827603312,0.07866664827603312,0.013320350125191198,0.09206938397312242,7,1981,1981,FALSE
2984,0,0,0,0,0,0,0,0,NA,NA,FALSE
2985,0.0044802092102841015,0.002030696188181206,0.002449513022102895,0,0,0.002030696188181206,0.0044802092102841015,3,1982,NA,FALSE
2986,6.539289089281275e-6,6.539289089281275e-6,0,6.539289089281275e-6,0,6.539289089281275e-6,6.539289089281275e-6,2,1994,NA,FALSE
2987,0.0016564014895865244,0,0.0016564014895865244,0,0,0.0016564014895865244,0.0016564014895865244,4,2000,NA,FALSE
2988,0.006780519223146454,0.006780519223146454,0,0,0,0.00367031387644813,0.006780519223146454,9,1985,NA,FALSE
2989,0,0,0,0,0,0,0,0,NA,NA,FALSE
2990,0.023522498898722734,0,0.023522498898722734,0,0,0,0.023522498898722734,1,2000,2000,TRUE
2991,0.0031886123528165437,0.0031886123528165437,0,0,0,0.0031886123528165437,0.0031886123528165437,1,1982,NA,FALSE
2992,0.03363673489402746,0.03363673489402746,0,0.03363673489402746,0,0.03363673489402746,0.03363673489402746,3,1982,1986,FALSE
2993,0.010736897378789356,0.010736897378789356,0,0.0064879867520128125,0,0.0064879867520128125,0.010736897378789356,3,1982,NA,FALSE
2994,0.03707989768372158,0.03707989768372158,0,0.03244145628359669,0,0.03244145628359669,0.03707989768372158,3,1961,1961,FALSE
2995,0.04247606582355144,0.04247606582355168,0,0.04100450286785198,0,0.04247606582355168,0.04247606582355144,7,1976,1982,FALSE
2996,2.1721505723620713e-4,2.1721505723620713e-4,0,2.1721505723620713e-4,0,2.1721505723620713e-4,2.1721505723620713e-4,2,1982,NA,FALSE
2997,0,0,0,0,0,0,0,0,NA,NA,FALSE
2998,0.025414298640868523,0.025414298640868523,0,0.025414298640868523,0,0.025414298640868523,0.025414298640868523,2,1982,1997,FALSE
2999,0.0028941439278332417,0.0028941439278332417,0,0.0028941439278332417,0,0.0028941439278332417,0.0028941439278332417,1,1997,NA,FALSE
3000,0.0011205297457408533,0.0011205297457408533,0,0,0,0.0011205297457408533,0.0011205297457408533,1,1982,NA,FALSE
3001,0.032970324149513855,0.012263623573430337,0.020706700576083516,0.02433640669220131,0,0.032970324149513855,0.032970324149513855,4,1985,1995,FALSE
3002,0.04264410755243698,0.04264410755243698,0,0.04264410755243698,0,0.04264410755243698,0.04264410755243698,2,1985,1985,FALSE
3003,0.01797854414376809,0.01797854414376809,0,0.01797854414376809,0,0.01797854414376809,0.01797854414376809,1,1985,1985,FALSE
3004,2.7492989986092446e-5,2.7492989986092446e-5,0,0,0,0,2.7492989986092446e-5,1,1995,NA,FALSE
3005,0.04126292495183214,0.04126292495183214,0,0,0.04126292495183214,0,0.04126292495183214,2,1985,1985,FALSE
3052,0,0,0,0,0,0,0,0,NA,NA,FALSE
3053,0.005602656725241949,0.005602656725241949,0,0.005602656725241949,0,0.005602656725241949,0.005602656725241949,1,1983,NA,FALSE
3054,0,0,0,0,0,0,0,0,NA,NA,FALSE
3055,0.0012190962539155197,0.0012190962539155197,0,0,0,5.6611010828528735e-6,0.0012190962539155197,2,1988,NA,FALSE
3056,0,0,0,0,0,0,0,0,NA,NA,FALSE
3057,0.0012133400006196719,0.0012133400006196719,0,0,0,0,0.0012133400006196719,1,1987,NA,FALSE
3058,0.28823343022578896,0.28823343022578896,0,0.27710823740858076,0,0.008941213687303941,0.28823343022578896,7,1981,1981,FALSE
3059,3.676288443492082e-4,0,3.676288443492082e-4,0,0,3.676288443492082e-4,3.676288443492082e-4,1,2000,NA,FALSE
3060,0.02984166719686961,0.02984166719686961,0,0.025014800510552777,0,0.025014800510552777,0.02984166719686961,3,1982,1982,FALSE
3061,0.006350423623974429,0.006350423623974429,0,0,0,0.006350423623974429,0.006350423623974429,1,1990,NA,FALSE
3062,0.05613976400204354,0.02849308682915267,0.027646677172890873,0.05000306078526418,0,0.02849308682915267,0.05613976400204354,4,1982,1982,FALSE
3063,0.053360351386478044,0.05336035138647804,0,0,0,0.05334579152963475,0.053360351386478044,3,1982,1982,FALSE
3064,0.023023906007937977,0.023023906007937977,0,0.023023906007937977,0,0.023023906007937977,0.023023906007937977,3,1982,1996,FALSE
3065,0.01991293545110992,0.01991293545110992,0,0.018288041017146768,0,0.018288041017146768,0.01991293545110992,2,1982,1982,FALSE
3066,0.011457726412072437,0.011457726412072437,0,0,0,0,0.011457726412072437,2,1982,1982,FALSE
3067,0.0010920098466577757,0,0.0010920098466577757,0.0010920098466577757,0,0.0010920098466577757,0.0010920098466577757,1,2002,NA,FALSE
3068,0,0,0,0,0,0,0,0,NA,NA,FALSE
3069,0.10763850601654333,0.10763850601654336,0,0.10763850601654336,0,0.10763850601654336,0.10763850601654333,3,1982,1982,FALSE
3070,0.06300701442283342,0.056058402057329544,0.0069486123655040114,0.03456341514552042,0,0.03456341514552042,0.06300701442283342,4,1998,1998,FALSE
3071,0.02517693170944256,0.02517693170944256,0,0.02517693170944256,0,0.02517693170944256,0.02517693170944256,2,1981,1981,FALSE
3072,0.009184225715395088,0.003832116581313304,0.005352109134081784,0,0,0.009184225715395088,0.009184225715395088,5,1992,NA,FALSE
3073,0.014055730440875396,0.014055730440875396,0,0.010607106551860293,0,0.014055730440875396,0.014055730440875396,3,1984,1995,FALSE
3074,0.048335079732088414,0.048335079732088414,0,0,0,0.048335079732088414,0.048335079732088414,2,1995,1999,FALSE
3075,4.93514423049866e-4,4.93514423049866e-4,0,4.93514423049866e-4,4.93514423049866e-4,0,4.93514423049866e-4,2,1991,NA,FALSE
3076,0,0,0,0,0,0,0,0,NA,NA,FALSE
3078,0,0,0,0,0,0,0,0,NA,NA,FALSE
3079,0,0,0,0,0,0,0,0,NA,NA,FALSE
3124,0,0,0,0,0,0,0,0,NA,NA,FALSE
