grid_cell,period,expanding_richness,contracting_richness,net_trend_index,turnover_balance
2386,P1,20.093986449690696,1.9212892646149333,18.172697185075762,0.8254585325618728
2390,P1,21.05210786985016,1.8835823057861374,19.168525564064023,0.8357509809940671
2392,P1,21.648696368334402,1.857724692567467,19.790971675766936,0.8419389589121747
2393,P1,21.98223942978407,1.8426639256859105,20.139575504098158,0.845316146874287
2394,P1,22.342079730851175,1.826037005173903,20.516042725677273,0.848888763231435
2395,P1,22.73067787167276,1.8077426338406024,20.922935237832156,0.852660228604817
2397,P1,23.605906368521694,1.7658077978091022,21.84009857071259,0.860805006218114
2398,P1,24.09965433760724,1.7420427570719064,22.357611580535334,0.8651758241194928
2399,P1,24.63664363273185,1.716373334356022,22.92027029837583,0.869739898357779
2400,P1,25.222282263527486,1.6888123285729917,23.533469934954493,0.8744895104290014
2401,P1,25.863040139604603,1.6594134762432091,24.203626663361394,0.879413841556067
2402,P1,26.56664287585632,1.6282762667249147,24.938366609131407,0.8844986035611063
2403,P1,27.342218139682103,1.5955490680434337,25.74666907163867,0.889725488729658
2405,P1,29.152679051560984,1.5261644396782756,27.62651461188271,0.9005070422479197
2406,P1,30.211677064195513,1.4900405373845307,28.721636526810983,0.9059962266959147
2407,P1,31.38921901095777,1.4533798721913964,29.935839138766376,0.9114942226489212
2408,P1,32.695136634121866,1.4165264651542508,31.278610168967614,0.9169476749912958
2409,P1,34.13507293493177,1.3798331972807125,32.75523973765106,0.922295545867757
2410,P1,35.708331087120705,1.3436472859358353,34.36468380118487,0.9274723053971708
2411,P1,37.40665142175244,1.3082960054365314,36.09835541631591,0.9324139076827089
2412,P1,39.215079142668,1.2740739153065657,37.94100522736144,0.9370659142470934
2413,P1,41.11525169359821,1.2412326626369803,39.87401903096123,0.9413911384997059
2414,P1,43.08968562361688,1.209974074252967,41.87971154936391,0.9453732113291539
2415,P1,45.124669292481904,1.1804468231541594,43.94422246932775,0.9490144104074258
2416,P1,47.210526471661325,1.1527465273355821,46.057779944325745,0.9523296726687837
2417,P1,49.33995330441258,1.1269187916755568,48.213034512737025,0.9553402560979043
2418,P1,51.50592547794431,1.102964480913347,50.40296099703096,0.9580692737757472
2419,P1,53.70027841458266,1.0808464255891805,52.61943198899348,0.9605394584816346
2420,P1,55.91332392354302,1.0604967957638425,54.85282712777918,0.962772488052413
2421,P1,58.13431739703064,1.041824494202177,57.09249290282847,0.9647890362262186
2422,P1,60.352362799800105,1.0247220812597806,59.32764071854032,0.9666089686975018
2423,P1,62.557353294618196,1.00907191258148,61.54828138203671,0.9682514185974015
2424,P1,64.74066564484754,0.9947513227764154,63.74591432207112,0.9697346919312507
2425,P1,66.8954734650776,0.981636809702275,65.91383665537532,0.9710760577246609
2426,P1,69.01667232922762,0.9696072606751397,68.04706506855248,0.9722915043818097
2427,P1,71.10049321104918,0.958546316174336,70.14194689487485,0.9733955289311842
2428,P1,73.1439174592437,0.9483439942872779,72.19557346495641,0.9744009974676757
2429,P1,75.1388157774291,0.9389223400760928,74.19989343735301,0.9753167651060843
2430,P1,77.05807240583724,0.9302750458733922,76.12779735996385,0.9761432296934
2431,P1,78.69130111704332,0.9232502352634027,77.76805088177993,0.9768069977263862
2456,P1,19.735431304331495,1.9332310574955713,17.802200246835923,0.8215643379167439
2457,P1,19.931444096968473,1.9266484775184773,18.004795619449997,0.8237130279366384
2458,P1,20.133834717358862,1.9194526121055908,18.21438210525327,0.8259259417038392
