mean,sd,q025,median,q975,metric,period_pair,grid_cell
0.6844638962748387,0.06027745110967342,0.5591490729420981,0.6852003623185655,0.8026147364663739,prop_turnover,P1_P2,2352
0.6726909818172234,0.060709696038693396,0.546882269303027,0.6729523477627202,0.7909174961458482,prop_turnover,P1_P2,2353
0.661395965535272,0.0611037134067768,0.5367264534305093,0.6626741909513792,0.7873283632858294,prop_turnover,P1_P2,2354
0.6505783463004837,0.06143234869115834,0.529982241684797,0.6530174971121987,0.7801247730462691,prop_turnover,P1_P2,2355
0.6402612721404027,0.06167836681792946,0.5199711217523136,0.6413526302380999,0.7671737812881194,prop_turnover,P1_P2,2356
0.6304973408547843,0.061847608554487246,0.5111563763957447,0.6325323552948383,0.7550774605927439,prop_turnover,P1_P2,2357
0.6219979136437879,0.061941097276958165,0.5048897362838476,0.6235483726008435,0.7419753962021347,prop_turnover,P1_P2,2358
0.6135960656480866,0.06195036714412242,0.49660547808288946,0.6137024439130703,0.7313855857347965,prop_turnover,P1_P2,2359
0.744636456046978,0.08694025713320637,0.5873045211439238,0.7448552627675245,0.9227323582904666,prop_turnover,P1_P2,2384
0.7504574228980785,0.0858486028198912,0.5962227672531274,0.7480781378188097,0.9322757742192769,prop_turnover,P1_P2,2385
0.7565156398742566,0.08472638716502252,0.6065466477843228,0.7540824839327442,0.9386475909764964,prop_turnover,P1_P2,2386
0.7831193692460642,0.07978504724820151,0.6440256837920587,0.7798511162901014,0.9524971007752504,prop_turnover,P1_P2,2390
0.7976277361145837,0.07697483840037839,0.6639228650518247,0.7944557269009327,0.9634081249268125,prop_turnover,P1_P2,2392
0.8051031625347214,0.07553065651705282,0.670781858856747,0.8005398303286606,0.9697393579371212,prop_turnover,P1_P2,2393
0.8126953985309875,0.07409410519188754,0.6783102298635049,0.8100667961863435,0.9677072419481426,prop_turnover,P1_P2,2394
0.82038022337306,0.07266393048683617,0.691197466807847,0.8176171739999984,0.9661550855506579,prop_turnover,P1_P2,2395
0.8359494844166475,0.0696671124982355,0.7053117821894357,0.8329519472594791,0.9790324358266156,prop_turnover,P1_P2,2397
0.8438291377141102,0.06802575345531853,0.7137849154852451,0.842833752224116,0.9829175295655616,prop_turnover,P1_P2,2398
0.851711347523463,0.06615408703617277,0.7248545247890404,0.8519539869112638,0.9857759224198462,prop_turnover,P1_P2,2399
0.8595885470951707,0.06421925186268632,0.7330560155502267,0.8595931356635158,0.9866858645184952,prop_turnover,P1_P2,2400
0.8672282172605854,0.062162974730272644,0.737864446041515,0.8657029590414088,0.9879687254149966,prop_turnover,P1_P2,2401
0.8743422497535536,0.0601441877100519,0.7458856271300968,0.8721952061347342,0.9878170272485719,prop_turnover,P1_P2,2402
0.8804800057741629,0.05825511162175224,0.7593117454913797,0.878592981623366,0.9880275588843205,prop_turnover,P1_P2,2403
0.8879795373318146,0.0554623671835693,0.7722038614994885,0.8857161977599077,0.9917235860936857,prop_turnover,P1_P2,2405
0.8884998213610283,0.0544778842419519,0.7757420920367794,0.8872109288543334,0.9911003097294273,prop_turnover,P1_P2,2406
0.8867776638516227,0.05395725020291752,0.7776718959208646,0.885329053966561,0.9897228604708223,prop_turnover,P1_P2,2407
0.8828629352547338,0.05383671428953391,0.7754468394297285,0.8811790501056282,0.99124805519348,prop_turnover,P1_P2,2408
0.8767386432332345,0.05400658702807917,0.7689826148838707,0.8741062972919889,0.9839433827461803,prop_turnover,P1_P2,2409
0.8681646336554735,0.0541595380133342,0.76397307042093765,0.8656556189348095,0.9746505698152891,prop_turnover,P1_P2,2410
0.8572259970497363,0.05453584441000299,0.7499217067059163,0.8544798466865022,0.965951060743577,prop_turnover,P1_P2,2411
0.844153332337609,0.05483116473934398,0.7377879697701752,0.8432528668735617,0.9544533772500917,prop_turnover,P1_P2,2412
0.8296392575821585,0.05513527588534376,0.723520823842607,0.8279692516639472,0.9424099543490768,prop_turnover,P1_P2,2413
0.8143952623030234,0.055602294345642574,0.7039918401692377,0.8133368927483471,0.9285004987018887,prop_turnover,P1_P2,2414
0.7988901541424334,0.056177122721546464,0.6884856059447887,0.7970067749371159,0.9110788656031947,prop_turnover,P1_P2,2415
0.7834204757022687,0.05678598474767079,0.6688073222244131,0.7815012884573962,0.8993436886756098,prop_turnover,P1_P2,2416
0.7681778947491065,0.057366069319492195,0.6564859409347895,0.7661721877632021,0.8886198657292234,prop_turnover,P1_P2,2417
0.7532887164381279,0.057886307728642214,0.6378451743244213,0.7511012766508408,0.8726695441186015,prop_turnover,P1_P2,2418
0.7388262172902134,0.05834837780331941,0.6239058316346328,0.7390104351634478,0.861398604155261,prop_turnover,P1_P2,2419
0.7248264779679253,0.05877336576801888,0.609538435756887,0.7250637532088373,0.8436501272537459,prop_turnover,P1_P2,2420
0.7113118874495041,0.05918509033052598,0.5948034376332451,0.7117556424872886,0.8282035299204838,prop_turnover,P1_P2,2421
0.6983071296130611,0.05959751810449729,0.578201799437069,0.6986291793560581,0.8161317359976802,prop_turnover,P1_P2,2422
0.6858395888912426,0.06000889682703482,0.5615362239197663,0.6862910383946821,0.8006862442842003,prop_turnover,P1_P2,2423
0.6739299594639395,0.0604036885704246,0.5520074560594199,0.6743298048814608,0.7915634236793859,prop_turnover,P1_P2,2424
0.6625833135632058,0.06076154236767306,0.5410905294031614,0.6629997234993799,0.7861181252623857,prop_turnover,P1_P2,2425
0.6517877737486407,0.061067394542004036,0.529840083993348,0.6529815616642942,0.7798027585335198,prop_turnover,P1_P2,2426
0.6415242487197945,0.06131549751885219,0.5195538565014114,0.642383577820607,0.7639521161219073,prop_turnover,P1_P2,2427
0.6317858511956704,0.06150836379790759,0.5115720247266047,0.632203763879978,0.7539005612006866,prop_turnover,P1_P2,2428
0.622620013418217,0.06165721426114824,0.5052217593337457,0.6245718068385345,0.7422864352464071,prop_turnover,P1_P2,2429
0.6141986375588226,0.0617868847833867,0.49774814212895746,0.6149075151317305,0.7325334562827078,prop_turnover,P1_P2,2430
0.6073245381346443,0.0618866301865451,0.49426223491663557,0.6070899158337766,0.7244131103016933,prop_turnover,P1_P2,2431
0.7426012965379757,0.08621225229605202,0.587732512161688,0.7413916706105398,0.9246390764210523,prop_turnover,P1_P2,2456
0.747938577315527,0.08497636790412819,0.5946310238627875,0.7449152349484697,0.9308592276952701,prop_turnover,P1_P2,2457
0.7540457865815389,0.083857971587162,0.6060716862034399,0.7517262893831875,0.9312920475348426,prop_turnover,P1_P2,2458
0.780504665837797,0.0790862952074002,0.6405096717635289,0.7743313111521312,0.9461705935147434,prop_turnover,P1_P2,2462
