period,grid_cell,CTI
P2,2275,9.611509608619201
P2,2276,9.618866239517097
P2,2277,9.62868868960509
P2,2278,9.640466773357652
P2,2279,9.65374584922787
P2,2280,9.668111693590257
P2,2281,9.683184875817526
P2,2282,9.698621930096566
P2,2283,9.714120447674016
P2,2284,9.729425856786259
P2,2285,9.744337303903292
P2,2286,9.764670239738185
P2,2312,10.573009517793134
P2,2313,10.556114975729763
P2,2320,10.412470346785444
P2,2326,10.248296428544455
P2,2327,10.217117371266035
P2,2328,10.185020602793665
P2,2329,10.152164054183375
P2,2330,10.118748120612983
P2,2331,10.085002943204461
P2,2332,10.05117057591006
P2,2333,10.017487546594483
P2,2334,9.984172968660605
P2,2335,9.951426720915032
P2,2336,9.919445611854613
P2,2337,9.888471518232922
P2,2338,9.858881023185623
P2,2339,9.831286929523685
P2,2340,9.806552423297088
P2,2341,9.785620420752968
P2,2342,9.769216053171476
P2,2343,9.757623571621986
P2,2344,9.750672267247609
P2,2345,9.747887603834423
P2,2346,9.748674495803101
P2,2347,9.752437154148696
P2,2348,9.758620430178071
P2,2349,9.766707384990791
P2,2350,9.776211148459158
P2,2351,9.786678466252681
P2,2352,9.797703462781692
P2,2353,9.808943170992682
P2,2354,9.820127956788669
P2,2355,9.831063771418414
P2,2356,9.841625988249138
P2,2357,9.851746311713587
P2,2358,9.866909242767756
P2,2359,9.906381880376028
P2,2384,10.648140625288137
P2,2385,10.63272862663294
P2,2386,10.616466649647318
P2,2390,10.54238387635901
P2,2392,10.499534048769917
P2,2393,10.476562346272114
P2,2394,10.452531777125488
P2,2395,10.427433847129265
P2,2397,10.374100949133028
P2,2398,10.345975304742913
P2,2399,10.317017479355897
P2,2400,10.287388829664815
P2,2401,10.257288695974431
P2,2402,10.226938523777122
P2,2403,10.196560592612354
P2,2405,10.136494968304527
P2,2406,10.107100722116382
P2,2407,10.078272901554072
P2,2408,10.05012124824734
P2,2409,10.022839795796324
P2,2410,9.996804808238327
P2,2411,9.972642719806464
P2,2412,9.951164431338599
P2,2413,9.933131808215334
P2,2414,9.918998737827948
P2,2415,9.908809934250828
P2,2416,9.902284469808954
P2,2417,9.898972389475038
P2,2418,9.898375297940925
P2,2419,9.899998859850715
P2,2420,9.903363022373519
P2,2421,9.908005828857211
P2,2422,9.913498315401176
P2,2423,9.91946808003093
P2,2424,9.925620610973112
P2,2425,9.931749220285976
P2,2426,9.937730363245663
P2,2427,9.943506678961334
P2,2428,9.949063416891255
P2,2429,9.95444268372072
P2,2430,9.958349166922876
P2,2431,9.96933565037602
P2,2456,10.71526495291675
P2,2457,10.716123972431674
P2,2458,10.701562055466063
P2,2462,10.634018613753065
P2,2464,10.594694207699643
P2,2466,10.55147185831097
P2,2468,10.504420703117946
P2,2469,10.479596217797281
P2,2470,10.454057872763762
P2,2471,10.42797442465493
P2,2472,10.401549016250108
P2,2473,10.374999958694088
P2,2474,10.348535033386417
P2,2475,10.322324841666942
P2,2476,10.296480667722467
P2,2478,10.24599271559041
P2,2479,10.22128870520714
P2,2480,10.19694038482562
P2,2481,10.17309433388044
P2,2482,10.150119178392988
P2,2483,10.128622395558976
P2,2484,10.109316317464632
P2,2485,10.092773495458207
P2,2486,10.079247270920758
P2,2487,10.0686662758516
P2,2488,10.060747361641926
P2,2489,10.055115533548244
P2,2490,10.05137367554297
P2,2491,10.049128778822894
P2,2492,10.048004017011214
P2,2493,10.047655633454704
P2,2494,10.047795398773841
P2,2495,10.048209285054273
P2,2496,10.048763429904982
P2,2497,10.049394627905881
P2,2498,10.050089055933016
P2,2499,10.050856596710277
P2,2500,10.05170830575195
P2,2501,10.052642123618664
P2,2502,10.053648324137352
P2,2503,10.05813699795242
P2,2530,10.777706940606528
P2,2531,10.767691910989164
P2,2532,10.764758017750136
P2,2535,10.715653144822786
P2,2539,10.638148756742819
P2,2540,10.61684726204447
P2,2541,10.594986769975922
P2,2542,10.572745974742062
P2,2544,10.527967471800272
P2,2545,10.50583976645601
P2,2546,10.484086689693234
P2,2547,10.462754871151084
P2,2548,10.441781519590693
P2,2549,10.421001352800833
P2,2550,10.400194842121655
P2,2551,10.379171736931667
P2,2552,10.357863886303575
P2,2553,10.33640891939439
P2,2554,10.315204023548159
P2,2555,10.29486050663812
P2,2556,10.276015265522751
P2,2557,10.259107500954812
P2,2558,10.244280713510085
P2,2559,10.231435339225982
P2,2560,10.22034049960594
P2,2561,10.210722667832707
P2,2562,10.20231075608948
P2,2563,10.194854762934467
P2,2564,10.188137660041694
P2,2565,10.181987530009401
P2,2566,10.176286608291393
P2,2567,10.1709716821812
P2,2568,10.166023874803454
P2,2569,10.161450613264284
P2,2570,10.157265467733847
P2,2571,10.153471667721655
P2,2572,10.150053004492797
P2,2573,10.146906413984347
P2,2574,10.144591564070915
P2,2575,10.16817647867151
P2,2576,10.149367952591511
P2,2605,10.847774949660392
P2,2606,10.838196835238493
P2,2607,10.823194173415057
P2,2608,10.807459146233626
P2,2609,10.791029688841666
P2,2610,10.773973852681063
P2,2611,10.756398124855517
P2,2612,10.738451996244718
P2,2613,10.720324647472967
P2,2614,10.702230228390878
P2,2615,10.684380747832757
P2,2616,10.666948807346378
P2,2617,10.650024437595361
P2,2618,10.633572288659673
P2,2619,10.617401892188985
P2,2620,10.601173683206039
P2,2621,10.58446168055928
P2,2622,10.566865052304935
P2,2623,10.548125108295684
P2,2624,10.52820910687275
P2,2625,10.507358752081448
P2,2626,10.486085036793657
P2,2627,10.465046482544139
P2,2628,10.444829111715729
P2,2629,10.425776257348723
P2,2630,10.407971259987685
P2,2631,10.39133026714171
P2,2632,10.375708954708228
P2,2633,10.360969828625182
P2,2634,10.347008028029087
P2,2635,10.333753953521763
P2,2636,10.3211684246233
P2,2637,10.309237009294074
P2,2638,10.297963864778316
P2,2639,10.287363744883761
P2,2640,10.27745204587334
P2,2641,10.268234538295571
P2,2642,10.259699272492048
P2,2643,10.251812676629532
P2,2644,10.244520512134015
P2,2645,10.237752900593929
P2,2646,10.23143173982408
P2,2647,10.224344198994585
P2,2648,10.194922616843375
P2,2678,10.933640484219847
P2,2679,10.93686599270509
P2,2680,10.923966529256488
P2,2681,10.910627879000211
P2,2682,10.896970073972353
P2,2683,10.883154501199192
P2,2684,10.869378115681805
P2,2685,10.855855045899323
P2,2686,10.842784162963055
P2,2687,10.830304167400776
P2,2688,10.818440175914036
P2,2689,10.807049775653116
P2,2691,10.784110586109048
P2,2692,10.768823149027112
P2,2693,10.756979731962826
P2,2694,10.740518075299727
P2,2695,10.721875299796789
P2,2696,10.701238060184325
P2,2697,10.679066010923481
P2,2698,10.65600808883838
P2,2699,10.632729500295879
P2,2700,10.609721349474105
P2,2701,10.587224027197877
P2,2702,10.565288799344154
P2,2703,10.543893762707215
P2,2704,10.523032006273324
P2,2705,10.502745006826245
P2,2706,10.483114747162112
P2,2707,10.464239175594662
P2,2708,10.446209248785095
P2,2709,10.429094933811928
P2,2710,10.412939640526712
P2,2711,10.39775961850144
P2,2712,10.383545356937223
P2,2713,10.370263634095137
P2,2714,10.357860196599932
P2,2715,10.346263679981138
P2,2716,10.335391251533828
P2,2717,10.32515575293879
P2,2718,10.315473315406043
P2,2719,10.306669296195372
P2,2750,11.005994076184988
P2,2751,11.017267324549879
P2,2752,11.015556746412384
P2,2753,11.016157704158033
P2,2755,11.00309456407163
P2,2756,10.960547117726229
P2,2757,10.96655504046149
P2,2758,10.994463389314795
P2,2759,10.987890499571646
P2,2765,10.92029122480189
P2,2766,10.91407197623186
P2,2767,10.893382757514413
P2,2768,10.870305592776406
P2,2769,10.845466279165779
P2,2770,10.819525223872091
P2,2771,10.793035736936838
P2,2773,10.739633051748749
P2,2774,10.712983335363333
P2,2775,10.686512948311014
P2,2776,10.660396399687688
P2,2777,10.634854146689895
P2,2778,10.610111237534083
P2,2779,10.586357501633556
P2,2780,10.56372439974918
P2,2781,10.542280327513588
P2,2782,10.522038690762479
P2,2783,10.502971548170297
P2,2784,10.485023365886986
P2,2785,10.468122135846027
P2,2786,10.452187521784676
P2,2787,10.437137048612994
P2,2788,10.422891373530955
P2,2789,10.409378884882685
P2,2790,10.39019277518356
P2,2791,10.359420748935696
P2,2826,11.111194692778351
P2,2827,11.119530621478424
P2,2838,11.081310893685709
P2,2839,11.057261978345272
P2,2840,11.030845475161001
P2,2841,11.0026688039506
P2,2842,10.97326912296138
P2,2843,10.943050802028829
P2,2844,10.912277214974566
P2,2845,10.881140299188392
P2,2846,10.849849927107378
P2,2847,10.818680045968247
P2,2848,10.787955292940064
P2,2849,10.758000832267548
P2,2850,10.729088970614612
P2,2851,10.701406007320257
P2,2852,10.67504598382515
P2,2853,10.650025261046183
P2,2854,10.626306966678758
P2,2855,10.603825567682279
P2,2856,10.582505753320957
P2,2857,10.562273947940163
P2,2858,10.543063689288575
P2,2859,10.524817238985635
P2,2860,10.507485451549597
P2,2861,10.489248139734817
P2,2862,10.461540818679316
P2,2909,11.283459624011229
P2,2910,11.238361170975509
P2,2911,11.210440804338742
P2,2912,11.1803614085907
P2,2913,11.148615124417933
P2,2914,11.115609134296548
P2,2915,11.081652651296896
P2,2916,11.046989218330294
P2,2917,11.011869735368624
P2,2918,10.976607506965879
P2,2919,10.941577497057423
P2,2920,10.907167766994494
P2,2921,10.87371673287963
P2,2922,10.84146800626231
P2,2923,10.810557151157282
P2,2924,10.781026629727082
P2,2925,10.752855645889598
P2,2926,10.725991370752181
P2,2927,10.700372941914445
P2,2928,10.675945299048156
P2,2929,10.652664037483
P2,2930,10.630494435755736
P2,2931,10.609407960335854
P2,2932,10.58937862428275
P2,2933,10.568473745821192
P2,2981,11.428663038678156
P2,2982,11.382759241506585
P2,2983,11.350967573393207
P2,2984,11.317340409703613
P2,2985,11.282249021020379
P2,2986,11.245985579273581
P2,2987,11.208774512668812
P2,2988,11.170829699813066
P2,2989,11.1324251024306
P2,2990,11.093921710719108
P2,2991,11.055733730068543
P2,2992,11.01826028943573
P2,2993,10.981822394398394
P2,2994,10.946631331412775
P2,2995,10.912792262013099
P2,2996,10.880330867118676
P2,2997,10.849226870865357
P2,2998,10.81944254940742
P2,2999,10.790940918951112
P2,3000,10.763693481058015
P2,3001,10.737680257962133
P2,3002,10.712885750565567
P2,3003,10.689294016558796
P2,3004,10.665025991188264
P2,3005,10.645753241655026
P2,3052,11.576621801128132
P2,3053,11.545405883393629
P2,3054,11.511957219767686
P2,3055,11.476738210311634
P2,3056,11.440060087134848
P2,3057,11.402142365232512
P2,3058,11.363132997408634
P2,3059,11.323150064281487
P2,3060,11.282363201023
P2,3061,11.241058500517612
P2,3062,11.199637647806314
P2,3063,11.158554408062848
P2,3064,11.118229613709808
P2,3065,11.07898733529924
P2,3066,11.041032033428866
P2,3067,11.004461911913104
P2,3068,10.969301331008841
P2,3069,10.935535489946309
P2,3070,10.903137140267901
P2,3071,10.872081892957688
P2,3072,10.842353239356662
P2,3073,10.813940626024609
P2,3074,10.786834394671954
P2,3075,10.758106985563796
P2,3076,10.729497747816694
P2,3078,10.6954203241775
P2,3079,10.674068701513843
P2,3124,11.661859007185093
P2,3125,11.628321307581535
P2,3126,11.622203371740875
P2,3127,11.585012205550727
P2,3128,11.54579859520057
P2,3129,11.505434736515499
P2,3130,11.46393610637713
P2,3131,11.421351528699082
P2,3133,11.333778504196786
P2,3134,11.289599579804118
P2,3135,11.24582622216764
P2,3136,11.202909510586464
P2,3137,11.161178794190729
P2,3138,11.12082825830546
P2,3139,11.081940590619329
P2,3140,11.044526525407036
P2,3141,11.008562670777366
P2,3142,10.974018334860043
P2,3143,10.94086931676923
P2,3144,10.909100988553257
P2,3145,10.878704778631446
P2,3146,10.847339304651202
P2,3147,10.813221169549335
P2,3150,10.747248839942142
P2,3151,10.727574272984414
P2,3199,11.673620691228162
P2,3200,11.632192004225555
P2,3202,11.545430840430347
P2,3203,11.499891142391487
P2,3204,11.452091237442746
P2,3205,11.388536997472958
P2,3206,11.354301600557228
P2,3207,11.315792823749137
P2,3208,11.270853879539683
P2,3209,11.227237686420851
P2,3210,11.185110705770105
P2,3211,11.144526953091729
P2,3212,11.105473843535702
P2,3213,11.06791211806955
P2,3214,11.031009947293805
P2,3215,10.996927843312386
P2,3216,10.961990657235113
P2,3217,10.927897074080368
P2,3218,10.893690341313695
P2,3221,10.808091537838878
P2,3222,10.79288115958661
P2,3270,11.767852949809326
P2,3271,11.74007212268611
P2,3272,11.69931559581598
P2,3273,11.647405901723657
P2,3275,11.535011469592398
P2,3278,11.397203477671
P2,3279,11.369853750798683
P2,3280,11.32391990734378
P2,3281,11.279115192873487
P2,3282,11.235882172270676
P2,3283,11.194246630288482
P2,3284,11.154173698703966
P2,3285,11.115430747652924
P2,3286,11.07660579796517
P2,3287,11.0369189472946
P2,3293,10.832270105607728
P2,3294,10.82908619297037
P2,3295,10.816781382871907
P2,3343,11.773055982433588
P2,3344,11.736935703176908
P2,3345,11.716409968581415
P2,3351,11.391955122901463
P2,3352,11.355930777698374
P2,3353,11.30762370228474
P2,3354,11.272898674836783
P2,3355,11.23032679245019
P2,3356,11.186026025326349
P2,3357,11.148059213964615
P2,3426,11.305631176476398
P2,3427,11.280457247652382
P2,3497,11.3767971101689
P2,3498,11.33862795961212
P2,3499,11.305675316099581
P2,3568,11.42346358672787
P2,3569,11.401755988764807
P2,3570,11.35894582866703
P2,3571,11.328825126050418
P2,3641,11.409299606622792
P2,3642,11.38264718246156
P3,56,8.322576679980875
P3,57,8.464975852668502
P3,128,8.473750963595608
P3,198,8.35348092786882
P3,199,8.572211884663748
P3,203,8.064784884198541
P3,270,8.257053604747458
P3,271,8.314032736621682
P3,272,8.31328610689954
P3,274,8.553453065875097
P3,276,8.468101442476156
P3,341,8.40405194950631
P3,342,8.16256648096816
P3,343,8.252297085007097
P3,344,8.181410753792042
P3,345,8.081714474912713
P3,347,8.063484157147045
P3,412,8.29197211015516
P3,413,8.534680917313318
P3,414,8.534383060812166
P3,415,8.520930560180298
P3,416,8.509382278164114
P3,417,8.18660920233696
P3,418,8.213163706039753
P3,483,8.143083944104946
P3,484,8.113907788896356
P3,485,8.14855334080371
P3,486,8.22679565179375
P3,487,8.220050431953222
P3,554,8.140760887651156
P3,555,8.116653565029994
P3,556,8.044587620855696
P3,557,8.023916232759063
P3,558,8.06292167547697
P3,559,8.113257975452708
P3,560,8.051449086692532
P3,561,7.983996922510568
P3,563,8.13196602299454
P3,564,8.064714972754178
P3,592,8.774675835082524
P3,593,9.102636510978032
P3,625,8.115589048231362
P3,626,8.130555705059294
P3,627,8.150676101030186
P3,628,8.125543942369182
P3,629,8.186538897885589
P3,630,8.210443190857305
P3,634,8.491662835383542
P3,635,8.309530841457418
P3,636,8.104062872319798
P3,637,8.21772437389086
P3,640,8.587827065056826
P3,663,8.55500419492501
P3,664,8.515628721486804
P3,665,8.573311980217328
P3,666,8.437096782392354
P3,696,8.198568191968326
P3,698,8.160968825518932
P3,699,8.24224416458128
P3,700,7.960492279329062
P3,701,7.984200323656879
P3,702,7.98309029075309
P3,704,8.245428023504767
P3,705,8.33756666006812
P3,706,8.335107194898251
P3,708,8.207357353428952
P3,710,8.298634423261792
P3,711,8.36886793083844
P3,712,8.316683926151299
P3,716,8.832796093537022
P3,717,8.593173352430439
P3,735,8.995424794561792
P3,736,9.078886039202077
P3,737,8.663072974454652
P3,738,9.152950532369987
P3,772,7.880720825902581
P3,773,7.855175988185636
P3,774,7.900712102895514
P3,775,7.8742913798329655
P3,776,7.903923999466304
P3,777,7.974001962019489
P3,778,7.927823724290913
P3,783,8.100307816279287
P3,784,8.206170894597795
P3,787,8.28797231503794
P3,788,8.481502229388093
P3,804,8.558250567438595
P3,805,9.750751703821768
P3,806,9.746691353968343
P3,807,9.63880620091525
P3,808,9.763085808434678
P3,809,8.409069412554318
P3,810,8.428423250942847
P3,811,8.460716585258492
P3,812,8.44944130457389
P3,813,8.596757133059244
P3,845,8.251503515373404
P3,846,8.251531821348202
P3,847,8.231205446833734
P3,848,8.159939936001809
P3,849,8.231255224736756
P3,850,8.375495330014653
P3,851,8.136325164099933
P3,855,8.090173702856735
P3,856,8.098369970625582
P3,857,8.250839878669776
P3,858,8.590494501291468
P3,859,8.351567034899222
P3,860,8.319381632306134
P3,876,8.186506317423074
P3,877,8.223871379110232
P3,878,8.268477646708808
P3,879,8.234058987292437
P3,881,8.293610689243318
P3,882,8.275100607934084
P3,883,8.159599744145584
P3,884,8.422158766134196
P3,885,8.389640661257351
P3,916,8.139750006346373
P3,917,8.122891829984923
P3,918,7.838406362301068
P3,920,7.835174873323487
P3,921,7.868524607557888
P3,922,7.9640825167073395
P3,923,8.007984672320704
P3,927,7.855267199983404
P3,929,7.856441461284935
P3,931,7.891024061466061
P3,947,8.726145237111705
P3,948,8.601174563951263
P3,949,8.813007373760321
P3,950,8.527942645390665
P3,951,8.408045747901262
P3,952,8.479591304021596
P3,953,8.583404896999927
P3,955,9.534963667532827
P3,956,9.40565963141888
P3,985,7.839221770493529
P3,986,7.842941306633961
P3,987,7.856407906021256
P3,988,7.904022999908609
P3,989,7.889517959107843
P3,991,7.917207777780295
P3,992,7.953520218595833
P3,993,7.95150614234136
P3,994,7.980469335703346
P3,995,8.04758082671618
P3,996,8.053125741073538
P3,997,8.205777951659806
P3,999,8.251595270973091
P3,1001,8.078431085392458
P3,1002,7.993851196900046
P3,1003,8.005575033361728
P3,1018,8.548852014842307
P3,1019,8.750395267016943
P3,1021,8.266863050716983
P3,1022,8.126309989968263
P3,1023,8.16182127584732
P3,1025,8.154451931867339
P3,1027,8.117037867762944
P3,1028,8.098701860540574
P3,1029,8.114023119372524
P3,1055,8.103460786170238
P3,1057,8.202376547107406
P3,1058,8.308592165900764
P3,1061,8.09352017812487
P3,1063,8.07760964745086
P3,1064,8.158173231280028
P3,1065,8.133439818477575
P3,1066,8.114265244228891
P3,1068,7.828178021080237
P3,1069,7.838384736431021
P3,1070,7.881908218522317
P3,1073,7.944621223169089
P3,1075,7.959615588155755
P3,1076,7.92814601008567
P3,1089,8.567389499765243
P3,1090,8.5839385293129
P3,1091,8.639408278100897
P3,1092,8.61718020120768
P3,1093,8.64276174701353
P3,1094,8.718279130891805
P3,1095,8.871099827908669
P3,1096,8.899886349709245
P3,1097,8.73707187084051
P3,1098,8.843538743504142
P3,1100,8.603855722052717
P3,1101,8.39987196010873
P3,1103,9.35958322111151
P3,1126,7.848151521591291
P3,1127,7.849675615730587
P3,1128,7.847214333862779
P3,1129,7.8640598195723825
P3,1130,7.8471611496335525
P3,1131,7.934630597450482
P3,1133,8.027896155965498
P3,1134,8.065424218070392
P3,1137,8.153502483103681
P3,1138,8.10796440664799
P3,1139,8.137290862398428
P3,1140,8.165137029540615
P3,1142,8.336426364362643
P3,1143,8.440597206234065
P3,1144,8.395577515874027
P3,1145,8.620657633624726
P3,1161,8.554915611601249
P3,1162,8.389544114595127
P3,1163,8.415103939393049
P3,1164,8.36258278158922
P3,1165,8.317797779275013
P3,1166,8.223748131604214
P3,1167,8.221988063186329
P3,1168,8.255090344599324
P3,1169,8.229215010491563
P3,1170,8.22654304544438
P3,1171,8.213690655384791
P3,1172,8.219574367947699
P3,1173,8.20440190073024
P3,1175,8.170858578472018
P3,1196,8.466446066339813
P3,1197,8.650792656295476
P3,1198,8.794715210818017
P3,1199,8.768055306644923
P3,1200,8.88092509987374
P3,1201,8.187531123240552
P3,1202,8.115655221454762
P3,1203,8.211628619070844
P3,1204,8.090592808704066
P3,1205,8.104104956641317
P3,1206,8.147433665687066
P3,1207,8.142782151678242
P3,1208,8.170138596402635
P3,1209,8.112079149528917
P3,1210,8.101396785345619
P3,1211,8.05626265749723
P3,1212,8.166093884864543
P3,1213,7.907551854409696
P3,1214,7.928048172239611
P3,1215,7.9661629007971735
P3,1216,7.998802114910497
P3,1234,8.64484811632693
P3,1235,8.677025168109456
P3,1236,8.641609874885347
P3,1237,8.647839347053923
P3,1238,8.72247002297566
P3,1239,8.855444009332274
P3,1240,8.881546783765947
P3,1241,9.037011189244588
P3,1242,8.950068680774606
P3,1243,9.291142235471549
P3,1244,9.37421805031514
P3,1246,9.42195299915868
P3,1247,9.11565324111687
P3,1248,9.21803875610609
P3,1249,9.262437736662335
P3,1268,7.988416191338444
P3,1269,8.092946386661964
P3,1270,8.07010520804766
P3,1271,8.042850048870044
P3,1272,7.965896283594214
P3,1273,7.91592780532876
P3,1274,7.93015926004567
P3,1275,7.951809529073716
P3,1276,7.9846836603723474
P3,1277,8.015382589315443
P3,1279,8.094868657374336
P3,1280,8.115240963990503
P3,1281,8.176400133722606
P3,1282,8.2268548747395709
P3,1283,8.282192101123814
P3,1284,8.335873121609543
P3,1286,8.339444360815003
P3,1287,8.461695628148112
P3,1288,8.568850943981825
P3,1289,8.574361012445147
P3,1305,8.668152231398848
P3,1306,8.747761914128247
P3,1307,8.898261055636818
P3,1308,9.259559577149634
P3,1309,8.801304165940156
P3,1312,8.185140950623902
P3,1313,8.245659571117665
P3,1314,8.255200002343493
P3,1315,8.2597951841062809
P3,1316,8.280908562808342
P3,1319,8.3034437265998
P3,1320,8.267971555342584
P3,1321,8.247544968520234
P3,1322,8.211857216672687
P3,1328,8.273514292666349
P3,1339,8.115196174704046
P3,1340,8.205053675057727
P3,1341,8.183720425563017
P3,1344,8.233000447306289
P3,1345,8.206704509273472
P3,1346,8.315560439452458
P3,1348,8.176741275492134
P3,1349,8.200988641380548
P3,1351,8.268371724273322
P3,1352,8.290258209886392
P3,1353,8.419102019432346
P3,1354,8.489147012899966
P3,1355,8.592175738160858
P3,1357,8.350428768303917
P3,1358,8.752725967957074
P3,1359,9.100274317723027
P3,1360,8.096200463434409
P3,1361,8.180385150957067
P3,1377,8.581192288236814
P3,1379,8.721214598116214
P3,1380,8.62234307172727
P3,1381,8.738837499047555
P3,1382,8.572018151002945
P3,1383,9.29686902822932
P3,1384,8.78913973199556
P3,1385,8.474429053066196
P3,1386,8.539162605060342
P3,1393,8.409638628193452
P3,1400,8.484977156559653
P3,1410,8.065573070247298
P3,1412,8.028230345538708
P3,1413,8.01753149991409
P3,1414,8.072685517902809
P3,1415,8.13714077050256
P3,1416,8.275337832240009
P3,1417,8.310339624484666
P3,1418,8.595976580245907
P3,1419,8.423749707964982
P3,1420,8.4175339017244
P3,1421,8.277280793044058
P3,1422,8.32313529504685
P3,1423,8.345426187885357
P3,1424,8.311787967189936
P3,1425,8.41729955446947
P3,1426,8.547828463072692
P3,1427,8.499146272706694
P3,1428,8.589189082130243
P3,1429,8.26735344751462
P3,1430,8.238362668896244
P3,1448,9.261417706555632
P3,1449,8.610969771739608
P3,1450,8.53922045847748
P3,1452,8.44665237697901
P3,1453,8.360242228273314
P3,1454,8.439295109338165
P3,1455,8.34045962339472
P3,1456,8.478330360943138
P3,1462,8.802199509990453
P3,1465,8.573870025923775
P3,1466,8.467107088726962
P3,1468,8.567872167549039
P3,1471,8.45196701940159
P3,1476,8.51653503677351
P3,1479,8.394541647797382
P3,1480,8.303051393977116
P3,1481,8.315035001237788
P3,1482,8.326237441950521
P3,1483,8.20296319476747
P3,1484,8.210969414344707
P3,1485,8.203528750069392
P3,1486,8.19918773729786
P3,1487,8.309657158837245
P3,1488,8.436858518562623
P3,1489,8.532597179292672
P3,1490,8.414899105696536
P3,1491,8.815544256190295
P3,1492,8.552313320151232
P3,1493,8.307464694824969
P3,1494,8.560107562371142
P3,1495,8.837433605119221
P3,1496,8.838808848562474
P3,1497,9.184647102296587
P3,1498,8.637910946994545
P3,1499,8.622385808522377
P3,1500,8.687949047737973
P3,1502,8.924280820091637
P3,1518,9.068765235200674
P3,1520,9.102273396351805
P3,1521,9.047481107277614
P3,1522,9.232697556255511
P3,1523,9.317893612670977
P3,1528,9.793214120241418
P3,1529,9.762312156838567
P3,1533,8.650556816273323
P3,1536,8.715599482101435
P3,1537,8.515614927414978
P3,1538,8.444739360186833
P3,1539,8.51048952740962
P3,1540,8.587015453780596
P3,1542,8.779706163922604
P3,1550,8.4261612168946165
P3,1551,8.39260360327976
P3,1552,8.442984072381698
P3,1553,8.479019419923151
P3,1554,8.436642882725657
P3,1555,8.688951659375887
P3,1556,8.813542405914312
P3,1557,8.8064730312014
P3,1558,8.835655642178246
P3,1559,8.835173321032133
P3,1560,8.81415113122436
P3,1561,8.825416496318487
P3,1562,8.840361188882275
P3,1563,8.8584874777822
P3,1564,8.879261561982295
P3,1565,8.902137925027349
P3,1566,8.673905700316466
P3,1567,8.703270443409417
P3,1568,8.839354392395336
P3,1569,8.834196665485024
P3,1570,8.902381325198526
P3,1571,8.981383589292824
P3,1586,9.607782247910857
P3,1587,9.46851491757994
P3,1588,9.512519001521131
P3,1589,9.628038261765061
P3,1590,9.569348695182844
P3,1591,9.31578597294647
P3,1592,8.432057666307369
P3,1593,8.546801776762935
P3,1594,9.971588494896533
P3,1602,9.161116340774242
P3,1608,8.450938685079054
P3,1609,8.821510736420048
P3,1610,9.118393035839711
P3,1612,9.135014482112837
P3,1613,8.857697285724134
P3,1614,8.465647129863394
P3,1616,8.445308978155396
P3,1617,8.477340797242487
P3,1618,8.470203689205567
P3,1619,8.55587895885022
P3,1620,8.542413868840825
P3,1621,8.689263175250673
P3,1622,8.722224249999401
P3,1623,8.702127854328213
P3,1624,8.892708690628018
P3,1625,8.883656587665946
P3,1626,8.775810527245369
P3,1627,8.229881441185647
P3,1629,8.854283638453646
P3,1630,8.855721059886188
P3,1631,8.861897182519105
P3,1632,8.733349048154919
P3,1633,8.937129915963538
P3,1634,9.021954904497415
P3,1635,9.016093231972718
P3,1636,9.005168439232913
P3,1637,9.061862022928587
P3,1639,8.729095465089983
P3,1640,8.898398662686677
P3,1641,9.04166446490932
P3,1642,9.073280766599483
P3,1658,8.770862853510293
P3,1659,10.196645492652777
P3,1660,9.761180732348157
P3,1661,9.772577426707434
P3,1662,9.773730237566065
P3,1666,9.4937176097283409
P3,1669,9.495842569423878
P3,1672,8.885384442051881
P3,1674,9.4635718491495
P3,1675,9.17478706190633
P3,1676,9.147988571014272
P3,1678,9.376031847406791
P3,1679,9.299254798058335
P3,1680,9.441314438341568
P3,1681,9.664087188993163
P3,1684,9.015970554356226
P3,1685,9.389643403055238
P3,1686,9.362300799857039
P3,1687,9.135729536018216
P3,1688,9.268510176820863
P3,1689,9.292926500410884
P3,1692,9.315354674766333
P3,1693,8.803888861676661
P3,1694,8.553570078020474
P3,1695,8.532349257267132
P3,1696,8.64122273503294
P3,1697,8.711231749833873
P3,1698,8.728970895175124
P3,1699,8.744772055809326
P3,1700,8.806589847504144
P3,1701,9.010951280166411
P3,1702,9.252579025354144
P3,1703,9.435493511740082
P3,1704,9.482813992007483
P3,1705,8.794827092834502
P3,1706,8.832333388532508
P3,1707,8.98266218651307
P3,1708,9.2387654730473
P3,1710,9.347389631280812
P3,1711,8.927556434347931
P3,1712,8.997273357624007
P3,1731,10.23024409131424
P3,1732,9.74774484114009
P3,1733,10.076933692675569
P3,1734,10.119418860118618
P3,1738,10.068997870366395
P3,1739,10.047501348173833
P3,1743,9.934042226688348
P3,1748,9.772379140979359
P3,1749,9.73738219427772
P3,1753,9.588446322781
P3,1755,9.508622488308095
P3,1756,9.467396116652713
P3,1757,9.425339678127047
P3,1758,9.382552028434729
P3,1759,9.339229033341
P3,1760,9.295696617817635
P3,1761,9.252421072334547
P3,1762,9.209989256856991
P3,1764,9.13034555036447
P3,1765,9.094520022127767
P3,1766,9.06226115794159
P3,1767,9.034206137871989
P3,1769,8.992872432233817
P3,1770,8.980351218898527
P3,1772,8.972142481760416
P3,1773,8.976011397408842
P3,1774,8.98451620407635
P3,1775,8.996929767495274
P3,1776,9.012467921042692
P3,1777,9.030398901517483
P3,1778,9.050854305575548
P3,1779,9.093745756680608
P3,1782,9.125543010300179
