species,trend_class,trend_slope,bio4,bio7,bio11,bio13,elev_mean,hfi_mean,landcover_built,landcover_cropland
Cyanoderma ruficeps,expanding,0.0316504375868587,13.223763084281664,0.9387921409630032,0.9886961992201724,0.39028597711713586,6.5693887858755184,0.2433514859598325,9.069079181382144e-4,0.005439381773717135
Eurystomus orientalis,stable,0.013056777411339591,189.65884194062536,22.83165538867735,10.4310571547013,9.427811700303268,574.7310525547423,2.666638119248555,0.005839089609947309,0.03715351938425742
Anas carolinensis,expanding,0.05740827671828183,275.9913525643351,35.50227374812483,16.867775515990452,13.620368286116534,888.7231381636178,3.894854664941,0.008000817005213311,0.04978396197639236
Acrocephalus bistrigiceps,expanding,0.05484156989550274,311.62589251963686,41.85389739656498,18.96487594818385,15.820596858017147,1016.386355745273,4.743102831682452,0.010583189117527586,0.07028403529188058
Centropus sinensis,expanding,0.019643946581267852,7.693616450632246,0.5094988931677659,0.6657256620209365,0.20938611496612117,1.733154923352408,0.15963544090756224,6.514424592537031e-4,0.004472764292824502
Buteo hemilasius,stable,0.008856138340933694,378.37562816884906,41.41574852515931,27.02610017977508,16.569029980693106,1026.0573491029718,5.2111117746434505,0.011731764015490842,0.05926197820094428
Pycnonotus aurigaster,expanding,0.017081953978515356,1.628614625721684,0.08386766675960683,0.17397334861701935,0.0457205931670459,2.032529547762089,0.016405770247528248,5.7998828197359017e-5,9.790245728660156e-5
Fringilla montifringilla,expanding,0.06664073944516005,315.17593212982695,38.69557956887708,20.52778815153935,15.040392630114011,962.3489975927505,4.538253438159171,0.010343070228102071,0.057287514106877185
Phylloscopus humei,stable,0.012724471795158418,353.32551733552884,31.549378219196015,27.26218452864886,13.442585417373534,733.5523642490763,4.680545804490984,0.011351496749977649,0.04767385012613167
Apus pacificus,stable,0.005071972758286426,234.51464529866087,29.28573010514228,15.546300146177085,11.301357260272674,704.5618082217867,3.4937369837679007,0.007802692745323667,0.04649508014615163
Emberiza godlewskii,stable,-7.572293084729202e-4,367.6459704719459,30.339714650579072,27.936778447484308,13.043654421509826,625.9189224947922,4.976009708199474,0.012656352742652584,0.04954858423166806
Tringa erythropus,expanding,0.054512233600106645,334.67350684849987,41.14319153562583,24.122907466306174,16.109720230132666,1031.9108602129998,4.934763415203706,0.010929786756416475,0.06657937763079515
Enicurus leschenaulti,expanding,0.01734104751654326,10.939565023142483,1.268172832580744,0.5328661157838595,0.48699408619509,21.58889905493652,0.14726197397917995,3.224459507210495e-4,0.0010755451030040489
Phylloscopus borealis,stable,-0.007651530109962065,288.7053718051545,33.69909880275014,19.416047333482894,12.929461685907281,769.9715332847034,4.275978059733551,0.01063681276996727,0.05805990377329697
Cuculus poliocephalus,stable,4.49082623357341e-4,92.85821170678862,8.114305238423237,6.0380883881843905,3.4127180491050253,132.03616607977867,1.3304030290871556,0.003627625490958852,0.016516398812283103
Phylloscopus coronatus,stable,-0.008819149295632728,296.9490419984492,32.508898958598614,19.096005712850946,13.052653565707423,855.5633366725189,4.204231291938268,0.010306559215121924,0.05398728182364412
Phylloscopus trochiloides,stable,0.0056422526743541155,259.3546993612174,27.27640774327962,17.426000981723966,11.202551475675286,672.1165541688613,3.6906218157335946,0.008928057408950052,0.034763046133276645
Pericrocotus solaris,expanding,0.024588313585132315,2.665431549475488,0.2166912909098198,0.16378312238483117,0.10043864975162539,5.2320565983651734,0.03212319584576837,1.388984551916196e-4,2.6893677428008184e-4
Aethopyga gouldiae,stable,0.009913728651368515,31.633585969751195,2.361913562498664,1.9207103883057834,1.0729327404585414,32.9463227833931,0.36849725767060154,7.462230344246388e-4,0.0022799742501883563
Tringa stagnatilis,expanding,0.03429157992490053,325.38265470174383,43.489790821332214,21.529535707351048,16.87507399210842,1140.0007740188462,4.971459510262073,0.010915296031049656,0.07241693729552193
Muscicapa dauurica,expanding,0.05368636692416788,237.4489185835108,27.0544349967678,15.214673794526266,10.47404351902804,622.4334072677312,3.448683624564116,0.008688084688450424,0.04402746473737426
Buteo japonicus,expanding,0.04047977451094634,287.5542550356031,33.0310710248584,19.589401375534543,13.018915055774253,809.0396873782479,4.135600474863926,0.010006162758145198,0.05168775850977143
Gelochelidon nilotica,expanding,0.04707241208762203,467.7618734021559,51.65466665951266,34.55317749202089,20.374092604451224,1295.5479816598179,6.805108983789077,0.017189225052009052,0.08833857097397427
Eumyias thalassinus,expanding,0.020780979181293284,5.423591256553023,0.4110116487204448,0.35267198375243797,0.19311175265662,8.034429109250983,0.06732385208240592,2.085891939277613e-4,6.374828574305164e-4
Sitta villosa,stable,-0.012980155928312571,565.9385912119558,47.58225199831404,35.978504497003804,20.60640189071966,959.6801467776139,6.8498337564171985,0.014502520814217495,0.06285424190177785
Alauda gulgula,stable,-0.012697399659120465,94.57540943939753,8.415989226475208,5.7588331466947045,3.38389810242788,116.8857061340496,1.256302909163218,0.002416766373345854,0.011083978115241673
Calidris ruficollis,expanding,0.029386627262952006,317.69696819166995,39.90421297140559,18.713027378355516,15.536417545060923,865.4166189481896,5.142326574973233,0.011768360241287815,0.0873450289591005
Pernis ptilorhynchus,expanding,0.09071975239117097,257.5091787460948,27.0624557900038,16.78980014232974,10.704513573520686,560.4505217396788,3.700594098366407,0.008896381608031363,0.047915309851676746
Limosa limosa,expanding,0.05414537002920153,390.1617673421212,47.160588364819546,28.225648156854756,18.368699399502702,1148.098106435483,5.765766884963897,0.013488130552538054,0.07720819287343464
Phylloscopus pulcher,stable,0.0021073241967153322,192.4788554018342,11.447182998180546,15.287368083285022,5.0123918119166975,116.16892468068994,2.3364861422617462,0.006400626612172163,0.01343675014275135
Ardea purpurea,expanding,0.05973641238232527,398.2564498867305,42.91735656006388,29.010830910244422,16.88001980711722,1033.2750347946128,5.571562090424016,0.01377252385640032,0.07131642017850831
Phylloscopus armandii,stable,0.004606644045894586,388.85611487759434,29.607154677609795,30.159166947221564,12.627751136197517,557.5243392692012,5.070398440936397,0.013189135864857909,0.04820020895419964
Butastur indicus,stable,3.951344638887685e-4,240.3811069775103,24.904980528149714,14.904968138947638,9.819802499303801,545.9693187895573,3.6812352220824986,0.010120511834237742,0.05204310285344045
Platalea leucorodia,expanding,0.04852120535783228,406.9293761133676,46.66511739022467,30.403721853220162,18.18883182627335,1145.7051741202504,5.7637750815336695,0.013157013644538506,0.07465946938699507
Emberiza tristrami,expanding,0.02962701935319677,271.2046246988984,37.22795558049791,14.93609436193192,13.891607599537823,851.5034410980572,4.318625324908301,0.009877050167969446,0.06708101495536813
Spatula querquedula,expanding,0.03274972693639453,365.3742218853962,42.839557876741544,25.98668106244078,16.83656456315911,1089.5657323308174,5.1889889479169256,0.012005319888748709,0.06416757515917103
Alcippe hueti,expanding,0.013225200304657753,9.143057811481372,0.9605621494985881,0.5115815782015569,0.4069497484710447,20.159421899736827,0.11653938527793462,3.33736908522373e-4,0.0010646431773607835
Garrulax perspicillatus,expanding,0.02708613798119828,33.6423976507245,4.162620207755366,1.4881787167743898,1.6359459664649991,71.30882569567287,0.43844874967799663,7.796541914143782e-4,0.0036395594566847765
Cinclus pallasii,stable,5.3960407954687e-4,150.24633749255156,12.376978194829945,10.666931469215221,5.725924238638498,288.1633480659043,2.3122270341098288,0.006488283688725037,0.021691204221282186
Calidris ferruginea,expanding,0.0383175319787522,366.0077122251188,41.50733821723163,24.414248328914855,16.250338735942137,921.6066950217357,5.516072765022495,0.013006963145234042,0.07136083273969612
Tadorna tadorna,expanding,0.04613868709398138,458.60723046357316,50.49584755570458,33.363159847590936,19.90708662107536,1233.2539335922002,6.489733159555993,0.01477650757291866,0.08062434636953691
Chlidonias leucopterus,expanding,0.04055855963244581,381.03283116278834,48.91601194481777,25.694458711291126,18.652900186486107,1227.397265420162,5.713033482839818,0.013685584618887888,0.0753021300118813
Anthus roseatus,expanding,0.022137281267091545,246.76836687714325,17.648018644093305,18.116854339748652,7.712481312807871,307.98131299041535,3.1736560126867386,0.00886833684192805,0.021701547765750076
Phoenicurus frontalis,expanding,0.013472870835847339,146.7140132979757,11.042166215759405,9.331646554735695,4.53578307568993,124.50470432139623,1.8665217059104906,0.004178401954149719,0.011324715509825176
Mareca strepera,expanding,0.05192175517231665,355.24512168066485,41.03759181032234,24.757694416368487,16.07257558368242,1005.5060711176533,5.083474772744666,0.011851107707446722,0.061664000441006554
Periparus rubidiventris,contracting,-0.011947167144146403,100.01843393554721,8.38949824226351,4.983342151070008,3.506778453076952,99.45966366448867,1.2113736616635047,0.0021374759329094613,0.006489465186025892
Eremophila alpestris,stable,0.005265072786233764,396.5456890637721,43.300721540764386,30.19265342319183,17.350117058043026,1047.4428857046823,5.6122918500710215,0.012564658647896543,0.05970861230302737
Aythya nyroca,expanding,0.06022549927006254,354.18306617311214,35.39067164068784,25.618659156121144,14.187805546217804,826.7237638247517,4.734617078602321,0.01110860555833508,0.04811509258913238
Calidris acuminata,expanding,0.027156297756503606,366.54688336888137,51.47530475566961,21.85757076939052,19.64538315795672,1336.834430299259,5.724051548572389,0.012523044529675493,0.08496882181795878
Ceryle rudis,expanding,0.028599832041855077,70.27291201261927,6.437506420479016,3.9966357919321807,2.7374515682089355,103.20322212466202,0.8437620508167105,0.0016566418265412158,0.0069080962121138186
