grid_cell,selected,plan,budget
1138,0,A_richness_led,0.17
1139,0,A_richness_led,0.17
1140,0,A_richness_led,0.17
1142,0,A_richness_led,0.17
1143,0,A_richness_led,0.17
1144,0,A_richness_led,0.17
1145,0,A_richness_led,0.17
1161,0,A_richness_led,0.17
1162,0,A_richness_led,0.17
1163,0,A_richness_led,0.17
1164,0,A_richness_led,0.17
1165,0,A_richness_led,0.17
1166,0,A_richness_led,0.17
1167,0,A_richness_led,0.17
1168,0,A_richness_led,0.17
1169,0,A_richness_led,0.17
1170,0,A_richness_led,0.17
1171,0,A_richness_led,0.17
1172,0,A_richness_led,0.17
1173,0,A_richness_led,0.17
1175,0,A_richness_led,0.17
1196,0,A_richness_led,0.17
1197,0,A_richness_led,0.17
1198,0,A_richness_led,0.17
1199,0,A_richness_led,0.17
1200,0,A_richness_led,0.17
1201,0,A_richness_led,0.17
1202,0,A_richness_led,0.17
1203,0,A_richness_led,0.17
1204,0,A_richness_led,0.17
1205,0,A_richness_led,0.17
1206,0,A_richness_led,0.17
1207,0,A_richness_led,0.17
1208,0,A_richness_led,0.17
1209,0,A_richness_led,0.17
1210,0,A_richness_led,0.17
1211,0,A_richness_led,0.17
1212,0,A_richness_led,0.17
1213,0,A_richness_led,0.17
1214,0,A_richness_led,0.17
1215,0,A_richness_led,0.17
1216,0,A_richness_led,0.17
1234,0,A_richness_led,0.17
1235,0,A_richness_led,0.17
1236,0,A_richness_led,0.17
1237,0,A_richness_led,0.17
1238,0,A_richness_led,0.17
1239,0,A_richness_led,0.17
1240,0,A_richness_led,0.17
1241,0,A_richness_led,0.17
1242,0,A_richness_led,0.17
1243,0,A_richness_led,0.17
1244,0,A_richness_led,0.17
1246,0,A_richness_led,0.17
1247,0,A_richness_led,0.17
1248,0,A_richness_led,0.17
1249,0,A_richness_led,0.17
1268,0,A_richness_led,0.17
1269,0,A_richness_led,0.17
1270,0,A_richness_led,0.17
1271,0,A_richness_led,0.17
1272,0,A_richness_led,0.17
1273,0,A_richness_led,0.17
1274,0,A_richness_led,0.17
1275,0,A_richness_led,0.17
1276,0,A_richness_led,0.17
1277,0,A_richness_led,0.17
1279,0,A_richness_led,0.17
1280,0,A_richness_led,0.17
1281,0,A_richness_led,0.17
1282,0,A_richness_led,0.17
1283,0,A_richness_led,0.17
1284,0,A_richness_led,0.17
1286,0,A_richness_led,0.17
1287,0,A_richness_led,0.17
1288,0,A_richness_led,0.17
1289,0,A_richness_led,0.17
1305,0,A_richness_led,0.17
1306,0,A_richness_led,0.17
1307,0,A_richness_led,0.17
1308,0,A_richness_led,0.17
1309,0,A_richness_led,0.17
1312,0,A_richness_led,0.17
1313,0,A_richness_led,0.17
1314,0,A_richness_led,0.17
1315,0,A_richness_led,0.17
1316,0,A_richness_led,0.17
1319,0,A_richness_led,0.17
1320,0,A_richness_led,0.17
1321,0,A_richness_led,0.17
1322,0,A_richness_led,0.17
1328,0,A_richness_led,0.17
1339,0,A_richness_led,0.17
1340,0,A_richness_led,0.17
1341,0,A_richness_led,0.17
1344,0,A_richness_led,0.17
1345,0,A_richness_led,0.17
1346,0,A_richness_led,0.17
1348,0,A_richness_led,0.17
1349,0,A_richness_led,0.17
1351,0,A_richness_led,0.17
1352,0,A_richness_led,0.17
1353,0,A_richness_led,0.17
1354,0,A_richness_led,0.17
1355,0,A_richness_led,0.17
1357,0,A_richness_led,0.17
1358,0,A_richness_led,0.17
1359,0,A_richness_led,0.17
1360,0,A_richness_led,0.17
1361,0,A_richness_led,0.17
1377,0,A_richness_led,0.17
1379,0,A_richness_led,0.17
1380,0,A_richness_led,0.17
1381,0,A_richness_led,0.17
1382,0,A_richness_led,0.17
1383,0,A_richness_led,0.17
1384,0,A_richness_led,0.17
1385,0,A_richness_led,0.17
1386,0,A_richness_led,0.17
1393,0,A_richness_led,0.17
1400,0,A_richness_led,0.17
1410,0,A_richness_led,0.17
1412,0,A_richness_led,0.17
1413,0,A_richness_led,0.17
1414,0,A_richness_led,0.17
1415,0,A_richness_led,0.17
1416,0,A_richness_led,0.17
1417,0,A_richness_led,0.17
1418,0,A_richness_led,0.17
1419,0,A_richness_led,0.17
1420,0,A_richness_led,0.17
1421,0,A_richness_led,0.17
1422,0,A_richness_led,0.17
1423,0,A_richness_led,0.17
1424,0,A_richness_led,0.17
1425,0,A_richness_led,0.17
1426,0,A_richness_led,0.17
1427,0,A_richness_led,0.17
1428,0,A_richness_led,0.17
1429,0,A_richness_led,0.17
1430,0,A_richness_led,0.17
1448,0,A_richness_led,0.17
1449,0,A_richness_led,0.17
1450,0,A_richness_led,0.17
1452,0,A_richness_led,0.17
1453,0,A_richness_led,0.17
1454,0,A_richness_led,0.17
1455,0,A_richness_led,0.17
1456,0,A_richness_led,0.17
1462,0,A_richness_led,0.17
1465,0,A_richness_led,0.17
1466,0,A_richness_led,0.17
1468,0,A_richness_led,0.17
1471,0,A_richness_led,0.17
1476,0,A_richness_led,0.17
1479,0,A_richness_led,0.17
1480,0,A_richness_led,0.17
1481,0,A_richness_led,0.17
1482,0,A_richness_led,0.17
1483,0,A_richness_led,0.17
1484,0,A_richness_led,0.17
1485,0,A_richness_led,0.17
1486,0,A_richness_led,0.17
1487,0,A_richness_led,0.17
1488,0,A_richness_led,0.17
1489,0,A_richness_led,0.17
1490,0,A_richness_led,0.17
1491,0,A_richness_led,0.17
1492,0,A_richness_led,0.17
1493,0,A_richness_led,0.17
1494,0,A_richness_led,0.17
1495,0,A_richness_led,0.17
1496,0,A_richness_led,0.17
1497,0,A_richness_led,0.17
1498,0,A_richness_led,0.17
1499,0,A_richness_led,0.17
1500,0,A_richness_led,0.17
1502,0,A_richness_led,0.17
1518,0,A_richness_led,0.17
1520,0,A_richness_led,0.17
1521,0,A_richness_led,0.17
1522,0,A_richness_led,0.17
1523,0,A_richness_led,0.17
1528,0,A_richness_led,0.17
1529,0,A_richness_led,0.17
1533,0,A_richness_led,0.17
1536,0,A_richness_led,0.17
1537,0,A_richness_led,0.17
1538,0,A_richness_led,0.17
1539,0,A_richness_led,0.17
1540,0,A_richness_led,0.17
1542,0,A_richness_led,0.17
1550,0,A_richness_led,0.17
1551,0,A_richness_led,0.17
1552,0,A_richness_led,0.17
1553,0,A_richness_led,0.17
1554,0,A_richness_led,0.17
1555,0,A_richness_led,0.17
1556,0,A_richness_led,0.17
1557,0,A_richness_led,0.17
1558,0,A_richness_led,0.17
1559,0,A_richness_led,0.17
1560,0,A_richness_led,0.17
1561,0,A_richness_led,0.17
1562,0,A_richness_led,0.17
1563,0,A_richness_led,0.17
1564,0,A_richness_led,0.17
1565,0,A_richness_led,0.17
1566,0,A_richness_led,0.17
1567,0,A_richness_led,0.17
1568,0,A_richness_led,0.17
1569,0,A_richness_led,0.17
1570,0,A_richness_led,0.17
1571,0,A_richness_led,0.17
1586,0,A_richness_led,0.17
1587,0,A_richness_led,0.17
1588,0,A_richness_led,0.17
1589,0,A_richness_led,0.17
1590,0,A_richness_led,0.17
1591,0,A_richness_led,0.17
1592,0,A_richness_led,0.17
1593,0,A_richness_led,0.17
1594,0,A_richness_led,0.17
1602,0,A_richness_led,0.17
1608,0,A_richness_led,0.17
1609,0,A_richness_led,0.17
1610,0,A_richness_led,0.17
1612,0,A_richness_led,0.17
1613,0,A_richness_led,0.17
1614,0,A_richness_led,0.17
1616,0,A_richness_led,0.17
1617,0,A_richness_led,0.17
1618,0,A_richness_led,0.17
1619,0,A_richness_led,0.17
1620,0,A_richness_led,0.17
1621,0,A_richness_led,0.17
1622,0,A_richness_led,0.17
1623,0,A_richness_led,0.17
1624,0,A_richness_led,0.17
1625,0,A_richness_led,0.17
1626,0,A_richness_led,0.17
1627,0,A_richness_led,0.17
1629,0,A_richness_led,0.17
1630,0,A_richness_led,0.17
1631,0,A_richness_led,0.17
1632,0,A_richness_led,0.17
1633,0,A_richness_led,0.17
1634,0,A_richness_led,0.17
1635,0,A_richness_led,0.17
1636,1,A_richness_led,0.17
1637,1,A_richness_led,0.17
1639,0,A_richness_led,0.17
1640,0,A_richness_led,0.17
1641,0,A_richness_led,0.17
1642,0,A_richness_led,0.17
1658,0,A_richness_led,0.17
1659,0,A_richness_led,0.17
1660,0,A_richness_led,0.17
1661,0,A_richness_led,0.17
1662,0,A_richness_led,0.17
1666,0,A_richness_led,0.17
1669,0,A_richness_led,0.17
1672,0,A_richness_led,0.17
1674,0,A_richness_led,0.17
1675,0,A_richness_led,0.17
1676,0,A_richness_led,0.17
1678,0,A_richness_led,0.17
1679,0,A_richness_led,0.17
1680,0,A_richness_led,0.17
1681,0,A_richness_led,0.17
1684,0,A_richness_led,0.17
1685,0,A_richness_led,0.17
1686,0,A_richness_led,0.17
1687,0,A_richness_led,0.17
1688,0,A_richness_led,0.17
1689,0,A_richness_led,0.17
1692,0,A_richness_led,0.17
1693,0,A_richness_led,0.17
1694,0,A_richness_led,0.17
1695,0,A_richness_led,0.17
1696,0,A_richness_led,0.17
1697,0,A_richness_led,0.17
1698,0,A_richness_led,0.17
1699,0,A_richness_led,0.17
1700,0,A_richness_led,0.17
1701,0,A_richness_led,0.17
1702,0,A_richness_led,0.17
1703,0,A_richness_led,0.17
1704,0,A_richness_led,0.17
1705,0,A_richness_led,0.17
1706,0,A_richness_led,0.17
1707,0,A_richness_led,0.17
1708,1,A_richness_led,0.17
1710,1,A_richness_led,0.17
1711,0,A_richness_led,0.17
1712,0,A_richness_led,0.17
1731,0,A_richness_led,0.17
1732,0,A_richness_led,0.17
1733,0,A_richness_led,0.17
1734,0,A_richness_led,0.17
1738,0,A_richness_led,0.17
1739,0,A_richness_led,0.17
1743,0,A_richness_led,0.17
1748,0,A_richness_led,0.17
1749,0,A_richness_led,0.17
1753,0,A_richness_led,0.17
1755,0,A_richness_led,0.17
1756,0,A_richness_led,0.17
1757,0,A_richness_led,0.17
1758,0,A_richness_led,0.17
1759,0,A_richness_led,0.17
1760,0,A_richness_led,0.17
1761,0,A_richness_led,0.17
1762,0,A_richness_led,0.17
1764,0,A_richness_led,0.17
1765,0,A_richness_led,0.17
1766,0,A_richness_led,0.17
1767,0,A_richness_led,0.17
1769,0,A_richness_led,0.17
1770,0,A_richness_led,0.17
1772,0,A_richness_led,0.17
1773,0,A_richness_led,0.17
1774,0,A_richness_led,0.17
1775,0,A_richness_led,0.17
1776,0,A_richness_led,0.17
1777,0,A_richness_led,0.17
1778,0,A_richness_led,0.17
1779,0,A_richness_led,0.17
1782,0,A_richness_led,0.17
1783,0,A_richness_led,0.17
1803,0,A_richness_led,0.17
1804,0,A_richness_led,0.17
1805,0,A_richness_led,0.17
1806,0,A_richness_led,0.17
1807,0,A_richness_led,0.17
1809,0,A_richness_led,0.17
1815,0,A_richness_led,0.17
1816,0,A_richness_led,0.17
1819,0,A_richness_led,0.17
1820,0,A_richness_led,0.17
1821,0,A_richness_led,0.17
1823,0,A_richness_led,0.17
1824,0,A_richness_led,0.17
1825,0,A_richness_led,0.17
1826,0,A_richness_led,0.17
1828,0,A_richness_led,0.17
1829,0,A_richness_led,0.17
1830,0,A_richness_led,0.17
1831,0,A_richness_led,0.17
1832,0,A_richness_led,0.17
1833,0,A_richness_led,0.17
1834,0,A_richness_led,0.17
1835,0,A_richness_led,0.17
1836,0,A_richness_led,0.17
1837,0,A_richness_led,0.17
1838,0,A_richness_led,0.17
1839,0,A_richness_led,0.17
1840,0,A_richness_led,0.17
1841,0,A_richness_led,0.17
1842,0,A_richness_led,0.17
1843,0,A_richness_led,0.17
1844,0,A_richness_led,0.17
1845,0,A_richness_led,0.17
1846,0,A_richness_led,0.17
1847,0,A_richness_led,0.17
1848,0,A_richness_led,0.17
1849,0,A_richness_led,0.17
1850,0,A_richness_led,0.17
1851,0,A_richness_led,0.17
1852,0,A_richness_led,0.17
1853,0,A_richness_led,0.17
1854,0,A_richness_led,0.17
1855,1,A_richness_led,0.17
1856,1,A_richness_led,0.17
1875,0,A_richness_led,0.17
1876,0,A_richness_led,0.17
1877,0,A_richness_led,0.17
1878,0,A_richness_led,0.17
1879,0,A_richness_led,0.17
1880,0,A_richness_led,0.17
1881,0,A_richness_led,0.17
1882,0,A_richness_led,0.17
1884,0,A_richness_led,0.17
1892,0,A_richness_led,0.17
1895,0,A_richness_led,0.17
1896,0,A_richness_led,0.17
1897,0,A_richness_led,0.17
1899,0,A_richness_led,0.17
1900,0,A_richness_led,0.17
1901,0,A_richness_led,0.17
1902,0,A_richness_led,0.17
1903,0,A_richness_led,0.17
1904,0,A_richness_led,0.17
1905,0,A_richness_led,0.17
1906,0,A_richness_led,0.17
1907,0,A_richness_led,0.17
1908,0,A_richness_led,0.17
1909,0,A_richness_led,0.17
1910,0,A_richness_led,0.17
1911,0,A_richness_led,0.17
1912,0,A_richness_led,0.17
1913,0,A_richness_led,0.17
1914,0,A_richness_led,0.17
1916,0,A_richness_led,0.17
1917,0,A_richness_led,0.17
1918,0,A_richness_led,0.17
1919,0,A_richness_led,0.17
1920,0,A_richness_led,0.17
1921,0,A_richness_led,0.17
1922,0,A_richness_led,0.17
1923,0,A_richness_led,0.17
1924,0,A_richness_led,0.17
1925,0,A_richness_led,0.17
1926,0,A_richness_led,0.17
1927,1,A_richness_led,0.17
1928,1,A_richness_led,0.17
1950,0,A_richness_led,0.17
1951,0,A_richness_led,0.17
1952,0,A_richness_led,0.17
1953,0,A_richness_led,0.17
1967,0,A_richness_led,0.17
1968,0,A_richness_led,0.17
1969,0,A_richness_led,0.17
1970,0,A_richness_led,0.17
1971,0,A_richness_led,0.17
1972,0,A_richness_led,0.17
1973,0,A_richness_led,0.17
1974,0,A_richness_led,0.17
1975,0,A_richness_led,0.17
1976,0,A_richness_led,0.17
1977,0,A_richness_led,0.17
1978,0,A_richness_led,0.17
1979,0,A_richness_led,0.17
1980,0,A_richness_led,0.17
1981,0,A_richness_led,0.17
1982,0,A_richness_led,0.17
1983,0,A_richness_led,0.17
1984,0,A_richness_led,0.17
1985,0,A_richness_led,0.17
1986,0,A_richness_led,0.17
1987,0,A_richness_led,0.17
1988,0,A_richness_led,0.17
1989,0,A_richness_led,0.17
1990,0,A_richness_led,0.17
1991,0,A_richness_led,0.17
1992,0,A_richness_led,0.17
1993,0,A_richness_led,0.17
1994,0,A_richness_led,0.17
1995,0,A_richness_led,0.17
1996,0,A_richness_led,0.17
1997,1,A_richness_led,0.17
1998,1,A_richness_led,0.17
2024,0,A_richness_led,0.17
2027,0,A_richness_led,0.17
2028,0,A_richness_led,0.17
2039,0,A_richness_led,0.17
2040,0,A_richness_led,0.17
2041,0,A_richness_led,0.17
2044,0,A_richness_led,0.17
2045,0,A_richness_led,0.17
2046,0,A_richness_led,0.17
2047,0,A_richness_led,0.17
2048,0,A_richness_led,0.17
2049,0,A_richness_led,0.17
2050,0,A_richness_led,0.17
2051,0,A_richness_led,0.17
2052,0,A_richness_led,0.17
2053,0,A_richness_led,0.17
2054,0,A_richness_led,0.17
2055,0,A_richness_led,0.17
2056,0,A_richness_led,0.17
2057,0,A_richness_led,0.17
2058,0,A_richness_led,0.17
2059,0,A_richness_led,0.17
2060,0,A_richness_led,0.17
2061,0,A_richness_led,0.17
2062,0,A_richness_led,0.17
2063,0,A_richness_led,0.17
2064,0,A_richness_led,0.17
2065,0,A_richness_led,0.17
2066,0,A_richness_led,0.17
2067,0,A_richness_led,0.17
2068,1,A_richness_led,0.17
2069,1,A_richness_led,0.17
2111,0,A_richness_led,0.17
2112,0,A_richness_led,0.17
2113,0,A_richness_led,0.17
2114,0,A_richness_led,0.17
2116,0,A_richness_led,0.17
2117,0,A_richness_led,0.17
2118,0,A_richness_led,0.17
2119,0,A_richness_led,0.17
2120,0,A_richness_led,0.17
2121,0,A_richness_led,0.17
2122,0,A_richness_led,0.17
2123,0,A_richness_led,0.17
2124,0,A_richness_led,0.17
2125,0,A_richness_led,0.17
2126,0,A_richness_led,0.17
2127,0,A_richness_led,0.17
2128,0,A_richness_led,0.17
2129,0,A_richness_led,0.17
2130,0,A_richness_led,0.17
2131,0,A_richness_led,0.17
2132,0,A_richness_led,0.17
2133,0,A_richness_led,0.17
2134,0,A_richness_led,0.17
2135,0,A_richness_led,0.17
2136,0,A_richness_led,0.17
2137,0,A_richness_led,0.17
2138,0,A_richness_led,0.17
2139,1,A_richness_led,0.17
2140,1,A_richness_led,0.17
2171,0,A_richness_led,0.17
2182,0,A_richness_led,0.17
2183,0,A_richness_led,0.17
2184,0,A_richness_led,0.17
2186,0,A_richness_led,0.17
2187,0,A_richness_led,0.17
2188,0,A_richness_led,0.17
2189,0,A_richness_led,0.17
2191,0,A_richness_led,0.17
2193,0,A_richness_led,0.17
2194,0,A_richness_led,0.17
2195,0,A_richness_led,0.17
2196,0,A_richness_led,0.17
2197,0,A_richness_led,0.17
2198,0,A_richness_led,0.17
2199,0,A_richness_led,0.17
2200,0,A_richness_led,0.17
2201,0,A_richness_led,0.17
2202,0,A_richness_led,0.17
2203,0,A_richness_led,0.17
2204,0,A_richness_led,0.17
2205,0,A_richness_led,0.17
2206,0,A_richness_led,0.17
2207,0,A_richness_led,0.17
2208,0,A_richness_led,0.17
2209,0,A_richness_led,0.17
2210,1,A_richness_led,0.17
2211,1,A_richness_led,0.17
2212,1,A_richness_led,0.17
2213,1,A_richness_led,0.17
2214,1,A_richness_led,0.17
2240,0,A_richness_led,0.17
2241,0,A_richness_led,0.17
2250,0,A_richness_led,0.17
2254,0,A_richness_led,0.17
2255,0,A_richness_led,0.17
2257,0,A_richness_led,0.17
2258,0,A_richness_led,0.17
2259,0,A_richness_led,0.17
2260,0,A_richness_led,0.17
2261,0,A_richness_led,0.17
2262,0,A_richness_led,0.17
2263,0,A_richness_led,0.17
2264,0,A_richness_led,0.17
2265,0,A_richness_led,0.17
2266,0,A_richness_led,0.17
2267,0,A_richness_led,0.17
2268,0,A_richness_led,0.17
2269,0,A_richness_led,0.17
2270,0,A_richness_led,0.17
2271,0,A_richness_led,0.17
2272,0,A_richness_led,0.17
2273,0,A_richness_led,0.17
2274,0,A_richness_led,0.17
2275,0,A_richness_led,0.17
2276,0,A_richness_led,0.17
2277,0,A_richness_led,0.17
2278,0,A_richness_led,0.17
2279,0,A_richness_led,0.17
2280,1,A_richness_led,0.17
2281,1,A_richness_led,0.17
2282,1,A_richness_led,0.17
2283,1,A_richness_led,0.17
2284,1,A_richness_led,0.17
2285,1,A_richness_led,0.17
2286,1,A_richness_led,0.17
2312,0,A_richness_led,0.17
2313,0,A_richness_led,0.17
2320,0,A_richness_led,0.17
2326,0,A_richness_led,0.17
2327,0,A_richness_led,0.17
2328,0,A_richness_led,0.17
2329,0,A_richness_led,0.17
2330,0,A_richness_led,0.17
2331,0,A_richness_led,0.17
2332,0,A_richness_led,0.17
2333,0,A_richness_led,0.17
2334,0,A_richness_led,0.17
2335,0,A_richness_led,0.17
2336,0,A_richness_led,0.17
2337,0,A_richness_led,0.17
2338,0,A_richness_led,0.17
2339,0,A_richness_led,0.17
2340,0,A_richness_led,0.17
2341,0,A_richness_led,0.17
2342,0,A_richness_led,0.17
2343,0,A_richness_led,0.17
2344,0,A_richness_led,0.17
2345,0,A_richness_led,0.17
2346,0,A_richness_led,0.17
2347,0,A_richness_led,0.17
2348,0,A_richness_led,0.17
2349,0,A_richness_led,0.17
2350,0,A_richness_led,0.17
2351,1,A_richness_led,0.17
2352,1,A_richness_led,0.17
2353,1,A_richness_led,0.17
2354,1,A_richness_led,0.17
2355,1,A_richness_led,0.17
2356,1,A_richness_led,0.17
2357,1,A_richness_led,0.17
2358,1,A_richness_led,0.17
2359,1,A_richness_led,0.17
2384,0,A_richness_led,0.17
2385,0,A_richness_led,0.17
2386,0,A_richness_led,0.17
2390,0,A_richness_led,0.17
2392,0,A_richness_led,0.17
2393,0,A_richness_led,0.17
2394,0,A_richness_led,0.17
2395,0,A_richness_led,0.17
2397,0,A_richness_led,0.17
2398,0,A_richness_led,0.17
2399,0,A_richness_led,0.17
2400,0,A_richness_led,0.17
2401,0,A_richness_led,0.17
2402,0,A_richness_led,0.17
2403,0,A_richness_led,0.17
2405,0,A_richness_led,0.17
2406,0,A_richness_led,0.17
2407,0,A_richness_led,0.17
2408,0,A_richness_led,0.17
2409,0,A_richness_led,0.17
2410,0,A_richness_led,0.17
2411,0,A_richness_led,0.17
2412,0,A_richness_led,0.17
2413,0,A_richness_led,0.17
2414,0,A_richness_led,0.17
2415,0,A_richness_led,0.17
2416,0,A_richness_led,0.17
2417,0,A_richness_led,0.17
2418,0,A_richness_led,0.17
2419,0,A_richness_led,0.17
2420,0,A_richness_led,0.17
2421,0,A_richness_led,0.17
2422,1,A_richness_led,0.17
2423,1,A_richness_led,0.17
2424,1,A_richness_led,0.17
2425,1,A_richness_led,0.17
2426,1,A_richness_led,0.17
2427,1,A_richness_led,0.17
2428,1,A_richness_led,0.17
2429,1,A_richness_led,0.17
2430,1,A_richness_led,0.17
2431,1,A_richness_led,0.17
2456,0,A_richness_led,0.17
2457,0,A_richness_led,0.17
2458,0,A_richness_led,0.17
2462,0,A_richness_led,0.17
2464,0,A_richness_led,0.17
2466,0,A_richness_led,0.17
2468,0,A_richness_led,0.17
2469,0,A_richness_led,0.17
2470,0,A_richness_led,0.17
2471,0,A_richness_led,0.17
2472,0,A_richness_led,0.17
2473,0,A_richness_led,0.17
2474,0,A_richness_led,0.17
2475,0,A_richness_led,0.17
2476,0,A_richness_led,0.17
2478,0,A_richness_led,0.17
2479,0,A_richness_led,0.17
2480,0,A_richness_led,0.17
2481,0,A_richness_led,0.17
2482,0,A_richness_led,0.17
2483,0,A_richness_led,0.17
2484,0,A_richness_led,0.17
2485,0,A_richness_led,0.17
2486,0,A_richness_led,0.17
2487,0,A_richness_led,0.17
2488,0,A_richness_led,0.17
2489,0,A_richness_led,0.17
2490,0,A_richness_led,0.17
2491,0,A_richness_led,0.17
2492,0,A_richness_led,0.17
2493,1,A_richness_led,0.17
2494,1,A_richness_led,0.17
2495,1,A_richness_led,0.17
2496,1,A_richness_led,0.17
2497,1,A_richness_led,0.17
2498,1,A_richness_led,0.17
2499,1,A_richness_led,0.17
2500,1,A_richness_led,0.17
2501,1,A_richness_led,0.17
2502,1,A_richness_led,0.17
2503,1,A_richness_led,0.17
2530,0,A_richness_led,0.17
2531,0,A_richness_led,0.17
2532,0,A_richness_led,0.17
2535,0,A_richness_led,0.17
2539,0,A_richness_led,0.17
2540,0,A_richness_led,0.17
2541,0,A_richness_led,0.17
2542,0,A_richness_led,0.17
2544,0,A_richness_led,0.17
2545,0,A_richness_led,0.17
2546,0,A_richness_led,0.17
2547,0,A_richness_led,0.17
2548,0,A_richness_led,0.17
2549,0,A_richness_led,0.17
2550,0,A_richness_led,0.17
2551,0,A_richness_led,0.17
2552,0,A_richness_led,0.17
2553,0,A_richness_led,0.17
2554,0,A_richness_led,0.17
2555,0,A_richness_led,0.17
2556,0,A_richness_led,0.17
2557,0,A_richness_led,0.17
2558,0,A_richness_led,0.17
2559,0,A_richness_led,0.17
2560,0,A_richness_led,0.17
2561,0,A_richness_led,0.17
2562,0,A_richness_led,0.17
2563,0,A_richness_led,0.17
2564,1,A_richness_led,0.17
2565,1,A_richness_led,0.17
2566,1,A_richness_led,0.17
2567,1,A_richness_led,0.17
2568,1,A_richness_led,0.17
2569,1,A_richness_led,0.17
2570,1,A_richness_led,0.17
2571,1,A_richness_led,0.17
2572,1,A_richness_led,0.17
2573,1,A_richness_led,0.17
2574,1,A_richness_led,0.17
2575,1,A_richness_led,0.17
2576,1,A_richness_led,0.17
2605,0,A_richness_led,0.17
2606,0,A_richness_led,0.17
2607,0,A_richness_led,0.17
2608,0,A_richness_led,0.17
2609,0,A_richness_led,0.17
2610,0,A_richness_led,0.17
2611,0,A_richness_led,0.17
2612,0,A_richness_led,0.17
2613,0,A_richness_led,0.17
2614,0,A_richness_led,0.17
2615,0,A_richness_led,0.17
2616,0,A_richness_led,0.17
2617,0,A_richness_led,0.17
2618,0,A_richness_led,0.17
2619,0,A_richness_led,0.17
2620,0,A_richness_led,0.17
2621,0,A_richness_led,0.17
2622,0,A_richness_led,0.17
2623,0,A_richness_led,0.17
2624,0,A_richness_led,0.17
2625,0,A_richness_led,0.17
2626,0,A_richness_led,0.17
2627,0,A_richness_led,0.17
2628,0,A_richness_led,0.17
2629,0,A_richness_led,0.17
2630,0,A_richness_led,0.17
2631,0,A_richness_led,0.17
2632,0,A_richness_led,0.17
2633,0,A_richness_led,0.17
2634,0,A_richness_led,0.17
2635,1,A_richness_led,0.17
2636,1,A_richness_led,0.17
2637,1,A_richness_led,0.17
2638,1,A_richness_led,0.17
2639,1,A_richness_led,0.17
2640,1,A_richness_led,0.17
2641,1,A_richness_led,0.17
2642,1,A_richness_led,0.17
2643,1,A_richness_led,0.17
2644,1,A_richness_led,0.17
2645,1,A_richness_led,0.17
2646,1,A_richness_led,0.17
2647,1,A_richness_led,0.17
2648,1,A_richness_led,0.17
2678,0,A_richness_led,0.17
2679,0,A_richness_led,0.17
2680,0,A_richness_led,0.17
2681,0,A_richness_led,0.17
2682,0,A_richness_led,0.17
2683,0,A_richness_led,0.17
2684,0,A_richness_led,0.17
2685,0,A_richness_led,0.17
2686,0,A_richness_led,0.17
2687,0,A_richness_led,0.17
2688,0,A_richness_led,0.17
2689,0,A_richness_led,0.17
2691,0,A_richness_led,0.17
2692,0,A_richness_led,0.17
2693,0,A_richness_led,0.17
2694,0,A_richness_led,0.17
2695,0,A_richness_led,0.17
2696,0,A_richness_led,0.17
2697,0,A_richness_led,0.17
2698,0,A_richness_led,0.17
2699,0,A_richness_led,0.17
2700,0,A_richness_led,0.17
2701,0,A_richness_led,0.17
2702,0,A_richness_led,0.17
2703,0,A_richness_led,0.17
2704,0,A_richness_led,0.17
2705,0,A_richness_led,0.17
2706,0,A_richness_led,0.17
2707,1,A_richness_led,0.17
2708,1,A_richness_led,0.17
2709,1,A_richness_led,0.17
2710,1,A_richness_led,0.17
2711,1,A_richness_led,0.17
2712,1,A_richness_led,0.17
2713,1,A_richness_led,0.17
2714,1,A_richness_led,0.17
2715,1,A_richness_led,0.17
2716,1,A_richness_led,0.17
2717,1,A_richness_led,0.17
2718,1,A_richness_led,0.17
2719,1,A_richness_led,0.17
2750,0,A_richness_led,0.17
2751,0,A_richness_led,0.17
2752,0,A_richness_led,0.17
2753,0,A_richness_led,0.17
2755,0,A_richness_led,0.17
2756,0,A_richness_led,0.17
2757,0,A_richness_led,0.17
2758,0,A_richness_led,0.17
2759,0,A_richness_led,0.17
2765,0,A_richness_led,0.17
2766,0,A_richness_led,0.17
2767,0,A_richness_led,0.17
2768,0,A_richness_led,0.17
2769,0,A_richness_led,0.17
2770,0,A_richness_led,0.17
2771,0,A_richness_led,0.17
2773,0,A_richness_led,0.17
2774,0,A_richness_led,0.17
2775,0,A_richness_led,0.17
2776,0,A_richness_led,0.17
2777,0,A_richness_led,0.17
2778,1,A_richness_led,0.17
2779,1,A_richness_led,0.17
2780,1,A_richness_led,0.17
2781,1,A_richness_led,0.17
2782,1,A_richness_led,0.17
2783,1,A_richness_led,0.17
2784,1,A_richness_led,0.17
2785,1,A_richness_led,0.17
2786,1,A_richness_led,0.17
2787,1,A_richness_led,0.17
2788,1,A_richness_led,0.17
2789,1,A_richness_led,0.17
2790,1,A_richness_led,0.17
2791,1,A_richness_led,0.17
2826,0,A_richness_led,0.17
2827,0,A_richness_led,0.17
2838,0,A_richness_led,0.17
2839,0,A_richness_led,0.17
2840,0,A_richness_led,0.17
2841,0,A_richness_led,0.17
2842,0,A_richness_led,0.17
2843,0,A_richness_led,0.17
2844,0,A_richness_led,0.17
2845,0,A_richness_led,0.17
2846,0,A_richness_led,0.17
2847,0,A_richness_led,0.17
2848,0,A_richness_led,0.17
2849,1,A_richness_led,0.17
