mean,sd,q025,median,q975,metric,method,grid_cell,hfi_q
2.493005654307899,0.178246908960087,2.149039467321965,2.4966266087180795,2.836841750587607,corrected_richness,ols,1143,Q2
2.86154188205067,0.2023758309959954,2.4882833187465,2.8535219025585974,3.2522212787974185,corrected_richness,ols,1144,Q2
3.217993140042148,0.1986995291840638,2.8705965688981023,3.2083491620210305,3.6238590962136694,corrected_richness,ols,1145,Q3
1.988974406247241,0.1869725858951258,1.6628276224061025,1.986905094728444,2.384845205025385,corrected_richness,ols,1161,Q4 (high HFI)
1.9195828002425648,0.19749164685055703,1.581063474339811,1.9232923581875112,2.3075163063953,corrected_richness,ols,1162,Q4 (high HFI)
1.987596928067347,0.1987372033400307,1.651203849762734,1.9830473284365484,2.3872677830777547,corrected_richness,ols,1163,Q4 (high HFI)
2.2209720099598167,0.1458626112775567,1.902185158096597,2.222357375190371,2.4871111739105976,corrected_richness,ols,1164,Q1 (low HFI)
2.3288032356261157,0.1497934920972351,2.0787482637926304,2.308991113643776,2.6504683592844627,corrected_richness,ols,1165,Q1 (low HFI)
2.312705151897477,0.17041665212170823,2.0114849016575804,2.3034043189586955,2.66646676114422,corrected_richness,ols,1166,Q1 (low HFI)
2.35772087003588,0.17067639451239003,2.053710882874128,2.352028473252052,2.7263566548830216,corrected_richness,ols,1167,Q1 (low HFI)
2.4505086636388365,0.16136393668187887,2.162863269921987,2.444224324501765,2.7809892147588733,corrected_richness,ols,1168,Q1 (low HFI)
2.5378290364395752,0.1635854224766146,2.2172069950404443,2.5274834982910024,2.8883757658043594,corrected_richness,ols,1169,Q1 (low HFI)
2.5402393945397193,0.16410490147618967,2.2210796939300685,2.5367100353531664,2.885228497972769,corrected_richness,ols,1170,Q1 (low HFI)
2.639949397463226,0.1683392994331101,2.3240666767449887,2.6371617524195727,2.990570960933755,corrected_richness,ols,1171,Q1 (low HFI)
2.7018153595972363,0.1674102130556209,2.3579785420209354,2.7028066046268977,3.052975760166472,corrected_richness,ols,1172,Q1 (low HFI)
