grid_cell,naive_trend,corrected_trend,trend_diff,direction_flipped
1322,1.1999999999999995,6.888376752640055,5.688376752640056,FALSE
1328,17.999999999999993,7.232990579260795,-10.767009420739198,FALSE
1339,0.19999999999999996,7.646395668996568,7.446395668996568,FALSE
1340,0.7999999999999998,8.437812396067516,7.637812396067516,FALSE
1341,5.3,8.259256475282237,2.9592564752822375,FALSE
1344,5.8999999999999995,8.870757986835095,2.9707579868350953,FALSE
1345,21.099999999999998,8.903761299140335,-12.196238700859663,FALSE
1346,34.199999999999996,8.925536913838346,-25.27446308616165,FALSE
1348,21.6,6.1573607226191145,-15.442639277380888,FALSE
1349,5.1999999999999975,6.119475708488351,0.9194757084883536,FALSE
1351,3.1999999999999993,7.278489481230426,4.078489481230426,FALSE
1352,25.099999999999998,6.897573250651125,-18.202426749348874,FALSE
1353,23.499999999999996,7.206810475580466,-16.29318952441953,FALSE
1354,10.399999999999999,7.5233203396263,-2.876679660373698,FALSE
1355,4.599999999999999,7.544785302576853,2.9447853025768547,FALSE
1357,8.899999999999999,5.092112091368005,-3.8078879086319937,FALSE
1358,17.199999999999996,5.649242835342668,-11.550757164657327,FALSE
1359,6.599999999999999,6.522890842373805,-0.07710915762619397,FALSE
1360,16.199999999999996,4.505128994418691,-11.694871005581305,FALSE
1361,27.999999999999993,4.231080982685687,-23.768919017314307,FALSE
1377,4.799999999999999,4.899385878036829,0.09938587803682974,FALSE
1379,7.800000000000001,5.178105526164039,-2.6218944738359617,FALSE
1380,10.999999999999995,5.452213911002473,-5.547786088997522,FALSE
1381,2.1,5.457639800061851,3.357639800061851,FALSE
1382,2.4999999999999987,5.003013136483948,2.503013136483949,FALSE
1383,19.2,5.211087936545067,-13.988912063454933,FALSE
1384,18.599999999999994,5.046216009666477,-13.553783990333518,FALSE
1385,1.5999999999999996,5.216091543775268,3.6160915437752683,FALSE
1386,0.5999999999999998,5.216375664810046,4.616375664810047,FALSE
1393,0.3999999999999999,6.066744912060931,5.666744912060931,FALSE
1400,14.999999999999996,6.740626619949877,-8.25937338005012,FALSE
1410,0.19999999999999987,7.374523611265003,7.174523611265003,FALSE
1412,0.5999999999999998,7.195728610516323,6.595728610516323,FALSE
1413,8.6,7.47978503780385,-1.1202149621961492,FALSE
1414,4.899999999999998,7.61451019559806,2.714510195598062,FALSE
1415,19.599999999999994,7.522439606520475,-12.07756039347952,FALSE
1416,26.599999999999994,7.51560392847219,-19.084396071527806,FALSE
1417,22.599999999999998,7.123913042035578,-15.47608695796442,FALSE
1418,19.599999999999998,8.096902470108127,-11.503097529891871,FALSE
1419,9.999999999999998,7.679084502144208,-2.3209154978557907,FALSE
1420,9.4,7.1705587601367045,-2.229441239863296,FALSE
1421,6.599999999999997,6.740748033293221,0.1407480332932236,FALSE
1422,33.7,6.899734051899975,-26.800265948100026,FALSE
1423,10.399999999999999,7.108606716041264,-3.291393283958735,FALSE
1424,23.4,6.816146667514679,-16.58385333248532,FALSE
1425,44.599999999999994,6.803391795671244,-37.79660820432875,FALSE
1426,26.999999999999996,6.980056002455576,-20.01994399754442,FALSE
1427,8.199999999999998,7.375957065301144,-0.8240429346988538,FALSE
1428,9.199999999999998,8.297103249682332,-0.9028967503176659,FALSE
1429,19.299999999999997,7.002832234161947,-12.29716776583805,FALSE
1430,17,6.765854151924332,-10.234145848075668,FALSE
1448,3.6,3.8218227866114596,0.2218227866114595,FALSE
1449,15.199999999999998,5.085753971535508,-10.114246028464489,FALSE
1450,1.8,5.244134293642736,3.444134293642736,FALSE
1452,5.4,5.311999417291039,-0.08800058270896116,FALSE
1453,12.499999999999996,5.5079438996723,-6.992056100327696,FALSE
1454,1.4999999999999998,5.606925963597524,4.106925963597524,FALSE
1455,9.899999999999999,5.729110001715778,-4.1708899982842205,FALSE
1456,14.999999999999996,5.84421196884147,-9.155788031158526,FALSE
1462,0,6.1051998484582475,6.1051998484582475,TRUE
