grid_cell,metric,mk_S,mk_tau,mk_p
931,fdis_prob,-6,-0.6,0.2206713619198468
931,fmpd_prob,-10,-1,0.02748633611151034
931,raoq_fund,-6,-0.6,0.2206713619198468
931,cwm_pc1,-8,-0.8,0.08641073297370003
931,cwm_pc2,8,0.8,0.08641073297370003
931,pd_prob_mctavish,10,1,0.02748633611151034
931,mpd_prob_mctavish,6,0.6,0.2206713619198468
947,corrected_richness,10,1,0.02748633611151034
947,shannon,10,1,0.02748633611151034
947,inv_simpson,10,1,0.02748633611151034
947,trait_volume,-4,-0.4,0.4624327264504763
947,trait_dispersion,8,0.8,0.08641073297370003
947,rao_q,0,0,1
947,feve,10,1,0.02748633611151034
947,fdiv,-8,-0.8,0.08641073297370003
947,fric_prob,8,0.8,0.08641073297370003
947,fdiv_fund,8,0.8,0.08641073297370003
947,feve_fund,-8,-0.8,0.08641073297370003
947,fdis_prob,8,0.8,0.08641073297370003
947,fmpd_prob,0,0,1
947,raoq_fund,8,0.8,0.08641073297370003
947,cwm_pc1,-10,-1,0.02748633611151034
947,cwm_pc2,10,1,0.02748633611151034
947,pd_prob_mctavish,10,1,0.02748633611151034
947,mpd_prob_mctavish,10,1,0.02748633611151034
948,corrected_richness,10,1,0.02748633611151034
948,shannon,10,1,0.02748633611151034
948,inv_simpson,10,1,0.02748633611151034
948,trait_volume,4,0.4,0.4624327264504763
948,trait_dispersion,8,0.8,0.08641073297370003
948,rao_q,6,0.6,0.2206713619198468
948,feve,10,1,0.02748633611151034
948,fdiv,-8,-0.8,0.08641073297370003
948,fric_prob,8,0.8,0.08641073297370003
948,fdiv_fund,8,0.8,0.08641073297370003
948,feve_fund,-8,-0.8,0.08641073297370003
948,fdis_prob,8,0.8,0.08641073297370003
948,fmpd_prob,4,0.4,0.4624327264504763
948,raoq_fund,6,0.6,0.2206713619198468
948,cwm_pc1,-10,-1,0.02748633611151034
948,cwm_pc2,10,1,0.02748633611151034
948,pd_prob_mctavish,10,1,0.02748633611151034
948,mpd_prob_mctavish,10,1,0.02748633611151034
949,corrected_richness,10,1,0.02748633611151034
949,shannon,10,1,0.02748633611151034
949,inv_simpson,10,1,0.02748633611151034
949,trait_volume,-8,-0.8,0.08641073297370003
949,trait_dispersion,2,0.2,0.8064959405073402
949,rao_q,-6,-0.6,0.2206713619198468
949,feve,10,1,0.02748633611151034
949,fdiv,-6,-0.6,0.2206713619198468
949,fric_prob,10,1,0.02748633611151034
949,fdiv_fund,6,0.6,0.2206713619198468
949,feve_fund,-10,-1,0.02748633611151034
949,fdis_prob,0,0,1
949,fmpd_prob,-6,-0.6,0.2206713619198468
949,raoq_fund,-2,-0.2,0.8064959405073402
949,cwm_pc1,-10,-1,0.02748633611151034
949,cwm_pc2,10,1,0.02748633611151034
949,pd_prob_mctavish,10,1,0.02748633611151034
949,mpd_prob_mctavish,10,1,0.02748633611151034
950,corrected_richness,10,1,0.02748633611151034
950,shannon,10,1,0.02748633611151034
950,inv_simpson,10,1,0.02748633611151034
950,trait_volume,-2,-0.2,0.8064959405073402
950,trait_dispersion,4,0.4,0.4624327264504763
950,rao_q,-2,-0.2,0.8064959405073402
950,feve,10,1,0.02748633611151034
950,fdiv,-8,-0.8,0.08641073297370003
950,fric_prob,8,0.8,0.08641073297370003
950,fdiv_fund,8,0.8,0.08641073297370003
950,feve_fund,-8,-0.8,0.08641073297370003
950,fdis_prob,6,0.6,0.2206713619198468
950,fmpd_prob,-2,-0.2,0.8064959405073402
950,raoq_fund,6,0.6,0.2206713619198468
950,cwm_pc1,-10,-1,0.02748633611151034
950,cwm_pc2,10,1,0.02748633611151034
950,pd_prob_mctavish,10,1,0.02748633611151034
950,mpd_prob_mctavish,10,1,0.02748633611151034
951,corrected_richness,10,1,0.02748633611151034
951,shannon,10,1,0.02748633611151034
951,inv_simpson,10,1,0.02748633611151034
951,trait_volume,-8,-0.8,0.08641073297370003
951,trait_dispersion,-2,-0.2,0.8064959405073402
951,rao_q,-8,-0.8,0.08641073297370003
951,feve,10,1,0.02748633611151034
951,fdiv,-6,-0.6,0.2206713619198468
951,fric_prob,10,1,0.02748633611151034
951,fdiv_fund,8,0.8,0.08641073297370003
951,feve_fund,-10,-1,0.02748633611151034
951,fdis_prob,4,0.4,0.4624327264504763
951,fmpd_prob,-8,-0.8,0.08641073297370003
951,raoq_fund,4,0.4,0.4624327264504763
951,cwm_pc1,-10,-1,0.02748633611151034
951,cwm_pc2,10,1,0.02748633611151034
951,pd_prob_mctavish,10,1,0.02748633611151034
951,mpd_prob_mctavish,10,1,0.02748633611151034
952,corrected_richness,10,1,0.02748633611151034
952,shannon,10,1,0.02748633611151034
952,inv_simpson,10,1,0.02748633611151034
952,trait_volume,-10,-1,0.02748633611151034
952,trait_dispersion,0,0,1
952,rao_q,-8,-0.8,0.08641073297370003
952,feve,10,1,0.02748633611151034
952,fdiv,-6,-0.6,0.2206713619198468
952,fric_prob,10,1,0.02748633611151034
952,fdiv_fund,6,0.6,0.2206713619198468
952,feve_fund,-10,-1,0.02748633611151034
952,fdis_prob,4,0.4,0.4624327264504763
952,fmpd_prob,-8,-0.8,0.08641073297370003
952,raoq_fund,2,0.2,0.8064959405073402
952,cwm_pc1,-10,-1,0.02748633611151034
952,cwm_pc2,10,1,0.02748633611151034
952,pd_prob_mctavish,10,1,0.02748633611151034
952,mpd_prob_mctavish,10,1,0.02748633611151034
953,corrected_richness,10,1,0.02748633611151034
953,shannon,10,1,0.02748633611151034
953,inv_simpson,10,1,0.02748633611151034
953,trait_volume,-6,-0.6,0.2206713619198468
953,trait_dispersion,4,0.4,0.4624327264504763
953,rao_q,-2,-0.2,0.8064959405073402
953,feve,10,1,0.02748633611151034
953,fdiv,-6,-0.6,0.2206713619198468
953,fric_prob,10,1,0.02748633611151034
953,fdiv_fund,6,0.6,0.2206713619198468
953,feve_fund,-10,-1,0.02748633611151034
953,fdis_prob,0,0,1
953,fmpd_prob,-2,-0.2,0.8064959405073402
953,raoq_fund,-2,-0.2,0.8064959405073402
953,cwm_pc1,-10,-1,0.02748633611151034
953,cwm_pc2,10,1,0.02748633611151034
953,pd_prob_mctavish,10,1,0.02748633611151034
953,mpd_prob_mctavish,10,1,0.02748633611151034
955,corrected_richness,10,1,0.02748633611151034
955,shannon,10,1,0.02748633611151034
955,inv_simpson,10,1,0.02748633611151034
955,trait_volume,0,0,1
955,trait_dispersion,6,0.6,0.2206713619198468
955,rao_q,4,0.4,0.4624327264504763
955,feve,10,1,0.02748633611151034
955,fdiv,-7,-0.7,0.09609232945567332
955,fric_prob,0,0,1
955,fdiv_fund,4,0.4,0.4624327264504763
955,feve_fund,-8,-0.8,0.08641073297370003
955,fdis_prob,2,0.2,0.8064959405073402
955,fmpd_prob,4,0.4,0.4624327264504763
955,raoq_fund,0,0,1
955,cwm_pc1,-10,-1,0.02748633611151034
955,cwm_pc2,8,0.8,0.08641073297370003
955,pd_prob_mctavish,10,1,0.02748633611151034
955,mpd_prob_mctavish,10,1,0.02748633611151034
956,corrected_richness,10,1,0.02748633611151034
956,shannon,10,1,0.02748633611151034
956,inv_simpson,10,1,0.02748633611151034
956,trait_volume,-2,-0.2,0.8064959405073402
956,trait_dispersion,6,0.6,0.2206713619198468
956,rao_q,2,0.2,0.8064959405073402
956,feve,10,1,0.02748633611151034
956,fdiv,-8,-0.8,0.08641073297370003
956,fric_prob,0,0,1
956,fdiv_fund,4,0.4,0.4624327264504763
956,feve_fund,-8,-0.8,0.08641073297370003
956,fdis_prob,4,0.4,0.4624327264504763
956,fmpd_prob,2,0.2,0.8064959405073402
956,raoq_fund,0,0,1
956,cwm_pc1,-10,-1,0.02748633611151034
956,cwm_pc2,8,0.8,0.08641073297370003
956,pd_prob_mctavish,10,1,0.02748633611151034
956,mpd_prob_mctavish,10,1,0.02748633611151034
985,corrected_richness,10,1,0.02748633611151034
985,shannon,10,1,0.02748633611151034
985,inv_simpson,10,1,0.02748633611151034
985,trait_volume,-8,-0.8,0.08641073297370003
985,trait_dispersion,-10,-1,0.02748633611151034
985,rao_q,-10,-1,0.02748633611151034
985,feve,6,0.6,0.2206713619198468
985,fdiv,0,0,1
985,fric_prob,2,0.2,0.8064959405073402
985,fdiv_fund,-4,-0.4,0.4624327264504763
985,feve_fund,-10,-1,0.02748633611151034
985,fdis_prob,-6,-0.6,0.2206713619198468
985,fmpd_prob,-10,-1,0.02748633611151034
985,raoq_fund,-6,-0.6,0.2206713619198468
985,cwm_pc1,-6,-0.6,0.2206713619198468
985,cwm_pc2,6,0.6,0.2206713619198468
985,pd_prob_mctavish,10,1,0.02748633611151034
985,mpd_prob_mctavish,6,0.6,0.2206713619198468
986,corrected_richness,10,1,0.02748633611151034
986,shannon,10,1,0.02748633611151034
986,inv_simpson,10,1,0.02748633611151034
986,trait_volume,-8,-0.8,0.08641073297370003
986,trait_dispersion,-10,-1,0.02748633611151034
986,rao_q,-8,-0.8,0.08641073297370003
986,feve,6,0.6,0.2206713619198468
986,fdiv,0,0,1
986,fric_prob,2,0.2,0.8064959405073402
986,fdiv_fund,2,0.2,0.8064959405073402
986,feve_fund,-10,-1,0.02748633611151034
986,fdis_prob,-4,-0.4,0.4624327264504763
986,fmpd_prob,-10,-1,0.02748633611151034
986,raoq_fund,-6,-0.6,0.2206713619198468
986,cwm_pc1,-6,-0.6,0.2206713619198468
986,cwm_pc2,10,1,0.02748633611151034
986,pd_prob_mctavish,10,1,0.02748633611151034
986,mpd_prob_mctavish,6,0.6,0.2206713619198468
987,corrected_richness,10,1,0.02748633611151034
987,shannon,10,1,0.02748633611151034
987,inv_simpson,10,1,0.02748633611151034
987,trait_volume,-8,-0.8,0.08641073297370003
987,trait_dispersion,-10,-1,0.02748633611151034
987,rao_q,-8,-0.8,0.08641073297370003
987,feve,6,0.6,0.2206713619198468
987,fdiv,2,0.2,0.8064959405073402
987,fric_prob,4,0.4,0.4624327264504763
987,fdiv_fund,0,0,1
987,feve_fund,-8,-0.8,0.08641073297370003
987,fdis_prob,-4,-0.4,0.4624327264504763
987,fmpd_prob,-8,-0.8,0.08641073297370003
987,raoq_fund,-4,-0.4,0.4624327264504763
987,cwm_pc1,-10,-1,0.02748633611151034
987,cwm_pc2,8,0.8,0.08641073297370003
987,pd_prob_mctavish,10,1,0.02748633611151034
987,mpd_prob_mctavish,6,0.6,0.2206713619198468
988,corrected_richness,10,1,0.02748633611151034
988,shannon,10,1,0.02748633611151034
988,inv_simpson,10,1,0.02748633611151034
988,trait_volume,-8,-0.8,0.08641073297370003
988,trait_dispersion,-8,-0.8,0.08641073297370003
988,rao_q,-10,-1,0.02748633611151034
988,feve,4,0.4,0.4624327264504763
988,fdiv,6,0.6,0.2206713619198468
988,fric_prob,0,0,1
988,fdiv_fund,-2,-0.2,0.8064959405073402
988,feve_fund,-10,-1,0.02748633611151034
988,fdis_prob,-4,-0.4,0.4624327264504763
988,fmpd_prob,-10,-1,0.02748633611151034
988,raoq_fund,-6,-0.6,0.2206713619198468
988,cwm_pc1,-10,-1,0.02748633611151034
988,cwm_pc2,10,1,0.02748633611151034
988,pd_prob_mctavish,10,1,0.02748633611151034
988,mpd_prob_mctavish,4,0.4,0.4624327264504763
989,corrected_richness,10,1,0.02748633611151034
989,shannon,10,1,0.02748633611151034
989,inv_simpson,10,1,0.02748633611151034
989,trait_volume,-8,-0.8,0.08641073297370003
989,trait_dispersion,-8,-0.8,0.08641073297370003
989,rao_q,-10,-1,0.02748633611151034
989,feve,4,0.4,0.4624327264504763
989,fdiv,4,0.4,0.4624327264504763
989,fric_prob,2,0.2,0.8064959405073402
989,fdiv_fund,-4,-0.4,0.4624327264504763
989,feve_fund,-10,-1,0.02748633611151034
989,fdis_prob,-4,-0.4,0.4624327264504763
989,fmpd_prob,-10,-1,0.02748633611151034
989,raoq_fund,-6,-0.6,0.2206713619198468
989,cwm_pc1,-2,-0.2,0.8064959405073402
989,cwm_pc2,4,0.4,0.4624327264504763
989,pd_prob_mctavish,10,1,0.02748633611151034
989,mpd_prob_mctavish,6,0.6,0.2206713619198468
991,corrected_richness,10,1,0.02748633611151034
991,shannon,10,1,0.02748633611151034
991,inv_simpson,10,1,0.02748633611151034
991,trait_volume,-10,-1,0.02748633611151034
991,trait_dispersion,-8,-0.8,0.08641073297370003
991,rao_q,-10,-1,0.02748633611151034
991,feve,4,0.4,0.4624327264504763
991,fdiv,6,0.6,0.2206713619198468
991,fric_prob,-2,-0.2,0.8064959405073402
991,fdiv_fund,-6,-0.6,0.2206713619198468
991,feve_fund,-8,-0.8,0.08641073297370003
991,fdis_prob,-6,-0.6,0.2206713619198468
991,fmpd_prob,-10,-1,0.02748633611151034
991,raoq_fund,-6,-0.6,0.2206713619198468
991,cwm_pc1,0,0,1
991,cwm_pc2,-2,-0.2,0.8064959405073402
991,pd_prob_mctavish,10,1,0.02748633611151034
991,mpd_prob_mctavish,4,0.4,0.4624327264504763
992,corrected_richness,10,1,0.02748633611151034
992,shannon,10,1,0.02748633611151034
992,inv_simpson,10,1,0.02748633611151034
992,trait_volume,-10,-1,0.02748633611151034
992,trait_dispersion,-8,-0.8,0.08641073297370003
992,rao_q,-10,-1,0.02748633611151034
992,feve,4,0.4,0.4624327264504763
992,fdiv,6,0.6,0.2206713619198468
992,fric_prob,-4,-0.4,0.4624327264504763
992,fdiv_fund,-6,-0.6,0.2206713619198468
992,feve_fund,-8,-0.8,0.08641073297370003
992,fdis_prob,-10,-1,0.02748633611151034
992,fmpd_prob,-10,-1,0.02748633611151034
992,raoq_fund,-8,-0.8,0.08641073297370003
992,cwm_pc1,-8,-0.8,0.08641073297370003
992,cwm_pc2,8,0.8,0.08641073297370003
992,pd_prob_mctavish,10,1,0.02748633611151034
992,mpd_prob_mctavish,4,0.4,0.4624327264504763
993,corrected_richness,10,1,0.02748633611151034
993,shannon,10,1,0.02748633611151034
993,inv_simpson,10,1,0.02748633611151034
993,trait_volume,-10,-1,0.02748633611151034
993,trait_dispersion,-8,-0.8,0.08641073297370003
993,rao_q,-10,-1,0.02748633611151034
993,feve,4,0.4,0.4624327264504763
993,fdiv,6,0.6,0.2206713619198468
993,fric_prob,0,0,1
993,fdiv_fund,-4,-0.4,0.4624327264504763
993,feve_fund,-8,-0.8,0.08641073297370003
993,fdis_prob,-10,-1,0.02748633611151034
993,fmpd_prob,-10,-1,0.02748633611151034
993,raoq_fund,-8,-0.8,0.08641073297370003
993,cwm_pc1,-4,-0.4,0.4624327264504763
993,cwm_pc2,4,0.4,0.4624327264504763
993,pd_prob_mctavish,10,1,0.02748633611151034
993,mpd_prob_mctavish,4,0.4,0.4624327264504763
994,corrected_richness,10,1,0.02748633611151034
994,shannon,10,1,0.02748633611151034
994,inv_simpson,10,1,0.02748633611151034
994,trait_volume,-10,-1,0.02748633611151034
994,trait_dispersion,-10,-1,0.02748633611151034
994,rao_q,-10,-1,0.02748633611151034
994,feve,8,0.8,0.08641073297370003
994,fdiv,6,0.6,0.2206713619198468
994,fric_prob,1,0.1,1
994,fdiv_fund,0,0,1
994,feve_fund,-8,-0.8,0.08641073297370003
994,fdis_prob,-10,-1,0.02748633611151034
994,fmpd_prob,-10,-1,0.02748633611151034
994,raoq_fund,-10,-1,0.02748633611151034
994,cwm_pc1,-10,-1,0.02748633611151034
994,cwm_pc2,8,0.8,0.08641073297370003
994,pd_prob_mctavish,10,1,0.02748633611151034
994,mpd_prob_mctavish,4,0.4,0.4624327264504763
995,corrected_richness,10,1,0.02748633611151034
995,shannon,10,1,0.02748633611151034
995,inv_simpson,10,1,0.02748633611151034
995,trait_volume,-10,-1,0.02748633611151034
995,trait_dispersion,-10,-1,0.02748633611151034
995,rao_q,-10,-1,0.02748633611151034
995,feve,10,1,0.02748633611151034
995,fdiv,6,0.6,0.2206713619198468
995,fric_prob,-6,-0.6,0.2206713619198468
995,fdiv_fund,-6,-0.6,0.2206713619198468
995,feve_fund,-8,-0.8,0.08641073297370003
995,fdis_prob,-10,-1,0.02748633611151034
995,fmpd_prob,-10,-1,0.02748633611151034
995,raoq_fund,-10,-1,0.02748633611151034
995,cwm_pc1,-6,-0.6,0.2206713619198468
995,cwm_pc2,10,1,0.02748633611151034
995,pd_prob_mctavish,10,1,0.02748633611151034
995,mpd_prob_mctavish,4,0.4,0.4624327264504763
996,corrected_richness,10,1,0.02748633611151034
996,shannon,10,1,0.02748633611151034
996,inv_simpson,10,1,0.02748633611151034
996,trait_volume,-10,-1,0.02748633611151034
996,trait_dispersion,-10,-1,0.02748633611151034
996,rao_q,-10,-1,0.02748633611151034
996,feve,10,1,0.02748633611151034
996,fdiv,6,0.6,0.2206713619198468
996,fric_prob,-8,-0.8,0.08641073297370003
996,fdiv_fund,-8,-0.8,0.08641073297370003
996,feve_fund,-8,-0.8,0.08641073297370003
996,fdis_prob,-10,-1,0.02748633611151034
996,fmpd_prob,-10,-1,0.02748633611151034
996,raoq_fund,-10,-1,0.02748633611151034
996,cwm_pc1,-8,-0.8,0.08641073297370003
996,cwm_pc2,10,1,0.02748633611151034
996,pd_prob_mctavish,10,1,0.02748633611151034
996,mpd_prob_mctavish,4,0.4,0.4624327264504763
997,corrected_richness,10,1,0.02748633611151034
997,shannon,10,1,0.02748633611151034
997,inv_simpson,10,1,0.02748633611151034
997,trait_volume,-10,-1,0.02748633611151034
997,trait_dispersion,-10,-1,0.02748633611151034
997,rao_q,-10,-1,0.02748633611151034
997,feve,6,0.6,0.2206713619198468
997,fdiv,6,0.6,0.2206713619198468
997,fric_prob,-6,-0.6,0.2206713619198468
997,fdiv_fund,-6,-0.6,0.2206713619198468
997,feve_fund,-10,-1,0.02748633611151034
997,fdis_prob,-10,-1,0.02748633611151034
997,fmpd_prob,-10,-1,0.02748633611151034
997,raoq_fund,-10,-1,0.02748633611151034
997,cwm_pc1,-4,-0.4,0.4624327264504763
997,cwm_pc2,-6,-0.6,0.2206713619198468
997,pd_prob_mctavish,10,1,0.02748633611151034
997,mpd_prob_mctavish,6,0.6,0.2206713619198468
999,corrected_richness,10,1,0.02748633611151034
999,shannon,10,1,0.02748633611151034
999,inv_simpson,10,1,0.02748633611151034
999,trait_volume,-10,-1,0.02748633611151034
999,trait_dispersion,-10,-1,0.02748633611151034
999,rao_q,-10,-1,0.02748633611151034
999,feve,6,0.6,0.2206713619198468
999,fdiv,8,0.8,0.08641073297370003
999,fric_prob,-6,-0.6,0.2206713619198468
999,fdiv_fund,-6,-0.6,0.2206713619198468
999,feve_fund,-10,-1,0.02748633611151034
999,fdis_prob,-10,-1,0.02748633611151034
999,fmpd_prob,-10,-1,0.02748633611151034
999,raoq_fund,-10,-1,0.02748633611151034
999,cwm_pc1,0,0,1
999,cwm_pc2,-4,-0.4,0.4624327264504763
999,pd_prob_mctavish,10,1,0.02748633611151034
999,mpd_prob_mctavish,6,0.6,0.2206713619198468
1001,corrected_richness,10,1,0.02748633611151034
1001,shannon,10,1,0.02748633611151034
1001,inv_simpson,10,1,0.02748633611151034
1001,trait_volume,-10,-1,0.02748633611151034
1001,trait_dispersion,-10,-1,0.02748633611151034
1001,rao_q,-10,-1,0.02748633611151034
1001,feve,10,1,0.02748633611151034
1001,fdiv,8,0.8,0.08641073297370003
1001,fric_prob,-4,-0.4,0.2888443663464849
1001,fdiv_fund,-8,-0.8,0.08641073297370003
1001,feve_fund,-10,-1,0.02748633611151034
1001,fdis_prob,-10,-1,0.02748633611151034
1001,fmpd_prob,-10,-1,0.02748633611151034
1001,raoq_fund,-10,-1,0.02748633611151034
1001,cwm_pc1,-6,-0.6,0.2206713619198468
1001,cwm_pc2,0,0,1
1001,pd_prob_mctavish,10,1,0.02748633611151034
1001,mpd_prob_mctavish,6,0.6,0.2206713619198468
1002,corrected_richness,10,1,0.02748633611151034
1002,shannon,10,1,0.02748633611151034
1002,inv_simpson,10,1,0.02748633611151034
1002,trait_volume,-10,-1,0.02748633611151034
1002,trait_dispersion,-10,-1,0.02748633611151034
1002,rao_q,-10,-1,0.02748633611151034
1002,feve,8,0.8,0.08641073297370003
1002,fdiv,10,1,0.02748633611151034
1002,fric_prob,5,0.5,0.3122163883433193
1002,fdiv_fund,0,0,1
1002,feve_fund,-10,-1,0.02748633611151034
1002,fdis_prob,-10,-1,0.02748633611151034
1002,fmpd_prob,-10,-1,0.02748633611151034
1002,raoq_fund,-10,-1,0.02748633611151034
1002,cwm_pc1,-2,-0.2,0.8064959405073402
1002,cwm_pc2,4,0.4,0.4624327264504763
1002,pd_prob_mctavish,10,1,0.02748633611151034
1002,mpd_prob_mctavish,6,0.6,0.2206713619198468
1003,corrected_richness,10,1,0.02748633611151034
1003,shannon,10,1,0.02748633611151034
1003,inv_simpson,10,1,0.02748633611151034
1003,trait_volume,-10,-1,0.02748633611151034
1003,trait_dispersion,-10,-1,0.02748633611151034
1003,rao_q,-10,-1,0.02748633611151034
1003,feve,8,0.8,0.08641073297370003
1003,fdiv,10,1,0.02748633611151034
1003,fric_prob,5,0.5,0.3122163883433193
1003,fdiv_fund,0,0,1
1003,feve_fund,-10,-1,0.02748633611151034
1003,fdis_prob,-10,-1,0.02748633611151034
1003,fmpd_prob,-10,-1,0.02748633611151034
1003,raoq_fund,-10,-1,0.02748633611151034
1003,cwm_pc1,-4,-0.4,0.4624327264504763
1003,cwm_pc2,4,0.4,0.4624327264504763
1003,pd_prob_mctavish,10,1,0.02748633611151034
1003,mpd_prob_mctavish,6,0.6,0.2206713619198468
1018,corrected_richness,10,1,0.02748633611151034
1018,shannon,10,1,0.02748633611151034
1018,inv_simpson,10,1,0.02748633611151034
1018,trait_volume,-10,-1,0.02748633611151034
1018,trait_dispersion,-10,-1,0.02748633611151034
1018,rao_q,-10,-1,0.02748633611151034
1018,feve,10,1,0.02748633611151034
1018,fdiv,-2,-0.2,0.8064959405073402
1018,fric_prob,10,1,0.02748633611151034
1018,fdiv_fund,8,0.8,0.08641073297370003
1018,feve_fund,-10,-1,0.02748633611151034
1018,fdis_prob,-6,-0.6,0.2206713619198468
1018,fmpd_prob,-10,-1,0.02748633611151034
1018,raoq_fund,-8,-0.8,0.08641073297370003
1018,cwm_pc1,-8,-0.8,0.08641073297370003
1018,cwm_pc2,10,1,0.02748633611151034
1018,pd_prob_mctavish,10,1,0.02748633611151034
1018,mpd_prob_mctavish,8,0.8,0.08641073297370003
1019,corrected_richness,10,1,0.02748633611151034
1019,shannon,10,1,0.02748633611151034
1019,inv_simpson,10,1,0.02748633611151034
1019,trait_volume,-10,-1,0.02748633611151034
1019,trait_dispersion,-10,-1,0.02748633611151034
1019,rao_q,-10,-1,0.02748633611151034
1019,feve,10,1,0.02748633611151034
1019,fdiv,-6,-0.6,0.2206713619198468
1019,fric_prob,8,0.8,0.08641073297370003
1019,fdiv_fund,2,0.2,0.8064959405073402
1019,feve_fund,-10,-1,0.02748633611151034
1019,fdis_prob,-8,-0.8,0.08641073297370003
1019,fmpd_prob,-10,-1,0.02748633611151034
1019,raoq_fund,-8,-0.8,0.08641073297370003
1019,cwm_pc1,-10,-1,0.02748633611151034
1019,cwm_pc2,10,1,0.02748633611151034
1019,pd_prob_mctavish,10,1,0.02748633611151034
1019,mpd_prob_mctavish,10,1,0.02748633611151034
1021,corrected_richness,10,1,0.02748633611151034
1021,shannon,10,1,0.02748633611151034
1021,inv_simpson,10,1,0.02748633611151034
1021,trait_volume,-10,-1,0.02748633611151034
1021,trait_dispersion,-4,-0.4,0.4624327264504763
1021,rao_q,-8,-0.8,0.08641073297370003
1021,feve,10,1,0.02748633611151034
1021,fdiv,-6,-0.6,0.2206713619198468
1021,fric_prob,10,1,0.02748633611151034
1021,fdiv_fund,10,1,0.02748633611151034
1021,feve_fund,-10,-1,0.02748633611151034
1021,fdis_prob,-4,-0.4,0.4624327264504763
1021,fmpd_prob,-8,-0.8,0.08641073297370003
1021,raoq_fund,-6,-0.6,0.2206713619198468
1021,cwm_pc1,-10,-1,0.02748633611151034
1021,cwm_pc2,10,1,0.02748633611151034
1021,pd_prob_mctavish,10,1,0.02748633611151034
1021,mpd_prob_mctavish,8,0.8,0.08641073297370003
1022,corrected_richness,10,1,0.02748633611151034
1022,shannon,10,1,0.02748633611151034
1022,inv_simpson,10,1,0.02748633611151034
1022,trait_volume,-10,-1,0.02748633611151034
1022,trait_dispersion,-8,-0.8,0.08641073297370003
1022,rao_q,-10,-1,0.02748633611151034
1022,feve,10,1,0.02748633611151034
1022,fdiv,-2,-0.2,0.8064959405073402
1022,fric_prob,10,1,0.02748633611151034
1022,fdiv_fund,10,1,0.02748633611151034
1022,feve_fund,-8,-0.8,0.08641073297370003
1022,fdis_prob,-4,-0.4,0.4624327264504763
1022,fmpd_prob,-10,-1,0.02748633611151034
1022,raoq_fund,-4,-0.4,0.4624327264504763
1022,cwm_pc1,-2,-0.2,0.8064959405073402
1022,cwm_pc2,10,1,0.02748633611151034
1022,pd_prob_mctavish,10,1,0.02748633611151034
1022,mpd_prob_mctavish,8,0.8,0.08641073297370003
1023,corrected_richness,10,1,0.02748633611151034
1023,shannon,10,1,0.02748633611151034
1023,inv_simpson,10,1,0.02748633611151034
1023,trait_volume,-10,-1,0.02748633611151034
1023,trait_dispersion,-8,-0.8,0.08641073297370003
1023,rao_q,-10,-1,0.02748633611151034
1023,feve,10,1,0.02748633611151034
1023,fdiv,-4,-0.4,0.4624327264504763
1023,fric_prob,10,1,0.02748633611151034
1023,fdiv_fund,10,1,0.02748633611151034
1023,feve_fund,-8,-0.8,0.08641073297370003
1023,fdis_prob,-2,-0.2,0.8064959405073402
1023,fmpd_prob,-10,-1,0.02748633611151034
1023,raoq_fund,-2,-0.2,0.8064959405073402
1023,cwm_pc1,-10,-1,0.02748633611151034
1023,cwm_pc2,10,1,0.02748633611151034
1023,pd_prob_mctavish,10,1,0.02748633611151034
1023,mpd_prob_mctavish,8,0.8,0.08641073297370003
1025,corrected_richness,10,1,0.02748633611151034
1025,shannon,10,1,0.02748633611151034
1025,inv_simpson,10,1,0.02748633611151034
1025,trait_volume,-10,-1,0.02748633611151034
1025,trait_dispersion,-10,-1,0.02748633611151034
1025,rao_q,-10,-1,0.02748633611151034
1025,feve,10,1,0.02748633611151034
1025,fdiv,-4,-0.4,0.4624327264504763
1025,fric_prob,10,1,0.02748633611151034
1025,fdiv_fund,8,0.8,0.08641073297370003
1025,feve_fund,-10,-1,0.02748633611151034
1025,fdis_prob,-4,-0.4,0.4624327264504763
1025,fmpd_prob,-10,-1,0.02748633611151034
1025,raoq_fund,-4,-0.4,0.4624327264504763
1025,cwm_pc1,-6,-0.6,0.2206713619198468
1025,cwm_pc2,10,1,0.02748633611151034
1025,pd_prob_mctavish,10,1,0.02748633611151034
1025,mpd_prob_mctavish,8,0.8,0.08641073297370003
1027,corrected_richness,10,1,0.02748633611151034
1027,shannon,10,1,0.02748633611151034
1027,inv_simpson,10,1,0.02748633611151034
1027,trait_volume,-10,-1,0.02748633611151034
1027,trait_dispersion,-10,-1,0.02748633611151034
1027,rao_q,-10,-1,0.02748633611151034
1027,feve,10,1,0.02748633611151034
1027,fdiv,-2,-0.2,0.8064959405073402
1027,fric_prob,10,1,0.02748633611151034
1027,fdiv_fund,6,0.6,0.2206713619198468
1027,feve_fund,-10,-1,0.02748633611151034
1027,fdis_prob,-6,-0.6,0.2206713619198468
1027,fmpd_prob,-10,-1,0.02748633611151034
1027,raoq_fund,-8,-0.8,0.08641073297370003
1027,cwm_pc1,-10,-1,0.02748633611151034
1027,cwm_pc2,10,1,0.02748633611151034
1027,pd_prob_mctavish,10,1,0.02748633611151034
1027,mpd_prob_mctavish,8,0.8,0.08641073297370003
1028,corrected_richness,10,1,0.02748633611151034
1028,shannon,10,1,0.02748633611151034
1028,inv_simpson,10,1,0.02748633611151034
1028,trait_volume,-10,-1,0.02748633611151034
