grid_cell,naive_trend,corrected_trend,trend_diff,direction_flipped
1064,5.2,2.8497054557149655,-2.3502945442850347,FALSE
1065,5.699999999999998,2.8151084238413295,-2.884891576158669,FALSE
1066,13.999999999999998,2.689004778092601,-11.310995221907397,FALSE
1068,7.4,2.867692975821294,-4.5323070241787065,FALSE
1069,7.699999999999998,2.7089598579847167,-4.991040142015281,FALSE
1070,9.5,2.6434007624007747,-6.856599237599225,FALSE
1073,6.399999999999999,2.6059185250091423,-3.7940814749908562,FALSE
1075,7.999999999999999,2.5459588707189758,-5.454041129281023,FALSE
1076,2.1,2.4869375293048317,0.3869375293048316,FALSE
1089,0.3999999999999999,2.2085727566891116,1.8085727566891117,FALSE
1090,10.999999999999998,2.2792323997579054,-8.720767600242093,FALSE
1091,0.8999999999999999,2.401779963093214,1.501779963093214,FALSE
1092,7.799999999999998,2.480662854199902,-5.319337145800096,FALSE
1093,2.5999999999999996,2.5698562692291733,-0.030143730770826327,FALSE
1094,18.799999999999997,2.6677784904920214,-16.132221509507975,FALSE
1095,22.199999999999992,2.6886908459808976,-19.511309154019095,FALSE
1096,9,2.6257153936365447,-6.374284606363455,FALSE
1097,14.6,2.5732485164269097,-12.02675148357309,FALSE
1098,3.2999999999999985,2.565183654103495,-0.7348163458965034,FALSE
1100,0.2,2.5632282855089406,2.3632282855089404,FALSE
1101,1.7999999999999994,2.401206540112368,0.6012065401123685,FALSE
1103,0.7999999999999998,3.2886949757939186,2.4886949757939187,FALSE
1126,0.19999999999999996,3.54502781706043,3.34502781706043,FALSE
1127,3.9999999999999996,3.5880197736573827,-0.4119802263426169,FALSE
1128,3.799999999999999,3.5637468130194843,-0.23625318698051467,FALSE
1129,0.19999999999999996,3.6480809629669935,3.4480809629669933,FALSE
1130,1.9999999999999998,3.434313749860762,1.434313749860762,FALSE
1131,2.8,3.323384200095465,0.5233842000954652,FALSE
1133,7.099999999999997,3.2899988271472056,-3.8100011728527914,FALSE
1134,0.9999999999999996,3.186621348133773,2.1866213481337735,FALSE
1137,3.1999999999999993,2.9758702199879075,-0.22412978001209183,FALSE
1138,11.2,3.007390888776082,-8.192609111223916,FALSE
1139,6,2.9249745101100175,-3.0750254898899825,FALSE
1140,3.6,2.870307251336404,-0.729692748663596,FALSE
1142,3.8,2.4705208271763737,-1.3294791728236262,FALSE
1143,2.6999999999999997,2.493005654307895,-0.20699434569210462,FALSE
1144,6.199999999999998,2.861541882050679,-3.3384581179493193,FALSE
1145,2.399999999999999,3.2179931400421493,0.8179931400421503,FALSE
1161,10.499999999999998,1.9889744062472405,-8.511025593752757,FALSE
1162,17.1,1.9195828002425654,-15.180417199757436,FALSE
1163,5.6,1.9875969280673447,-3.612403071932655,FALSE
1164,5.800000000000001,2.220972009959813,-3.5790279900401876,FALSE
1165,8.4,2.3288032356261175,-6.071196764373883,FALSE
1166,6.699999999999998,2.312705151897475,-4.387294848102524,FALSE
1167,16.299999999999997,2.357720870035879,-13.942279129964119,FALSE
1168,4.799999999999998,2.4505086636388373,-2.3494913363611607,FALSE
1169,18.899999999999995,2.5378290364395757,-16.36217096356042,FALSE
1170,6.6000000000000005,2.540239394539717,-4.0597606054602835,FALSE
1171,5.799999999999998,2.6399493974632233,-3.1600506025367747,FALSE
1172,4.8999999999999995,2.701815359597238,-2.1981846404027614,FALSE
1173,1.599999999999999,2.73380933460652,1.1338093346065212,FALSE
1175,9.499999999999996,2.844954760238283,-6.655045239761714,FALSE
1196,2.8999999999999986,4.7812850627020005,1.881285062702002,FALSE
1197,0.9999999999999999,5.14541834122858,4.14541834122858,FALSE
1198,0.3999999999999999,5.250808737720725,4.850808737720724,FALSE
1199,19,5.205841946465703,-13.794158053534296,FALSE
1200,14.599999999999994,5.200900524429167,-9.399099475570829,FALSE
1201,17.899999999999995,3.3164940778881276,-14.583505922111868,FALSE
1202,16.199999999999996,2.958456453935834,-13.241543546064161,FALSE
1203,3.1999999999999993,3.5413506908140673,0.341350690814068,FALSE
1204,0.3999999999999999,2.6868457373833494,2.2868457373833495,FALSE
1205,7.799999999999997,2.7991085247409484,-5.000891475259049,FALSE
1206,6.8999999999999995,2.705117025524048,-4.194882974475951,FALSE
1207,3.1999999999999993,2.7668027652609912,-0.43319723473900806,FALSE
1208,6,2.709837554091941,-3.290162445908059,FALSE
1209,13.199999999999998,2.735340667955325,-10.464659332044672,FALSE
1210,6.399999999999999,2.6703996837388746,-3.729600316261124,FALSE
1211,30.099999999999998,2.6236265038814546,-27.476373496118544,FALSE
1212,22.9,2.8466523751820194,-20.05334762481798,FALSE
1213,11.8,2.6782668858151397,-9.121733114184861,FALSE
1214,3.4,2.5626089977056647,-0.8373910022943352,FALSE
1215,4.9,2.4069333461387767,-2.4930666538612236,FALSE
1216,0.19999999999999996,2.421884420210226,2.221884420210226,FALSE
1234,11.5,2.4226307168698575,-9.077369283130142,FALSE
1235,11.199999999999998,2.4715164335231212,-8.728483566476877,FALSE
1236,13.1,2.519660578937397,-10.580339421062602,FALSE
1237,12.200000000000001,2.585484426698402,-9.614515573301599,FALSE
1238,7.099999999999999,2.657075845058407,-4.442924154941592,FALSE
1239,1.1999999999999995,2.766062219240889,1.5660622192408893,FALSE
1240,5.8999999999999995,2.8581259658249567,-3.0418740341750428,FALSE
1241,11.299999999999999,2.826533185478492,-8.473466814521506,FALSE
1242,8.099999999999998,2.5520766213356163,-5.547923378664382,FALSE
1243,2.8,2.5076169864798796,-0.2923830135201202,FALSE
1244,0,2.4714965617789595,2.4714965617789595,TRUE
1246,1.1999999999999995,2.848752833588955,1.6487528335889554,FALSE
1247,1.4,3.0053561831848388,1.6053561831848389,FALSE
1248,4.999999999999999,3.183371696000767,-1.8166283039992321,FALSE
1249,1.5999999999999996,3.3789350111090366,1.778935011109037,FALSE
1268,0.3999999999999999,3.6614783278117473,3.2614783278117474,FALSE
1269,0.3999999999999999,3.854828545525842,3.4548285455258423,FALSE
1270,0.5999999999999998,3.9879079833841393,3.3879079833841397,FALSE
1271,24.499999999999993,3.9190295829963366,-20.580970417003655,FALSE
1272,25.399999999999995,3.7949322901371842,-21.605067709862812,FALSE
1273,17.200000000000003,3.78598903276067,-13.414010967239333,FALSE
1274,15.799999999999999,3.6740419075713113,-12.125958092428688,FALSE
1275,4.399999999999999,3.6546473095647154,-0.7453526904352832,FALSE
1276,13.499999999999996,3.546944978177789,-9.953055021822207,FALSE
1277,3.1999999999999993,3.2987315736112675,0.09873157361126816,FALSE
1279,1.5999999999999996,3.2835355205429604,1.6835355205429607,FALSE
1280,4.2,3.312954413785222,-0.8870455862147781,FALSE
1281,17.599999999999994,3.1832864410501918,-14.416713558949802,FALSE
1282,6.999999999999999,2.9624237864096936,-4.037576213590306,FALSE
1283,17.399999999999995,2.7368356460565173,-14.663164353943477,FALSE
1284,6.799999999999999,2.6207509635154085,-4.17924903648459,FALSE
1286,3.6,2.6015088794669254,-0.9984911205330746,FALSE
1287,2.2999999999999994,2.602714275104935,0.30271427510493565,FALSE
1288,5.9,2.7085954141946407,-3.1914045858053597,FALSE
1289,9.799999999999999,2.7459922159611083,-7.054007784038891,FALSE
1305,7.8,1.989203157842454,-5.810796842157545,FALSE
1306,3.1999999999999993,2.0497545281880405,-1.1502454718119588,FALSE
1307,4.699999999999998,2.162361447441966,-2.5376385525580325,FALSE
1308,4.199999999999999,2.1631592872621037,-2.0368407127378956,FALSE
1309,7.499999999999998,1.972006214615764,-5.5279937853842345,FALSE
1312,0.8,2.370502791201819,1.5705027912018188,FALSE
1313,4.599999999999999,2.3600472137105983,-2.2399527862894004,FALSE
1314,3.3999999999999995,2.6295395609814665,-0.770460439018533,FALSE
1315,7.499999999999999,2.6695331824460875,-4.830466817553912,FALSE
1316,2.6,2.8514682617174527,0.2514682617174526,FALSE
1319,0.5999999999999998,3.0880736219292904,2.4880736219292907,FALSE
1320,3.8,3.211647903936202,-0.5883520960637978,FALSE
1321,3.8,3.048728574939984,-0.7512714250600157,FALSE
1322,0.5999999999999998,3.0025904410544504,2.4025904410544507,FALSE
1328,9.2,3.4801674706200387,-5.719832529379961,FALSE
1339,0,4.040273479507053,4.040273479507053,TRUE
1340,0.5999999999999998,4.530782576048612,3.930782576048612,FALSE
1341,3.6999999999999997,4.506238257500954,0.8062382575009539,FALSE
1344,4.499999999999999,4.861337102666349,0.3613371026663499,FALSE
1345,13.699999999999996,4.784333159700216,-8.91566684029978,FALSE
1346,22.699999999999996,4.827373599579349,-17.872626400420646,FALSE
1348,14.8,2.9153391027987,-11.8846608972013,FALSE
1349,4,2.9058479996285644,-1.0941520003714356,FALSE
1351,2.8,3.7129450366104706,0.9129450366104708,FALSE
1352,18.499999999999996,3.3755203647416363,-15.12447963525836,FALSE
1353,16.599999999999994,3.5677354873353266,-13.032264512664668,FALSE
1354,8.999999999999998,3.6398843939330985,-5.3601156060669,FALSE
1355,3.8,3.6589578094077773,-0.14104219059222256,FALSE
1357,7.3,3.1818725309321154,-4.118127469067884,FALSE
1358,13,3.505278713200076,-9.494721286799924,FALSE
1359,5.199999999999999,3.69647818685199,-1.5035218131480095,FALSE
1360,11.499999999999996,2.323368036510338,-9.176631963489658,FALSE
1361,16.5,2.154831361634426,-14.345168638365575,FALSE
1377,2.8,2.2816875347266876,-0.5183124652733122,FALSE
1379,3.9999999999999987,2.450069884540128,-1.5499301154598708,FALSE
1380,6,2.4829327497049687,-3.5170672502950313,FALSE
1381,1.7999999999999998,2.534834439582171,0.7348344395821713,FALSE
1382,1.4999999999999998,2.2524079755102253,0.7524079755102255,FALSE
1383,8.9,2.4660535415247034,-6.4339464584752974,FALSE
1384,8.699999999999998,2.252548284408415,-6.4474517155915825,FALSE
1385,0.9999999999999999,2.213767509728974,1.213767509728974,FALSE
1386,0.4999999999999998,2.2714766033549174,1.7714766033549176,FALSE
1393,0,2.8184743994382067,2.8184743994382067,TRUE
1400,8.699999999999998,3.5302284782837003,-5.169771521716298,FALSE
1410,0,3.6142546076049857,3.6142546076049857,TRUE
1412,0.19999999999999996,3.5801198883077414,3.3801198883077417,FALSE
1413,5.5,3.7629139145040043,-1.7370860854959957,FALSE
1414,3.899999999999999,3.823060125919556,-0.076939874080443,FALSE
1415,12.999999999999996,3.7566780470838608,-9.243321952916135,FALSE
1416,18.699999999999996,3.760378408573451,-14.939621591426544,FALSE
1417,15.699999999999996,3.659272271551594,-12.040727728448402,FALSE
1418,14.7,3.8913596332306577,-10.808640366769342,FALSE
1419,8.199999999999998,3.679339454731416,-4.520660545268582,FALSE
1420,6.999999999999999,3.3892162064306235,-3.6107837935693756,FALSE
1421,4.8999999999999995,3.340019944520009,-1.5599800554799903,FALSE
1422,23.89999999999999,3.309351537923695,-20.590648462076295,FALSE
1423,7.4,3.359137999994785,-4.040862000005216,FALSE
1424,16.399999999999995,3.2305136760535746,-13.16948632394642,FALSE
1425,27.7,3.0763661011538836,-24.623633898846116,FALSE
1426,19.4,3.1335673460064672,-16.266432653993533,FALSE
1427,6,3.4218984501856635,-2.5781015498143365,FALSE
1428,7.4,4.2137536168228165,-3.186246383177184,FALSE
1429,14.4,3.6546080235181315,-10.74539197648187,FALSE
1430,12,3.551200419528578,-8.448799580471423,FALSE
1448,1.9999999999999998,1.8544358631313402,-0.14556413686865954,FALSE
1449,8.399999999999999,2.4436345102681916,-5.956365489731807,FALSE
1450,1.4,2.5465200233507748,1.1465200233507749,FALSE
1452,2.8,2.4030963875276443,-0.3969036124723555,FALSE
1453,7.699999999999998,2.3765742753847507,-5.323425724615248,FALSE
1454,0.9999999999999997,2.390161357913427,1.3901613579134273,FALSE
1455,6.099999999999999,2.5441148508998745,-3.555885149100124,FALSE
1456,8.599999999999998,2.648959570286861,-5.951040429713137,FALSE
1462,0,3.110023820081448,3.110023820081448,TRUE
1465,-1.7005545556384015e-17,3.6561640697544115,3.6561640697544115,TRUE
1466,0.3999999999999999,3.412717956070689,3.012717956070689,FALSE
1468,0.19999999999999996,3.4587214995953546,3.258721499595355,FALSE
1471,10.399999999999999,3.600781673808847,-6.799218326191152,FALSE
1476,0.5999999999999998,4.2794183182446135,3.679418318244614,FALSE
1479,1.5999999999999996,3.9724292340534166,2.372429234053417,FALSE
1480,0.19999999999999996,3.6194289176027072,3.4194289176027075,FALSE
1481,16.4,3.817115535633848,-12.58288446436615,FALSE
1482,0.3999999999999999,3.931345212523432,3.531345212523432,FALSE
1483,4.199999999999999,3.1777914282383573,-1.022208571761642,FALSE
1484,10.199999999999998,3.291948810810551,-6.908051189189447,FALSE
1485,12.899999999999997,3.3867811715723555,-9.513218828427641,FALSE
1486,12.699999999999998,3.57554568107215,-9.124454318927848,FALSE
1487,11.899999999999999,4.131903320190057,-7.768096679809942,FALSE
1488,19.299999999999994,4.640742566329734,-14.659257433670259,FALSE
1489,20.799999999999997,4.776035674910883,-16.023964325089114,FALSE
1490,0.8999999999999999,4.278263754677518,3.378263754677518,FALSE
1491,13.6,5.296881052739372,-8.303118947260629,FALSE
1492,5.199999999999999,3.2118297291705926,-1.9881702708294067,FALSE
1493,16.200000000000003,3.2791113993254433,-12.920888600674559,FALSE
1494,21.599999999999994,3.6791817627040415,-17.920818237295954,FALSE
1495,30.899999999999995,3.811581514204166,-27.088418485795827,FALSE
1496,24,3.731749977152458,-20.268250022847543,FALSE
1497,20.699999999999996,3.7220008517833203,-16.977999148216675,FALSE
1498,11.299999999999999,2.900613048993701,-8.399386951006298,FALSE
1499,0.19999999999999993,2.806581189165625,2.606581189165625,FALSE
1500,5.800000000000001,2.8202664166733293,-2.9797335833266714,FALSE
1502,1.2,2.8321703772831106,1.6321703772831107,FALSE
1518,1.8,1.9788108903372326,0.17881089033723252,FALSE
1520,0.5999999999999998,2.130132173748073,1.5301321737480733,FALSE
1521,6.399999999999999,2.100291199060088,-4.299708800939911,FALSE
1522,7.299999999999999,2.1323009668526334,-5.167699033147366,FALSE
1523,0.8,2.1618811980799424,1.3618811980799423,FALSE
1528,2.5999999999999996,2.7339667418072207,0.133966741807221,FALSE
1529,1.2999999999999998,2.83174495821825,1.5317449582182503,FALSE
1533,0.7999999999999998,3.114258803015395,2.314258803015395,FALSE
1536,3.199999999999999,3.2501992429310325,0.050199242931033616,FALSE
1537,0.09999999999999994,3.284770299656623,3.184770299656623,FALSE
1538,3.9999999999999987,3.1059654229650353,-0.8940345770349634,FALSE
1539,0.4999999999999998,3.178416597645376,2.678416597645376,FALSE
1540,6.399999999999999,3.2724257861117056,-3.127574213888293,FALSE
1542,4.4,3.9793520981309616,-0.4206479018690388,FALSE
1550,12.999999999999996,3.928630770379206,-9.07136922962079,FALSE
1551,10,3.9114837332048467,-6.088516266795153,FALSE
1552,2.399999999999999,4.169029836902665,1.7690298369026656,FALSE
1553,18.599999999999994,4.430271811365343,-14.16972818863465,FALSE
1554,18.599999999999994,4.568050188928274,-14.03194981107172,FALSE
1555,12.2,4.93784558386418,-7.262154416135819,FALSE
1556,26.299999999999997,6.003495703943606,-20.29650429605639,FALSE
1557,13.000000000000002,5.9989609374083015,-7.0010390625917,FALSE
1558,10.699999999999998,5.772774711391274,-4.9272252886087236,FALSE
1559,14.5,5.742219540654516,-8.757780459345483,FALSE
1560,26.699999999999996,5.848643763629861,-20.851356236370137,FALSE
1561,15.299999999999997,5.766347093194643,-9.533652906805354,FALSE
1562,24.599999999999998,5.673469506473081,-18.92653049352692,FALSE
1563,9.299999999999999,5.571549152381354,-3.728450847618645,FALSE
1564,20.59999999999999,5.461314540392191,-15.1386854596078,FALSE
1565,15.2,5.34338609667902,-9.85661390332098,FALSE
1566,11.899999999999995,3.376064089431267,-8.523935910568728,FALSE
1567,22.799999999999997,2.9356172276964876,-19.86438277230351,FALSE
1568,17.599999999999994,2.906937591469954,-14.69306240853004,FALSE
1569,3.5999999999999996,2.7646229616012272,-0.8353770383987724,FALSE
1570,12.799999999999997,2.9123659099440644,-9.887634090055933,FALSE
1571,0.5999999999999998,2.983431543496817,2.383431543496817,FALSE
1586,2.6,1.8862141262322323,-0.7137858737677678,FALSE
1587,3.4,1.9539146559716802,-1.4460853440283197,FALSE
1588,0.3999999999999999,2.0077133255478308,1.6077133255478309,FALSE
1589,0.3,2.0139841121150743,1.7139841121150743,FALSE
1590,3.6,1.9819574167553689,-1.6180425832446312,FALSE
1591,5.199999999999999,2.0569112520412514,-3.143088747958748,FALSE
1592,3,1.3992867059484306,-1.6007132940515694,FALSE
1593,4.599999999999999,1.7591939020669916,-2.840806097933007,FALSE
1594,0.6,2.234396052851456,1.6343960528514558,FALSE
1602,1.7999999999999992,2.879793016549806,1.0797930165498066,FALSE
1608,3.499999999999999,3.0939956524852974,-0.4060043475147017,FALSE
1609,8.700000000000001,3.4673450807475117,-5.232654919252489,FALSE
1610,3.1999999999999993,3.6050615129612615,0.40506151296126225,FALSE
1612,1.4,3.9281333020911045,2.5281333020911045,FALSE
1613,5.8,3.94664913874201,-1.8533508612579896,FALSE
1614,9.099999999999996,3.545623080661345,-5.554376919338651,FALSE
1616,1.1999999999999995,3.607518750945191,2.407518750945192,FALSE
1617,2.5999999999999996,3.848045066595597,1.2480450665955973,FALSE
