species,method,mean,sd,q025,q25,median,q75,q975,p_positive,p_negative
Columba rupestris,ols,0.018768837363038703,0.005729243934408144,0.006844857142734611,0.015172565958806115,0.018878678588394072,0.022698507336238193,0.02975548468441944,1,0
Apus nipalensis,ols,0.03134973549668759,0.006005725749380413,0.01907258521798151,0.02727670465654626,0.031727746708740304,0.034895324100402976,0.04305197834254581,1,0
Accipiter nisus,ols,0.03175515756855341,0.009658860213798219,0.012773755800715042,0.02489480206588638,0.03128747997694338,0.0385667870896308,0.05014262015775078,1,0
Tringa ochropus,ols,0.04697758468308301,0.015719114361674277,0.013962145366845554,0.037150717212115235,0.04724374552643448,0.05791186331857695,0.07399266485889701,1,0
Phoenicurus ochruros,ols,0.00858650660956257,0.0044695713335015505,-1.7262534440336586e-4,0.00555462155370101,0.00860988413045816,0.011614883385494684,0.01769117513044959,0.97,0.03
Turdus rubrocanus,ols,-0.006516204824641676,0.009075849464940257,-0.024974424276733014,-0.012313325282440463,-0.005896217805530889,-6.686809795518256e-6,0.00991232370742819,0.25,0.75
Carpodacus erythrinus,ols,0.014105375848211546,0.012293258871508438,-0.011569927921240869,0.005355733977136665,0.014743498874162346,0.022216621767505548,0.03740216650595764,0.8625,0.1375
Psilopogon virens,ols,0.03013024388535993,0.006167071238011383,0.01834242470069814,0.02629972919665057,0.030464562272756072,0.033889622568556176,0.04156135881256872,1,0
Gallinago gallinago,ols,0.03362444366804418,0.015197855073032354,7.262014038301903e-4,0.023831569478156612,0.034660234351779964,0.044922717838972184,0.060471164381266894,0.975,0.025
Prinia flaviventris,ols,0.01370374454702704,0.003536964323683799,0.0073618215659688475,0.01123533587249326,0.013662851765636572,0.015917635098501012,0.020570855733544627,1,0
Motacilla citreola,ols,0.0427714740029749,0.011413879956656695,0.01883814876072217,0.03481746361770001,0.04313847238511766,0.05092730146481386,0.06409162298624942,1,0
Accipiter soloensis,ols,0.009530167681293758,0.013174147150710427,-0.015820316751848015,3.2460806590434204e-4,0.010236710903224587,0.01900855914096342,0.034389209581662215,0.7575,0.2425
Accipiter trivirgatus,ols,0.022912892743233798,0.008254428714219827,0.008408683275395146,0.01703049308506351,0.02247556002011135,0.028480584483695878,0.039844444309225756,1,0
Cisticola juncidis,ols,0.0028453757975756637,0.009085900520176288,-0.015265926245824478,-0.0024052079371220695,0.002571950947322208,0.008729029767400476,0.020191214118546578,0.6275,0.3725
Dicrurus leucophaeus,ols,0.01715112437719637,0.007992851856783851,0.0017214253451276998,0.01173458307807088,0.016804596954531348,0.022965883261101976,0.031210224551827065,0.99,0.01
Ardea intermedia,ols,0.09190259120569567,0.014651792964691657,0.06052920982679798,0.08261646933308514,0.09302606153357532,0.10301842923602553,0.1144214290890469,1,0
Lonchura punctulata,ols,0.019889707464495605,0.0045784208461966125,0.011268748605441144,0.01682261927959158,0.019734652029594145,0.023162041214275855,0.029250345417284104,1,0
Orthotomus sutorius,ols,0.012643177336184069,0.0025029000244160987,0.0080241764478827,0.010901814316070983,0.012541130047615964,0.014363025554137236,0.017664792592382864,1,0
Falco subbuteo,ols,0.029855260164526432,0.01296851003509546,0.0018095265298869634,0.021008947857307208,0.030718324966685397,0.038777318562987724,0.05331911059309509,0.98,0.02
Pericrocotus ethologus,ols,0.003142883807200021,0.010670609062002486,-0.01841783120417689,-0.004195251887671995,0.004292389838410116,0.010497522930340918,0.02368888019608749,0.6175,0.3825
Muscicapa sibirica,ols,0.006881385745812082,0.009885120500203393,-0.013379849057860204,9.141220415376069e-4,0.006798921612771271,0.013140687577329576,0.024610739645219135,0.785,0.215
Picumnus innominatus,ols,0.015813125010158652,0.008339424527446833,-0.0014914023808231419,0.010551950974231072,0.015877960729222193,0.02184218355762161,0.031690960833672975,0.9675,0.0325
Sternula albifrons,ols,0.03966015407753732,0.01118896226191478,0.01628730430260574,0.032559222140375765,0.03983216834552607,0.04738169014326618,0.05958969035166383,1,0
Butorides striata,ols,0.015798216601829874,0.009633378960324387,-0.0022234438124128252,0.009538609029763851,0.01601385078122672,0.022421260835164,0.03395321083506898,0.9425,0.0575
Yungipicus canicapillus,ols,0.033631009478350946,0.009792535553903168,0.015051020551967163,0.02680850948897285,0.03408901482764832,0.039931645258994626,0.05298661543773989,0.9975,0.0025
Periparus ater,ols,0.0032266847125968366,0.013709203752919313,-0.023722520597996753,-0.005367861297264953,0.003697894491202701,0.012068607714964845,0.028652739636453487,0.5875,0.4125
Phylloscopus magnirostris,ols,-0.005448838550339803,0.010442924078574592,-0.026305704432327538,-0.012186443895943748,-0.004959716705655849,0.0015880573004393784,0.014791008051470019,0.3125,0.6875
Tarsiger cyanurus,ols,0.0168196596822705,0.010737133031410061,-0.003413329229244132,0.009554442528417546,0.016995034397127743,0.024329102493244558,0.03697849545186966,0.95,0.05
Cuculus sparverioides,ols,-0.007367258276458758,0.009407455756409807,-0.023887592647751595,-0.013866720279381402,-0.0073636496683219844,-0.001565420509849063,0.011728406084786648,0.215,0.785
Cyanoderma ruficeps,ols,0.03203082444734086,0.009102456999730653,0.013619804092628338,0.026630697136712414,0.03247371417074844,0.038351720225776834,0.04915983603934798,0.9975,0.0025
Eurystomus orientalis,ols,0.012892104377039125,0.01207306800954495,-0.010764142035159614,0.00524711417152074,0.013542450110883078,0.020701218641858816,0.03530292808749725,0.865,0.135
Anas carolinensis,ols,0.0541046729308022,0.015449545860385596,0.017750037865687435,0.04523312608710747,0.054704452846237164,0.06473611906701413,0.08117791893798862,1,0
Acrocephalus bistrigiceps,ols,0.054430891611914625,0.011960887916269642,0.03105427932093587,0.046285953264470686,0.05457872148953679,0.06270365552402063,0.07711478752668176,1,0
Centropus sinensis,ols,0.02039315059326989,0.0031332148758104524,0.014937485988803708,0.018153924175731532,0.020221693365567485,0.022511969213130787,0.026735936024469685,1,0
Buteo hemilasius,ols,0.017786802347624187,0.007644220320220062,0.003254577887964438,0.013133641115251896,0.017432397608625708,0.02224077556229081,0.03300258189884178,0.9875,0.0125
Pycnonotus aurigaster,ols,0.01731746048742644,0.003207004853323809,0.01115643866250305,0.015154323826077357,0.017382887828548625,0.01927302944726089,0.023759403632767188,1,0
Fringilla montifringilla,ols,0.06645276248279144,0.01244378317246654,0.0403286944475944,0.05890321679767868,0.06601738582341946,0.07570004425450719,0.08965150528728064,1,0
Phylloscopus humei,ols,0.01254327140851629,0.00865672296443459,-0.005812455773763597,0.006614476774966756,0.013098204173969907,0.018542645570712467,0.027995795321552306,0.9075,0.0925
Apus pacificus,ols,0.00503756020011999,0.014757945173947734,-0.02419455260382709,-0.005066465899160149,0.005965917537983683,0.014934673370843424,0.03234244558398942,0.6425,0.3575
Emberiza godlewskii,ols,-0.0011005519386764245,0.007644650504068495,-0.01693063969390622,-0.006396330931090248,-8.186868762947719e-4,0.004040714653266911,0.013221294784180085,0.4725,0.5275
Tringa erythropus,ols,0.05419285708210066,0.011351581899800359,0.031461399686114555,0.046849060613247596,0.0544536620518177,0.061934281746161224,0.07626554308113404,1,0
Enicurus leschenaulti,ols,0.018376833919540474,0.008302096396130491,0.0011674898974170693,0.013234120109750048,0.018627082238937935,0.02419667899320748,0.03316879967672445,0.985,0.015
Phylloscopus borealis,ols,-0.007638684282818737,0.012851108052166051,-0.031686510657686434,-0.01663114792393182,-0.007116683766792533,0.0012714584240589599,0.018548173539562528,0.295,0.705
Cuculus poliocephalus,ols,3.147598180881347e-4,0.016738310646220673,-0.03436566700123614,-0.01035250660838185,7.625618697784961e-4,0.010849775279050683,0.03361433515168407,0.525,0.475
Phylloscopus coronatus,ols,-0.00800681407889013,0.015623370610024065,-0.03619741634754876,-0.017538122028350738,-0.007965681261531275,0.0027554559734376243,0.019369449209922708,0.3125,0.6875
Phylloscopus trochiloides,ols,0.005748084544335348,0.006338634342082049,-0.007172629273270764,0.0017580347476300598,0.005830185258759228,0.009949572401339748,0.018048985769019033,0.82,0.18
Pericrocotus solaris,ols,0.02449669438783576,0.004891773377454827,0.014482186135044265,0.021392505560535426,0.024303480822239938,0.027771334966164747,0.03427227619248035,1,0
Aethopyga gouldiae,ols,0.00991340044107442,0.007822680783371885,-0.004655848188384245,0.004462113138500021,0.010116810152229587,0.014949065254499513,0.025311525600619368,0.8875,0.1125
Tringa stagnatilis,ols,0.03353767297183861,0.01092724363883906,0.011187445882518573,0.02620181444405594,0.033740941243530324,0.04105957169129209,0.05329485194675976,1,0
Muscicapa dauurica,ols,0.05868764685961254,0.02058975670763068,0.020039229519086852,0.045133803395436656,0.05870287621756771,0.0727735074823083,0.10037827373637367,0.99,0.01
Buteo japonicus,ols,0.039245369175925984,0.014815487866177588,0.007160731353568166,0.029355431211815403,0.03970817991851765,0.049459410321137105,0.06747684753935869,0.995,0.005
Gelochelidon nilotica,ols,0.04699431213281096,0.010205076541719713,0.02374049579973897,0.040790868415671054,0.047544813848953364,0.054098140606268816,0.0673377411055091,1,0
Eumyias thalassinus,ols,0.020913251580451108,0.007305258403951304,0.006916517718574592,0.01617713690485728,0.020635565711874963,0.02588234044580938,0.03505204447168862,0.9975,0.0025
Sitta villosa,ols,-0.013235195511614261,0.011610481734733271,-0.03815944480417998,-0.02059251707691951,-0.011755459048937095,-0.005067049413161603,0.007033289408027567,0.1175,0.8825
Alauda gulgula,ols,-0.00896233610316213,0.012976124387179606,-0.03433870691436947,-0.016649764816752635,-0.008649650040296806,-2.733677113912928e-4,0.01474460858279227,0.245,0.755
Calidris ruficollis,ols,0.029203616973543827,0.009719635623953737,0.009923280197942927,0.02302853097729164,0.029768543485589022,0.036704431920306604,0.045639539183620965,0.995,0.005
Pernis ptilorhynchus,ols,0.09033957906438356,0.020273625334321917,0.04801715368209174,0.07748761480563197,0.09109385737109135,0.1058229568947194,0.12423907054423478,0.9975,0.0025
Limosa limosa,ols,0.054332507190385695,0.012285830650740893,0.030172528130855674,0.045321445489599724,0.054434064544743366,0.06257223029670689,0.07633941033054435,1,0
Phylloscopus pulcher,ols,0.001917155663187317,0.006767498998860483,-0.012121275369234885,-0.0026399859427243912,0.00266252834492229,0.006952814698097106,0.01363597356376287,0.64,0.36
Ardea purpurea,ols,0.059255312194731645,0.011063450544342657,0.034633732797051335,0.05253613854169882,0.05934859291464245,0.06676477367500974,0.07825042467728537,1,0
Phylloscopus armandii,ols,0.004640259505766757,0.007884769932918844,-0.008846462417096523,-8.325384650722093e-4,0.004413123111988793,0.01042850029366092,0.020502484155107314,0.71,0.29
Butastur indicus,ols,2.7957326131104976e-4,0.009652176370103684,-0.021114595718214738,-0.004890376754716701,4.7578483898072857e-4,0.006289861056955074,0.017751412838008532,0.5225,0.4775
Platalea leucorodia,ols,0.05276559848998961,0.008058785784870251,0.03704136437319508,0.04738395929798671,0.05281087969223886,0.05837837670048594,0.06769587564658715,1,0
Emberiza tristrami,ols,0.029440650496359574,0.01104229512441335,0.008050654527474674,0.02253454089540598,0.029456252372034808,0.03712182477242132,0.05047241646180489,0.99,0.01
Spatula querquedula,ols,0.030636144640056755,0.016751085659606132,7.379397406538957e-4,0.01964906833822572,0.030570296297975065,0.04192634583943679,0.06428538972686125,0.975,0.025
Alcippe hueti,ols,0.01332723194647497,0.003045619266502222,0.007384014039103926,0.011445131186866082,0.013594496370086842,0.015395225954115944,0.018828550286677893,1,0
Garrulax perspicillatus,ols,0.025460499334089767,0.004094808707931469,0.01616616518383909,0.023006546891397077,0.025744147553131598,0.02830201913495423,0.03250782764945649,1,0
Cinclus pallasii,ols,9.457311907708042e-4,0.01237802943436941,-0.0237291429043689,-0.00741406265061725,0.0013636927151611379,0.009773250778656737,0.024024165692015872,0.5525,0.4475
Calidris ferruginea,ols,0.03809659342376724,0.0162950079101447,0.005292909907938647,0.02802157129057569,0.038732397131233144,0.05070016583155439,0.06445058573849577,0.985,0.015
Tadorna tadorna,ols,0.04602756480148884,0.011637924877604407,0.024889875259090435,0.03795759562463462,0.045738888904653816,0.05469732423401623,0.06936595760315395,1,0
Chlidonias leucopterus,ols,0.037643602949838054,0.011174457389900291,0.01368501909804441,0.030123389200586433,0.03842664228229546,0.04582104229083051,0.056738858031776356,1,0
Anthus roseatus,ols,0.02109305191280581,0.010057702815841415,1.867972532498107e-4,0.014807035482854336,0.0214062079592921,0.028427150970668853,0.039161114655329204,0.9775,0.0225
Phoenicurus frontalis,ols,0.013292734210546607,0.006979208843467933,-9.523604930033731e-4,0.008740466435411256,0.013582807240671405,0.018320565831919922,0.02549971261385029,0.965,0.035
Mareca strepera,ols,0.051772549084923715,0.013389659072083941,0.025466932473074713,0.042485136171506795,0.051421316241491405,0.06152418263154908,0.07775454289369328,1,0
Periparus rubidiventris,ols,-0.012160031322398642,0.00729710204138017,-0.027651135544419427,-0.016745494107298697,-0.011979857176778406,-0.0071707169057902654,0.0012044392158108758,0.0525,0.9475
Eremophila alpestris,ols,0.005098510933731949,0.005157685336348514,-0.005102262435205391,0.001850539607279896,0.00494750042576286,0.008465287867504643,0.015560672664779928,0.8425,0.1575
Aythya nyroca,ols,0.06234381090854516,0.015740578894343764,0.028447538422110955,0.052352811787709175,0.06293232712153682,0.07332792482346567,0.09238145598324737,1,0
Calidris acuminata,ols,0.02712360045950581,0.009591878387843035,0.008756579082009849,0.02122526723261502,0.027307179580015113,0.03333228470860261,0.044128973485866536,0.99,0.01
Ceryle rudis,ols,0.02863662255591816,0.006504176829787777,0.014808968480078781,0.024861466700759983,0.029041687988579465,0.03335769755947882,0.04019474168568201,1,0
