species,method,mean,sd,q025,q25,median,q75,q975,p_positive,p_negative
Nettapus coromandelianus,theil_sen,0.01599743522239469,0.024797503513750752,-0.031086143878198698,-0.0015754237892671528,0.01666420505465009,0.034083434097777185,0.06067044925840751,0.73,0.27
Sturnia sinensis,theil_sen,0.01289619173005998,0.0033279868982218834,0.005706659584215932,0.010884588612416181,0.013000967043367484,0.014995253960060198,0.019053462009077458,1,0
Muscicapa striata,theil_sen,0.003788854307969362,0.0037281544754423444,-0.004647361628724016,0.0015188835987603839,0.004170998193358371,0.006288256274269533,0.010196970054710694,0.8675,0.1325
Ficedula tricolor,theil_sen,-0.006041698966144424,0.011963524872938922,-0.03254728962382513,-0.012919971817440533,-0.00571096592067288,0.0019461161332842807,0.015175590489062493,0.325,0.675
Tringa brevipes,theil_sen,0.01501640180625536,0.005610334556297955,0.0037272882800134647,0.011670868525289323,0.015330744032721604,0.01887214422587736,0.02588438726140619,0.9925,0.0075
Chrysolophus amherstiae,theil_sen,0.003671456714519707,0.004552800072988452,-0.0062772548385675786,0.0010005156915573776,0.003950722481755766,0.006694175177381084,0.01177707421196947,0.8025,0.1975
Myiomela leucura,theil_sen,0.004756230998896339,0.010115976836385146,-0.01438072262694417,-0.00233484342189563,0.0055981977112652456,0.011462576803678983,0.02454768348949099,0.695,0.305
Emberiza leucocephalos,theil_sen,0.008532008311144817,0.011822403057108362,-0.017266716123221254,0.0013714448987381164,0.008822295476903816,0.01614796863882296,0.029288090378121977,0.78,0.22
Passer montanus,ols,0.02560704241242832,0.0064800297569175234,0.013517729771583106,0.02118450706833422,0.02535964902816342,0.029526907737224342,0.03876592631931706,1,0
Pycnonotus sinensis,ols,0.022087249153456105,0.005854353170796238,0.011064053716993429,0.017939754996647076,0.02233106867714752,0.026306109836140873,0.032905526041711264,1,0
Hirundo rustica,ols,0.02548971072074446,0.007095014201443154,0.012349798167554524,0.020291942089523507,0.02537176199848385,0.03035291531698894,0.0397263255669807,1,0
Spilopelia chinensis,ols,0.046418901067481755,0.006684454630236916,0.033668623608274356,0.042107172698445994,0.046382944400167464,0.05048535286668398,0.060147769297718506,1,0
Pica serica,ols,0.07132209020705527,0.007501011180143348,0.05775103560954058,0.06664223588044456,0.07079400113972045,0.07605390810971992,0.08717328850914352,1,0
Motacilla alba,ols,0.006980790378404481,0.005758640130642934,-0.0016528889964682464,0.002970356860566608,0.006081150608013395,0.010052323865902543,0.02058403910360348,0.9325,0.0675
Turdus mandarinus,ols,0.025724410770891375,0.006515910293563543,0.013311180121562785,0.021427677123509934,0.02576582725370434,0.030101104548347808,0.03765338170351714,1,0
Egretta garzetta,ols,0.039033488135718,0.007938205316327522,0.023513421895851788,0.03342935652923059,0.03921122791859161,0.044133267634930674,0.05436646309935547,1,0
Parus minor,ols,0.013017297737619475,0.006669905968738496,7.3207778399468e-4,0.007522386659899943,0.012910378341509654,0.018025657438106107,0.025954261570929955,0.9825,0.0175
Cyanopica cyanus,ols,0.021606794279999952,0.007687845709105212,0.004801968209830825,0.01627640914323377,0.022321732972677463,0.027041106806432524,0.035926326065257176,0.99,0.01
Streptopelia orientalis,ols,0.018983663246045154,0.012817988838350466,-0.005856728419407301,0.009851239823152388,0.018994413912252497,0.02820122039244391,0.043323560570063584,0.935,0.065
Tachybaptus ruficollis,ols,0.059767305323327184,0.009928166278066872,0.041158000661135834,0.053557480530590895,0.05989382121546628,0.06557089540193654,0.08048774877589086,1,0
Nycticorax nycticorax,ols,0.0565335469813364,0.012066277635642067,0.03193519183118346,0.048334750701944824,0.05644526286406279,0.06538859276927125,0.07767555374535415,1,0
Gallinula chloropus,ols,0.06272973184240184,0.011750176554223108,0.03947751085374071,0.054692459687737005,0.06306857137926006,0.07016786529204015,0.08361583416079481,1,0
Sinosuthora webbiana,ols,0.026890286880335717,0.008152894803535402,0.01114424303626721,0.021350019082430245,0.027199579544086736,0.032234536080977275,0.04201315221170155,1,0
Chloris sinica,ols,0.008162665646954838,0.006233246448539063,-0.0036747953742538747,0.003934944072545517,0.008064901741941936,0.012525632720213915,0.020154153842201334,0.915,0.085
Cecropis daurica,ols,-0.001510670158184201,0.0072557774154441675,-0.016262424273694554,-0.0066436207451425165,-9.752007060193047e-4,0.0037431322965409157,0.011566886688876689,0.43,0.57
Acridotheres cristatellus,ols,0.01696608869136921,0.006409774919371929,0.0034972680461099566,0.012900691990231427,0.016975602200910173,0.021498462564046868,0.028383502804773645,0.9975,0.0025
Ardeola bacchus,ols,0.011385850786665859,0.008442460305616769,-0.004872912956517041,0.006231694184840662,0.012291259461301036,0.017241973141038317,0.027386742166678496,0.8925,0.1075
Copsychus saularis,ols,0.010330620877515602,0.004573220672690774,0.0019460107138195256,0.007308246396642286,0.010224012280594726,0.013568828307096617,0.019533586905239143,0.9825,0.0175
Ardea cinerea,ols,0.05774523193566416,0.010334309327601708,0.0380386302840336,0.05098235769187424,0.05755091977433415,0.06471240997474531,0.07799116171756577,1,0
Anas platyrhynchos,ols,0.045749402359802925,0.01064418659289139,0.02679527020481614,0.03877160931720479,0.045792395681892,0.05303934335890595,0.06676960515154166,1,0
Lanius schach,ols,0.026487236621048474,0.005215930687643342,0.016326577385495828,0.022956825644411195,0.026321467108850458,0.030284154032251234,0.03640099895554204,1,0
Spodiopsar cineraceus,ols,0.06282391324337948,0.00944758099661382,0.046521089033971,0.05598426455374155,0.06291379447795759,0.06909162459337523,0.08269988347293765,1,0
Alcedo atthis,ols,0.016357948838684893,0.00755377647286522,0.0016262505178969023,0.011101910494032344,0.01627241732032505,0.021578265252126652,0.030711218708994216,0.9925,0.0075
Anas zonorhyncha,ols,0.04051984480553533,0.009322997726244184,0.022697403953053252,0.034433441300595856,0.040315527615285424,0.0466256190246008,0.05865045212427346,1,0
Phasianus colchicus,ols,0.04842307601989899,0.008233729988287294,0.03410385373799077,0.042724414009128235,0.04782215516861614,0.05417387442491912,0.0661536248162593,1,0
Zosterops simplex,ols,0.009726322773049915,0.005058465258798808,-5.094868659858777e-4,0.006339407449699623,0.010004331176521145,0.01277397637028628,0.020086819356941312,0.9675,0.0325
Cuculus canorus,ols,0.036882476299699395,0.007972009702638156,0.02228757366958241,0.03139822584784585,0.036824298736211986,0.04225909775874215,0.053925671555010005,1,0
Corvus macrorhynchos,ols,0.023822082610152454,0.014292326738752435,-0.0032331716965667136,0.014070719661022326,0.023815740466647597,0.033654353792352,0.05286647508098914,0.9475,0.0525
Upupa epops,ols,0.036780928525280275,0.008146920606699696,0.02090822332307649,0.0314149057277221,0.037120824452168855,0.041858953840937324,0.05200776889849068,1,0
Dendrocopos major,ols,0.009380090247193062,0.011980703965229081,-0.014288802236931243,0.001413960005056611,0.009773251587538561,0.0169110713498535,0.03216075494254065,0.7825,0.2175
Spodiopsar sericeus,ols,0.038791973048913846,0.008565818538846215,0.02306620528783359,0.03315739961364861,0.038452211947943425,0.043756079705642506,0.05548587083637723,1,0
Dicrurus macrocercus,ols,-0.006565955789788852,0.006572106300988838,-0.020139289928263047,-0.010700691405941005,-0.006450595805740261,-0.0017960188846280931,0.005170769177945037,0.1525,0.8475
Spizixos semitorques,ols,0.028939471692031826,0.006235544893341676,0.016189416824694405,0.024979567255990515,0.029156514021821088,0.033240678191667615,0.0398352143789072,1,0
Phoenicurus auroreus,ols,0.004338304548544048,0.006726488508879624,-0.009601441600139071,1.5026597384782428e-4,0.004483059964411765,0.008990564858022465,0.016892738994589884,0.7575,0.2425
Ardea alba,ols,0.02681478185147356,0.010909011701089742,0.006608188730627451,0.01967037356992511,0.026404864763858747,0.03414116474438066,0.04741438526952269,0.995,0.005
Himantopus himantopus,ols,0.07489772127853807,0.010954705295519477,0.051948094473780945,0.06821519749036245,0.07556643483731693,0.08229795639775435,0.09579032294387273,1,0
Urocissa erythroryncha,ols,0.042613450134673006,0.013742713295526988,0.015835023406665025,0.03426097017795599,0.04233103218286846,0.052054458116953584,0.06860292184206475,0.9975,0.0025
Aegithalos concinnus,ols,0.010231221645212313,0.005977424634413988,-0.0019241871911023643,0.0065180215963086,0.010211427440819664,0.014119625726319621,0.023381549434592225,0.945,0.055
Lanius cristatus,ols,0.0020060154778258526,0.007129158390422756,-0.012287005342305347,-0.0029817062470899364,0.0023399362002200384,0.006462963813241031,0.015578632292103694,0.625,0.375
Fulica atra,ols,0.10546840496086954,0.013118182107727971,0.0772125646290116,0.09706868737196084,0.10536390122831771,0.11429403494124957,0.1297103798111424,1,0
Horornis fortipes,ols,0.014903641066016415,0.008054754419522985,-1.4805872495668272e-4,0.009267606289131664,0.014893480345600485,0.020684264481033877,0.029439539135989814,0.9725,0.0275
Eophona migratoria,ols,0.011496772320868587,0.010967033490582695,-0.010641574615768347,0.003985266364419479,0.011464844895861324,0.018494419735041637,0.03438020601304884,0.8575,0.1425
Podiceps cristatus,ols,0.059542794258362154,0.012818514828427056,0.03452842429298917,0.05066514033759771,0.05980879655001248,0.0685826210948485,0.08409451073891136,1,0
Picus canus,ols,0.0029513641251691647,0.014136510948248426,-0.022947623333902125,-0.006164395891724324,0.002419068833955324,0.011905393785392744,0.03172732975648095,0.5575,0.4425
Phylloscopus inornatus,ols,0.028046267485505517,0.007546644590126698,0.014001746463678069,0.023086995791453773,0.027556687079290463,0.033126066526230374,0.04494111520493914,1,0
Pterorhinus sannio,ols,0.04021888499870522,0.0056252992735598304,0.028421440145073612,0.03606343620997335,0.04062024623584025,0.04388353742145351,0.05105363593283742,1,0
Motacilla cinerea,ols,0.01597258035822052,0.011698668478481531,-0.008456672059651763,0.0081165422970878,0.01550723987353353,0.023236727596974947,0.039273562870564785,0.9175,0.0825
Sterna hirundo,ols,0.04515528750573457,0.011179766243289677,0.023343788798478766,0.03840444649841927,0.045291930448215834,0.05233477204113486,0.06745121205552351,1,0
Falco tinnunculus,ols,0.03949100322478085,0.00887417670266129,0.02113900680265634,0.03378366588654351,0.03962807759879204,0.04565559878520599,0.0564928776623454,1,0
Hypsipetes leucocephalus,ols,0.007435877729950654,0.005430391745599973,-0.0028888777505602895,0.0034093841919903924,0.007698024296061971,0.011388671940410738,0.016897316514034942,0.9075,0.0925
Apus apus,ols,0.005182471085801777,0.0069726467842374604,-0.009641685561913851,0.0015101450463805275,0.00545852497671828,0.009191489367974273,0.019650284147302834,0.795,0.205
Cuculus micropterus,ols,0.019165888432640686,0.008153761963941544,0.003847895577449994,0.013868550365316954,0.01891784439814724,0.024396940702150396,0.03584884671233854,0.9925,0.0075
Phalacrocorax carbo,ols,0.03381509067328774,0.011394793259039993,0.009686838163611197,0.026504328780589965,0.03381510222461487,0.041935724804243665,0.05607965191495855,1,0
Phoenicurus fuliginosus,ols,0.024959765270687932,0.008147921633663785,0.007651544625471976,0.019779096912799495,0.025722372281571204,0.030399369178819937,0.0386804826268907,1,0
Prinia inornata,ols,0.021897693136636046,0.005472770894298156,0.01155238645488598,0.018196397159293432,0.021770742715683362,0.025666996352434218,0.031754091718835545,1,0
Milvus migrans,ols,0.024195119898819083,0.01393927881649662,-0.003475556174120207,0.014325491564912609,0.024907996245862173,0.033872771417305415,0.049421854029194995,0.9475,0.0525
Bubulcus coromandus,ols,0.0010935601763044586,0.010610565082026735,-0.01957310167099604,-0.00616043462521587,0.0014740974778406427,0.009114584480436528,0.020700121110468126,0.55,0.45
Phylloscopus proregulus,ols,0.012669983854572726,0.007606805789627499,-0.0030277554410408545,0.007660475029059708,0.012641003849343295,0.017519512649289255,0.027961075792716245,0.95,0.05
Acrocephalus orientalis,ols,0.049073283724933386,0.012448645570148846,0.02236678638055203,0.04085933124076012,0.05020362765225754,0.05752323930368305,0.07028471910069847,1,0
Aegithalos glaucogularis,ols,0.032562803212301025,0.007940087798969504,0.018018185824942152,0.027079914101406054,0.03228318759060957,0.038110019698735134,0.047408726215563926,1,0
Eudynamys scolopaceus,ols,0.020133471130982482,0.006526423516362335,0.008244768559563968,0.01554308490732514,0.020113729735725665,0.024645533459352425,0.03266002873597289,1,0
Anthus hodgsoni,ols,-0.008502929737278585,0.012374453380750603,-0.032542072679736786,-0.016914898684294816,-0.00865208929017278,-3.1307010968077513e-4,0.016055006248323036,0.23,0.77
Pterorhinus perspicillatus,ols,0.03818733512919697,0.008776708144688186,0.02052849878331656,0.03316744312850725,0.03896497534545899,0.044311236172161095,0.05354913515880201,1,0
Charadrius dubius,ols,0.03157544641347123,0.01132093190187797,0.00810810320675443,0.023979725748590735,0.03186139888918724,0.038965915500597685,0.053897454459504654,0.9925,0.0075
Poecile palustris,ols,0.02736535374154485,0.0068130880041107084,0.012338918076758278,0.02292290673494928,0.02696394672102263,0.03199942198533827,0.040208446863055004,1,0
Actitis hypoleucos,ols,0.019189739387473276,0.012293962242575783,-0.0033477375976902228,0.011147393350830485,0.018595586145365835,0.02814916136631998,0.044985302092738454,0.94,0.06
Tadorna ferruginea,ols,0.04998704193783035,0.008499215871483636,0.035028358481129875,0.04362331351092756,0.04998305519401969,0.0554128808828553,0.06612467158702885,1,0
Passer cinnamomeus,ols,0.031264775000541596,0.011520307976998455,0.007217208270260123,0.02335721833290735,0.032283749514743026,0.03934124730993225,0.051243284146201266,0.995,0.005
Vanellus cinereus,ols,0.07779173981049368,0.012837001377464345,0.05251088624217275,0.06931591840668797,0.07963778184707614,0.08628234496515998,0.10133744460175512,1,0
Pycnonotus xanthorrhous,ols,0.03055647853935004,0.005970495962982737,0.019370322840905993,0.02649765547616197,0.030426744901991425,0.034482086804799986,0.04143174701942698,1,0
Emberiza spodocephala,ols,0.013726534410614317,0.011113136824253078,-0.005731262002002701,0.00523266397228515,0.013453625673524414,0.020559966597827325,0.03548564929841434,0.89,0.11
Ixobrychus sinensis,ols,0.03005914152594286,0.015127369615137989,0.002087994386747078,0.019712665438389173,0.029903348445246856,0.04083477263714621,0.062057231283807725,0.9825,0.0175
Oriolus chinensis,ols,0.013650085764399763,0.00715186171824656,-7.058246641497958e-4,0.009100954946421531,0.013671139574890172,0.01814102807506324,0.02831303268406708,0.97,0.03
Emberiza pusilla,ols,0.014967945779335653,0.010206940311149701,-0.00397335563748567,0.007741587867914332,0.014349507497306268,0.021510122504736596,0.036028462589368905,0.94,0.06
Chroicocephalus ridibundus,ols,0.05906555208435386,0.009926121446885261,0.03747466965835794,0.052923066788782384,0.059225117785526,0.06565513191455617,0.07856172551960904,1,0
Pycnonotus jocosus,ols,0.01680976376554757,0.0033642712731890376,0.00962858992805101,0.014618841585084055,0.017152855297502097,0.019185554257646193,0.02257752501433644,1,0
Streptopelia decaocto,ols,0.03279396091224538,0.008271998161614415,0.015348649064922696,0.027917726578743612,0.03312983783661842,0.03836628758115833,0.04870238165514661,1,0
Pomatorhinus ruficollis,ols,0.01784150262254431,0.005852428874743118,0.006178401387291345,0.013630558136232773,0.018004876086195276,0.02183944894252251,0.029598134832087043,1,0
Bambusicola thoracicus,ols,0.020018691199139065,0.0072413260590850625,0.0035894663962605694,0.01563062918160658,0.020319444062044344,0.024940347953911163,0.03359498474496042,0.995,0.005
Pardaliparus venustulus,ols,-0.006208426180185328,0.011736316261152173,-0.02966079229287051,-0.013621859902241873,-0.006505340420370343,0.0014394323250774307,0.015233479874013252,0.305,0.695
Ficedula albicilla,ols,0.0038059430842275342,0.0077533276344547986,-0.010576645095692018,-0.0018281824330709396,0.003972985960748874,0.009213611528403215,0.017798823646306496,0.6675,0.3325
Picoides canicapillus,ols,0.08526721134555394,0.014400622694547506,0.05460512097121689,0.07764332686077885,0.08630091839378504,0.09459145772515563,0.10873135367845327,1,0
Hemixos castanonotus,ols,0.0211423393907164,0.00372638779560518,0.013276159404497685,0.018840501246925566,0.021277357935288482,0.02374181302326115,0.02829032154250055,1,0
Tringa glareola,ols,0.01741761883289367,0.01624254953000253,-0.013460212461216689,0.005717719956845338,0.017124678339620683,0.028803242870024375,0.04967352160736312,0.8575,0.1425
Abroscopus albogularis,ols,0.02577906607058746,0.00876156960906305,0.006517077729725274,0.019917788660747383,0.02624088648195365,0.031951743619210195,0.04167936648917176,0.9975,0.0025
Saxicola stejnegeri,ols,0.04063993029394323,0.01170237998090794,0.02060705304255534,0.03220417078145626,0.04007053117311492,0.04779338442387729,0.06514453782590073,1,0
Garrulus glandarius,ols,0.0028939997751136516,0.012455995148058709,-0.021075516817349444,-0.005432034493260546,0.002590750438615566,0.010911121666213372,0.02870376154559458,0.59,0.41
Chlidonias hybrida,ols,0.07641822635923182,0.012489420031770468,0.052393944447590136,0.06887395993272226,0.07735260981609318,0.08467582009986077,0.09891844878821188,1,0
Corvus corone,ols,0.0366153088364941,0.010593486845149071,0.01552832069868678,0.029558164521894865,0.03662770167893102,0.043673904235115045,0.05845702411371507,1,0
Trochalopteron elliotii,ols,-0.006537778081853216,0.007357758866799185,-0.021569510271999735,-0.01130287010290721,-0.0064416467841650355,-0.0014212285087125333,0.007002736343436513,0.1975,0.8025
Parus monticolus,ols,0.009677256613327459,0.007277353093265364,-0.006005911878239146,0.005132865807112724,0.010184072053212073,0.014549178298692945,0.022532670653855173,0.9,0.1
Phylloscopus fuscatus,ols,0.018359279489054612,0.013275644806991642,-0.00869602450752024,0.009616062358621363,0.01889346917712957,0.027330336477944445,0.043957344940134625,0.9025,0.0975
Myophonus caeruleus,ols,0.018308998327600332,0.007718071844390599,0.0034623909048751857,0.012891093301890463,0.018449255427178193,0.023474373168096026,0.03216939038489009,0.995,0.005
Pyrrhocorax pyrrhocorax,ols,0.002177396329236821,0.006779762257381367,-0.010735844015847385,-0.0024102587367837817,0.001865139905421062,0.006728145865364955,0.015401132205264928,0.6325,0.3675
Ficedula zanthopygia,ols,0.008598954723858025,0.012658315211735188,-0.016613751418011233,2.3176538437392786e-4,0.007927864929218754,0.017188043351669173,0.03326883050562918,0.7625,0.2375
Pericrocotus cantonensis,ols,0.0035373066861629486,0.00857339685075611,-0.01338340495064797,-0.001482230505971968,0.003433984576482328,0.008752452815978834,0.02018918997236678,0.6675,0.3325
Ixos mcclellandii,ols,0.03128374257799194,0.0055396734837835125,0.020249752952857084,0.02759520804289195,0.031294108928357205,0.034995171735544645,0.041435462076716424,1,0
Tringa nebularia,ols,0.043320318990263194,0.014415873099973588,0.01708244163113438,0.03301220950686749,0.043224460510177934,0.05505806255582156,0.07023871301117623,0.9975,0.0025
Dicrurus hottentottus,ols,-0.005788814467183868,0.008884613656734614,-0.027468681725010942,-0.010496342694465945,-0.004703365622407309,4.2683592853085396e-4,0.009475780003361677,0.2675,0.7325
Gracupica nigricollis,ols,0.019554235118699748,0.005259328808839658,0.008761098818580657,0.016451381430283803,0.019697513095318808,0.02325168469228604,0.02920995539736155,1,0
Tringa totanus,ols,0.042433611402646725,0.012345912703417979,0.017549755016474336,0.033766095022397566,0.042741224015218335,0.051207274686322225,0.06427298095188763,1,0
Hierococcyx sparverioides,ols,0.04027976626693613,0.018583978720684055,0.004475495230278998,0.02755835838844494,0.04107816340276342,0.05360941295901697,0.07440812086342066,0.985,0.015
Leiothrix lutea,ols,-0.0022860616028261187,0.008936899233189495,-0.019958287093279313,-0.008986897382092282,-0.0018978539059535822,0.0038355440346780592,0.014935989726030675,0.4125,0.5875
Charadrius alexandrinus,ols,0.04526987660525963,0.012901735249655502,0.01650818672009419,0.03678816664844509,0.04522060508965897,0.0538972555008444,0.06867931413040627,1,0
Dendrocitta formosae,ols,0.016538890837074913,0.00581073725084849,0.0053003972464055905,0.012541750748138911,0.016734798239434117,0.020650995775428845,0.027670908328141324,1,0
Aix galericulata,ols,0.0443255333744912,0.011187931651401266,0.021832883616632073,0.03626642092810352,0.0440105217966654,0.05218496286785257,0.06558162416077354,1,0
Motacilla tschutschensis,ols,0.02813692208732084,0.01529491773979406,5.265734301568587e-4,0.017966846379893625,0.027532539880026533,0.03779827173667312,0.06247016319673873,0.975,0.025
Falco amurensis,ols,0.0596310453525506,0.007988341135424992,0.044097340381967096,0.05406579313564808,0.05990618712978009,0.06521973746119233,0.07484529054482683,1,0
Delichon dasypus,ols,-0.013439914057475163,0.015123206782343903,-0.04173132148273538,-0.024578552953053102,-0.01362701745201421,-0.0017620730042132227,0.015210288640135012,0.2,0.8
Lonchura striata,ols,0.010047411964382509,0.005309209529250818,5.677091254336988e-4,0.006615820255958664,0.009961805042913004,0.01349231836245535,0.021028893168647873,0.9775,0.0225
Garrulax canorus,ols,0.01905212038565668,0.010437224073175384,-0.0027239883448368094,0.011645390241134382,0.019063884691077906,0.02579227998540732,0.04062492102717667,0.96,0.04
Amaurornis phoenicurus,ols,0.015577404038261154,0.008235447007733949,-0.0012193729213329778,0.010479770157059101,0.015505493917473148,0.021211518692362874,0.030529060821697228,0.965,0.035
Lanius tephronotus,ols,0.004344370339090399,0.005746539283526087,-0.006279166370603967,1.483470276381572e-4,0.0044924355596378494,0.008351118465304596,0.015273970876516687,0.755,0.245
Columba livia,ols,-0.063910386527472815,0.010490467572256443,-0.08196932735797927,-0.07103565545440614,-0.06454134798881758,-0.05686051929826365,-0.04255119238561894,0,1
Phylloscopus claudiae,ols,0.022563532294908498,0.01370437275349514,-0.005117537640371869,0.013389797012449045,0.023357768952012616,0.03271281677761009,0.046345600642985034,0.9425,0.0575
Emberiza elegans,ols,0.016128868825063446,0.01303666262836387,-0.009420701158691962,0.006820010701399302,0.016407858276408484,0.025973604297115715,0.038248442892081826,0.9025,0.0975
Gyps himalayensis,ols,0.0034042144699586562,0.0030130050095632526,-0.0019341294662217226,0.0011119267612847532,0.0034396775901142608,0.005401177437490507,0.009514196813505816,0.8725,0.1275
Recurvirostra avosetta,ols,0.06554183921704013,0.012366912225753974,0.04271815687984691,0.057726605372286854,0.06608876053693019,0.07433409906587693,0.0887110601662928,1,0
Culicicapa ceylonensis,ols,0.028087271489994507,0.00843285367387934,0.01229822950693075,0.02236746251698569,0.027839790436518075,0.03409013390789545,0.04360405731655675,1,0
Columba rupestris,ols,0.01825685381421009,0.005651286149081988,0.0061819691747031285,0.014699344774724298,0.0184681996277516,0.021738562695425026,0.02878210226912597,1,0
Apus nipalensis,ols,0.031223936130002686,0.005927250707997253,0.019142036685898253,0.027146090055870518,0.03130454358129128,0.03542999616712671,0.042326856949278985,1,0
Accipiter nisus,ols,0.03142450651625466,0.009390041715746518,0.014107870114159803,0.02491289800810714,0.031099178280102238,0.03820601072386659,0.0514117431475594,1,0
Tringa ochropus,ols,0.04512350525563324,0.017314405852745275,0.011932298874210214,0.03334846392192754,0.04523396991432384,0.05694356245391188,0.07957225541955205,0.9975,0.0025
Phoenicurus ochruros,ols,0.008905995457907967,0.004510044058939904,7.26007503475289e-4,0.005998576175940057,0.008609635641164298,0.011863965391582494,0.01846141393769836,0.98,0.02
Turdus rubrocanus,ols,-0.002941987490112827,0.007228958328081215,-0.015943131978181792,-0.008027072112432403,-0.0031192163370334907,0.002224992003984198,0.01083488287568705,0.355,0.645
Carpodacus erythrinus,ols,0.013872900389958,0.012560038780000888,-0.008796589806905957,0.005028665762106496,0.014690807059934348,0.021694914296505673,0.039163940983493385,0.8475,0.1525
Psilopogon virens,ols,0.029616652128907378,0.006674162051570274,0.016540112270200597,0.024759412245722513,0.029689255952693692,0.0341155291328904,0.04287522049987666,1,0
Gallinago gallinago,ols,0.03223203717098644,0.016232406493774436,-9.282258018229781e-5,0.02230437984116434,0.03265804769882239,0.04227214924315611,0.06336774579728656,0.9725,0.0275
Prinia flaviventris,ols,0.013576898313847298,0.0034607213216574792,0.006895207359841646,0.011523447851306897,0.013389222027466887,0.01565420173348305,0.020618338897876225,1,0
Motacilla citreola,ols,0.0410275433923474,0.010898924187850543,0.019940061532223236,0.03330228731842176,0.04104558978582011,0.04940071337953904,0.06070379803952226,1,0
Accipiter soloensis,ols,0.006104199176466728,0.012876720096155826,-0.019623842956802907,-0.0020638946218143545,0.006686925095108122,0.015149679878828256,0.02976987084370468,0.6875,0.3125
Accipiter trivirgatus,ols,0.021812542986688385,0.008709844200132377,0.005967282747706786,0.015814166300279785,0.02163559272772314,0.027286330628947357,0.03897637103938347,0.995,0.005
Cisticola juncidis,ols,-1.356777623004577e-4,0.009413768839160118,-0.01735306733896872,-0.006712851298604771,8.734275497202448e-5,0.005976880895553078,0.02040679067376779,0.5075,0.4925
Dicrurus leucophaeus,ols,0.01834549270933794,0.008364202259096905,0.001202196838200474,0.012861587136663036,0.018497388602830095,0.023865709115300036,0.03448757028305461,0.98,0.02
Ardea intermedia,ols,0.08910067217959765,0.01980550872231312,0.04058789016159607,0.07958125782166847,0.09196799270771797,0.10336402414044739,0.11904822308271563,0.9925,0.0075
Lonchura punctulata,ols,0.019820807434196903,0.00433604246075126,0.011479382331077738,0.016918169043217756,0.019812797461891855,0.022783054573421536,0.028385459842815947,1,0
Orthotomus sutorius,ols,0.012479949962965376,0.0027599947740092083,0.006681924438449392,0.010676828823845692,0.012510118410628754,0.014237880710885324,0.017820595445793307,0.9975,0.0025
Falco subbuteo,ols,0.02672877665354492,0.01289266997371229,5.840636092521981e-4,0.018963206998175997,0.026742293442437032,0.035123345074160456,0.05211552064153658,0.98,0.02
Pericrocotus ethologus,ols,0.002398174709774301,0.009971211895934674,-0.017129738243614266,-0.003932483563216977,0.001967223763555604,0.009583158503160594,0.020775459519288674,0.6175,0.3825
Muscicapa sibirica,ols,0.0059930701953506225,0.009097763414625905,-0.012255539803894223,3.165768322563855e-4,0.007025422208798041,0.012122412732151094,0.023849357052702233,0.76,0.24
Picumnus innominatus,ols,0.016212102796067683,0.008116101027375245,-3.405316303978368e-4,0.010544643014077386,0.01603271642387638,0.02174226656945057,0.031154302711208816,0.9725,0.0275
Sternula albifrons,ols,0.03740273931821183,0.01083157556335574,0.016545695485366215,0.030261231022909688,0.037405300513485056,0.044597187962489945,0.05762998252527229,1,0
Butorides striata,ols,0.015486350438600477,0.009103890114637012,-0.003651409518313358,0.009964163198130078,0.015326564258535774,0.02093433186259343,0.034020302263605355,0.9575,0.0425
Yungipicus canicapillus,ols,0.03257478059515627,0.010325534212222386,0.012180975121188166,0.02570088072086273,0.033415488923180595,0.03957747465280387,0.05147038218532547,1,0
Periparus ater,ols,0.0011713756148245178,0.014350929560752308,-0.026137740074553693,-0.008870331340522683,0.0011670914358086369,0.010466418428125701,0.028605389941398288,0.5325,0.4675
Phylloscopus magnirostris,ols,-0.006482975636611956,0.010280527124664292,-0.02699128005507208,-0.013380796548797137,-0.006372272729496023,6.885563680477083e-4,0.011210143555519506,0.27,0.73
Tarsiger cyanurus,ols,0.013719093251749628,0.010728626170434404,-0.007497441831031113,0.006683965486907386,0.013061220149720339,0.020495293539754544,0.03593535255132663,0.9075,0.0925
Cuculus sparverioides,ols,-0.007976302133923838,0.009181384644568264,-0.0275645933181028,-0.014048730514892712,-0.00738916599076723,-0.0016331170567805804,0.007897907207865075,0.1975,0.8025
Cyanoderma ruficeps,ols,0.030613120610657345,0.010040991958044278,0.009968155277889256,0.023817671048340434,0.0311635137677287,0.03747128131359782,0.04993308600173666,0.995,0.005
Eurystomus orientalis,ols,0.011587926139515923,0.012648869128316137,-0.012943516666891553,0.002803356897016809,0.012098304437731362,0.019412215946878857,0.03398880805381367,0.8125,0.1875
Anas carolinensis,ols,0.05058467044457339,0.014623770063588728,0.022746483108430627,0.04056303716337652,0.050549860020251886,0.059801337619434236,0.07863492662679995,1,0
Acrocephalus bistrigiceps,ols,0.055591705915113906,0.011911924786878025,0.03184055739265266,0.04766623935850511,0.05575855742259308,0.06422569344243467,0.07654020402005557,1,0
Centropus sinensis,ols,0.02027885798581404,0.003172705517191001,0.013937696590293444,0.01802749094362508,0.02032546493943343,0.022479413856404645,0.025912692909818413,1,0
Buteo hemilasius,ols,0.017086639568261563,0.007421470573945168,0.0031194676485555486,0.012105488648570386,0.017183220309641443,0.021764255369988918,0.03201255239405635,0.99,0.01
