mean,sd,q025,median,q975,metric,method,grid_cell,hfi_change_q
NA,NA,NA,NA,NA,pd_prob,ols,634,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,635,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,636,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,637,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,640,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,663,Q2
NA,NA,NA,NA,NA,pd_prob,ols,664,Q2
NA,NA,NA,NA,NA,pd_prob,ols,665,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,666,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,696,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,698,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,699,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,700,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,701,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,702,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,704,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,705,Q2
NA,NA,NA,NA,NA,pd_prob,ols,706,Q2
NA,NA,NA,NA,NA,pd_prob,ols,708,Q2
NA,NA,NA,NA,NA,pd_prob,ols,710,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,711,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,712,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,716,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,717,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,735,Q2
NA,NA,NA,NA,NA,pd_prob,ols,736,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,737,Q2
NA,NA,NA,NA,NA,pd_prob,ols,738,Q2
NA,NA,NA,NA,NA,pd_prob,ols,772,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,773,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,774,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,775,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,776,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,777,Q2
NA,NA,NA,NA,NA,pd_prob,ols,778,Q2
NA,NA,NA,NA,NA,pd_prob,ols,783,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,784,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,787,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,788,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,804,Q3
NA,NA,NA,NA,NA,pd_prob,ols,805,Q3
NA,NA,NA,NA,NA,pd_prob,ols,806,Q2
NA,NA,NA,NA,NA,pd_prob,ols,807,Q2
NA,NA,NA,NA,NA,pd_prob,ols,808,Q2
NA,NA,NA,NA,NA,pd_prob,ols,809,Q3
NA,NA,NA,NA,NA,pd_prob,ols,810,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,811,Q2
NA,NA,NA,NA,NA,pd_prob,ols,812,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,813,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,845,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,846,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,847,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,848,Q2
NA,NA,NA,NA,NA,pd_prob,ols,849,Q2
NA,NA,NA,NA,NA,pd_prob,ols,850,Q3
NA,NA,NA,NA,NA,pd_prob,ols,851,Q3
NA,NA,NA,NA,NA,pd_prob,ols,855,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,856,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,857,Q3
NA,NA,NA,NA,NA,pd_prob,ols,858,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,859,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,860,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,876,Q3
NA,NA,NA,NA,NA,pd_prob,ols,877,Q3
NA,NA,NA,NA,NA,pd_prob,ols,878,Q2
NA,NA,NA,NA,NA,pd_prob,ols,879,Q2
NA,NA,NA,NA,NA,pd_prob,ols,881,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,882,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,883,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,884,Q2
NA,NA,NA,NA,NA,pd_prob,ols,885,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,916,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,917,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,918,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,920,Q3
NA,NA,NA,NA,NA,pd_prob,ols,921,Q2
NA,NA,NA,NA,NA,pd_prob,ols,922,Q2
NA,NA,NA,NA,NA,pd_prob,ols,923,Q4 (high ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,927,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,929,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,931,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,947,Q2
NA,NA,NA,NA,NA,pd_prob,ols,948,Q2
NA,NA,NA,NA,NA,pd_prob,ols,949,Q2
NA,NA,NA,NA,NA,pd_prob,ols,950,Q3
NA,NA,NA,NA,NA,pd_prob,ols,951,Q2
NA,NA,NA,NA,NA,pd_prob,ols,952,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,953,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,955,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,956,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,985,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,986,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,987,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,988,Q2
NA,NA,NA,NA,NA,pd_prob,ols,989,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,991,Q2
NA,NA,NA,NA,NA,pd_prob,ols,992,Q3
NA,NA,NA,NA,NA,pd_prob,ols,993,Q2
NA,NA,NA,NA,NA,pd_prob,ols,994,Q3
NA,NA,NA,NA,NA,pd_prob,ols,995,Q3
NA,NA,NA,NA,NA,pd_prob,ols,996,Q4 (high ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,997,Q3
NA,NA,NA,NA,NA,pd_prob,ols,999,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1001,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1002,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1003,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1018,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1019,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1021,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1022,Q4 (high ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1023,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1025,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1027,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1028,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1029,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1055,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1057,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1058,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1061,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1063,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1064,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1065,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1066,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1068,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1069,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1070,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1073,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1075,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1076,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1089,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1090,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1091,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1092,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1093,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1094,Q4 (high ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1095,Q4 (high ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1096,Q4 (high ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1097,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1098,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1100,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1101,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1103,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1126,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1127,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1128,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1129,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1130,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1131,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1133,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1134,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1137,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1138,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1139,Q4 (high ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1140,Q4 (high ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1142,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1143,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1144,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1145,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1161,Q4 (high ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1162,Q4 (high ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1163,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1164,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1165,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1166,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1167,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1168,Q4 (high ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1169,Q4 (high ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1170,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1171,Q4 (high ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1172,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1173,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1175,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1196,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1197,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1198,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1199,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1200,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1201,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1202,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1203,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1204,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1205,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1206,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1207,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1208,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1209,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1210,Q4 (high ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1211,Q4 (high ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1212,Q4 (high ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1213,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1214,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1215,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1216,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1234,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1235,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1236,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1237,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1238,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1239,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1240,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1241,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1242,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1243,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1244,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1246,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1247,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1248,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1249,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1268,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1269,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1270,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1271,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1272,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1273,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1274,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1275,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1276,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1277,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1279,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1280,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1281,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1282,Q4 (high ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1283,Q4 (high ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1284,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1286,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1287,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1288,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1289,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1305,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1306,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1307,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1308,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1309,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1312,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1313,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1314,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1315,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1316,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1319,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1320,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1321,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1322,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1328,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1339,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1340,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1341,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1344,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1345,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1346,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1348,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1349,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1351,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1352,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1353,Q4 (high ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1354,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1355,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1357,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1358,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1359,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1360,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1361,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1377,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1379,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1380,Q4 (high ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1381,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1382,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1383,Q4 (high ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1384,Q4 (high ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1385,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1386,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1393,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1400,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1410,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1412,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1413,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1414,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1415,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1416,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1417,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1418,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1419,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1420,Q4 (high ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1421,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1422,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1423,Q4 (high ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1424,Q4 (high ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1425,Q4 (high ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1426,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1427,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1428,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1429,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1430,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1448,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1449,Q4 (high ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1450,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1452,Q4 (high ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1453,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1454,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1455,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1456,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1462,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1465,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1466,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1468,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1471,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1476,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1479,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1480,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1481,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1482,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1483,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1484,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1485,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1486,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1487,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1488,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1489,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1490,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1491,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1492,Q4 (high ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1493,Q4 (high ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1494,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1495,Q4 (high ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1496,Q4 (high ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1497,Q4 (high ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1498,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1499,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1500,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1502,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1518,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1520,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1521,Q4 (high ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1522,Q4 (high ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1523,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1528,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1529,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1533,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1536,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1537,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1538,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1539,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1540,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1542,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1550,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1551,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1552,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1553,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1554,Q4 (high ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1555,Q4 (high ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1556,Q4 (high ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1557,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1558,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1559,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1560,Q4 (high ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1561,Q4 (high ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1562,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1563,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1564,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1565,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1566,Q4 (high ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1567,Q4 (high ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1568,Q4 (high ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1569,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1570,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1571,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1586,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1587,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1588,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1589,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1590,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1591,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1592,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1593,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1594,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1602,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1608,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1609,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1610,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1612,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1613,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1614,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1616,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1617,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1618,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1619,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1620,Q1 (low ΔHFI)
NA,NA,NA,NA,NA,pd_prob,ols,1621,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1622,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1623,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1624,Q2
NA,NA,NA,NA,NA,pd_prob,ols,1625,Q3
NA,NA,NA,NA,NA,pd_prob,ols,1626,Q4 (high ΔHFI)
