grid_cell,centroid_lon,centroid_lat,hfi_2024,hfi_2020,hfi_2000,hfi_2005,hfi_2010,hfi_2015,delta_hfi,early_year,late_year,data_source,hfi_P1,hfi_P2,hfi_P3,hfi_P4,hfi_P5
1173,91.17900133813141,43.90012963839316,3.8865479459942507,3.871396430476923,3.7748208280279805,3.6772293536729133,3.6395218057874454,3.8141007374873506,0.11172711796627022,2000,2024,HFI_Mu_2022,3.7748208280279805,3.6772293536729133,3.6395218057874454,3.8141007374873506,3.8789721882355868
1175,92.97563190637047,43.90012963839316,5.475832678305206,5.2822781036389825,4.840833153702615,4.926829030803852,4.757879953269501,5.149734625864493,0.6349995246025912,2000,2024,HFI_Mu_2022,4.840833153702615,4.926829030803852,4.757879953269501,5.149734625864493,5.379055390972095
1196,111.9969999272614,43.9350891746222,7.043668862570303,6.914115489567614,6.539628720487414,6.523439994483648,6.6378744079374155,6.792744072245615,0.5040401420828884,2000,2024,HFI_Mu_2022,6.539628720487414,6.523439994483648,6.6378744079374155,6.792744072245615,6.978892176068959
1197,112.73856815699993,43.90012963839316,5.188187542722395,5.168425455049012,5.107937545590646,5.130978921584139,5.124945262339787,5.156810587630853,0.08024999713174896,2000,2024,HFI_Mu_2022,5.107937545590646,5.130978921584139,5.124945262339787,5.156810587630853,5.1783064988857035
1198,113.63688344111945,43.90012963839316,7.311224798090963,7.217456819775692,6.953559611467707,6.9634163805759535,6.954460917086067,7.1135042384395435,0.3576651866232563,2000,2024,HFI_Mu_2022,6.953559611467707,6.9634163805759535,6.954460917086067,7.1135042384395435,7.264340808933328
1199,114.53519872523898,43.90012963839316,7.579637860327976,7.579446032846269,7.543908328806944,7.510657518033032,7.434800508450849,7.521943867378082,0.03572953152103153,2000,2024,HFI_Mu_2022,7.543908328806944,7.510657518033032,7.434800508450849,7.521943867378082,7.579541946587122
1200,115.43351400935852,43.90012963839316,8.00142524462888,7.9855004565036944,7.993175790937516,7.768242719305174,7.613381606244346,7.868618366723782,0.008249453691363762,2000,2024,HFI_Mu_2022,7.993175790937516,7.768242719305174,7.613381606244346,7.868618366723782,7.993462850566287
1201,116.33182929347802,43.90012963839316,10.384973664540883,10.149702122197272,8.807626988557908,8.782818161807576,9.219829053207132,9.572065140230599,1.5773466759829748,2000,2024,HFI_Mu_2022,8.807626988557908,8.782818161807576,9.219829053207132,9.572065140230599,10.267337893369078
1202,117.23014457759756,43.90012963839316,6.4184132917043915,6.440273310971283,6.374751404925024,6.330817483575552,6.2212639745335565,6.444540316466517,0.04366188677936744,2000,2024,HFI_Mu_2022,6.374751404925024,6.330817483575552,6.2212639745335565,6.444540316466517,6.429343301337838
1203,118.12845986171706,43.90012963839316,10.989757420485502,11.181350252903302,10.684575846867332,10.696092299091864,10.293500287865431,10.62000240906258,0.3051815736181691,2000,2024,HFI_Mu_2022,10.684575846867332,10.696092299091864,10.293500287865431,10.62000240906258,11.085553836694402
1204,119.0267751458366,43.90012963839316,12.466175504328879,12.668706141626602,11.574423182820011,11.591301656610717,11.318805852062546,11.716300602703658,0.8917523215088679,2000,2024,HFI_Mu_2022,11.574423182820011,11.591301656610717,11.318805852062546,11.716300602703658,12.56744082297774
1205,119.9250904299561,43.90012963839316,15.37288218546883,15.53603654169332,14.362567052193697,14.520096966348756,14.089962042653793,14.311677869270714,1.0103151332751334,2000,2024,HFI_Mu_2022,14.362567052193697,14.520096966348756,14.089962042653793,14.311677869270714,15.454459363581076
1206,120.82340571407563,43.90012963839316,9.737279197209354,9.824402593051923,9.530960784629173,9.529975325195146,9.317286795330835,9.357260208353157,0.20631841258018113,2000,2024,HFI_Mu_2022,9.530960784629173,9.529975325195146,9.317286795330835,9.357260208353157,9.780840895130638
1207,121.72172099819515,43.90012963839316,14.71371513921957,14.976962742341547,13.890298462078773,13.962666207736111,13.722455685574728,13.731463249345998,0.8234166771407967,2000,2024,HFI_Mu_2022,13.890298462078773,13.962666207736111,13.722455685574728,13.731463249345998,14.845338940780557
1208,122.62003628231469,43.90012963839316,16.64559669371191,17.002213555122953,15.547524193217862,15.778595941155892,15.600175552377308,15.83072137974367,1.0980725004940464,2000,2024,HFI_Mu_2022,15.547524193217862,15.778595941155892,15.600175552377308,15.83072137974367,16.82390512441743
1209,123.51835156643419,43.90012963839316,18.953622172647922,18.573431224425864,16.758638800734683,17.0853105895786,17.248128367394546,17.690213659587005,2.1949833719132386,2000,2024,HFI_Mu_2022,16.758638800734683,17.0853105895786,17.248128367394546,17.690213659587005,18.763526698536893
1210,124.41666685055372,43.90012963839316,21.777677175845533,20.16904823114865,19.480368650359594,19.53264541621405,20.135327855738332,20.353960030465203,2.2973085254859384,2000,2024,HFI_Mu_2022,19.480368650359594,19.53264541621405,20.135327855738332,20.353960030465203,20.97336270349709
1211,125.31498213467323,43.90012963839316,31.25047948531068,30.86780340987241,25.19934543872582,26.121275535954673,28.361692134876886,29.317439049037535,6.05113404658486,2000,2024,HFI_Mu_2022,25.19934543872582,26.121275535954673,28.361692134876886,29.317439049037535,31.059141447591543
1212,126.21329741879276,43.90012963839316,23.759584263794952,22.57052987239059,20.05675406606845,20.304665198434652,21.39629988905824,22.015183759278354,3.7028301977265023,2000,2024,HFI_Mu_2022,20.05675406606845,20.304665198434652,21.39629988905824,22.015183759278354,23.16505706809277
1213,127.11161270291227,43.90012963839316,15.435303697544263,14.98003479009267,14.367857220855246,14.581833838167169,14.408413782829374,14.846413729371639,1.0674464766890175,2000,2024,HFI_Mu_2022,14.367857220855246,14.581833838167169,14.408413782829374,14.846413729371639,15.207669243818467
1214,128.0099279870318,43.90012963839316,6.524314705376497,6.596968397903038,6.814342674003628,6.725716438630478,6.417642312200112,6.34627644450914,-0.29002796862713076,2000,2024,HFI_Mu_2022,6.814342674003628,6.725716438630478,6.417642312200112,6.34627644450914,6.560641551639767
1215,128.90824327115132,43.90012963839316,8.713535277255303,8.866107240168043,8.862184226005077,8.864227662466734,8.577204865244598,8.691227385402296,-0.14864894874977352,2000,2024,HFI_Mu_2022,8.862184226005077,8.864227662466734,8.577204865244598,8.691227385402296,8.789821258711672
1216,129.80655855527084,43.90012963839316,5.53853134475983,5.595718067538139,5.924900147046453,5.880261719212383,5.568049308305621,5.390423898064723,-0.38636880228662296,2000,2024,HFI_Mu_2022,5.924900147046453,5.880261719212383,5.568049308305621,5.390423898064723,5.567124706148984
1234,81.29753321281669,43.24933166475007,9.82637302853111,9.70776400687103,9.276166563598734,9.303750649565144,9.05297213631465,9.360401061961525,0.5502064649323763,2000,2024,HFI_Mu_2022,9.276166563598734,9.303750649565144,9.05297213631465,9.360401061961525,9.76706851770107
1235,82.19584849693621,43.24933166475007,10.083182222720044,10.157924008369445,9.521767832706791,9.653219645728528,9.374238582172305,9.564463226425815,0.5614143900132529,2000,2024,HFI_Mu_2022,9.521767832706791,9.653219645728528,9.374238582172305,9.564463226425815,10.120553115544745
1236,83.09416378105573,43.24933166475007,8.025883847708284,8.064215301802365,7.643593536396586,7.694557643075862,7.4985490061051525,7.690819906886304,0.38229031131169844,2000,2024,HFI_Mu_2022,7.643593536396586,7.694557643075862,7.4985490061051525,7.690819906886304,8.045049574755325
1237,83.99247906517525,43.24933166475007,6.197176958891021,6.089698565830552,5.80742177549765,5.865121199308773,5.757963287409245,5.95744462474223,0.3897551833933708,2000,2024,HFI_Mu_2022,5.80742177549765,5.865121199308773,5.757963287409245,5.95744462474223,6.1434377623607865
1238,84.89079434929477,43.24933166475007,4.336930228528521,4.278670502778614,4.094535975754289,4.066285362602641,4.0969181848128775,4.159151709887251,0.24239425277423177,2000,2024,HFI_Mu_2022,4.094535975754289,4.066285362602641,4.0969181848128775,4.159151709887251,4.307800365653568
1239,85.7891096334143,43.24933166475007,4.163980963425749,4.096988114145945,3.8230201211646846,3.7376926724606543,3.79988262087589,3.9772201822492295,0.3409608422610648,2000,2024,HFI_Mu_2022,3.8230201211646846,3.7376926724606543,3.79988262087589,3.9772201822492295,4.130484538785847
1240,86.68742491753382,43.24933166475007,5.657497328082817,5.6681854968086185,5.305746692867233,5.339779666322672,5.325786382356683,5.451755275941802,0.35175063521558414,2000,2024,HFI_Mu_2022,5.305746692867233,5.339779666322672,5.325786382356683,5.451755275941802,5.662841412445718
1241,87.58574020165334,43.24933166475007,7.441769698445364,7.316981126862884,5.948057844257516,6.047594616453891,6.008052632674712,6.618035634552888,1.4937118541878478,2000,2024,HFI_Mu_2022,5.948057844257516,6.047594616453891,6.008052632674712,6.618035634552888,7.379375412654124
1242,88.48405548577286,43.24933166475007,6.110390805486088,5.957310412328195,5.09648620704459,5.30546233518669,5.237350529993189,5.537640101233656,1.0139045984414983,2000,2024,HFI_Mu_2022,5.09648620704459,5.30546233518669,5.237350529993189,5.537640101233656,6.033850608907142
1243,89.38237076989238,43.24933166475007,6.354675246492586,6.126522640842756,5.399126757291268,5.647861555529546,5.253775665744806,5.750735984073056,0.955548489201318,2000,2024,HFI_Mu_2022,5.399126757291268,5.647861555529546,5.253775665744806,5.750735984073056,6.2405989436676705
1244,90.2806860540119,43.24933166475007,5.773402208933005,5.424726652680271,5.660572197897842,5.332789682544713,4.899363952607516,5.176829612688442,0.11283001103516277,2000,2024,HFI_Mu_2022,5.660572197897842,5.332789682544713,4.899363952607516,5.176829612688442,5.599064430806639
1246,92.07731662225093,43.24933166475007,3.7788549399644915,3.762326014344657,3.5703798273181437,3.374292149835771,3.310173052662915,3.6741230898847306,0.20847511264634777,2000,2024,HFI_Mu_2022,3.5703798273181437,3.374292149835771,3.310173052662915,3.6741230898847306,3.770590477154574
1247,92.97563190637047,43.24933166475007,6.151387605709009,6.049151183580506,5.352206252393497,5.52013748530225,5.402649353425813,5.667565347864493,0.7991813533155119,2000,2024,HFI_Mu_2022,5.352206252393497,5.52013748530225,5.402649353425813,5.667565347864493,6.100269394644757
1248,93.87394719048999,43.24933166475007,6.604531017457008,6.469081082761501,6.016354184759395,6.024398216868889,5.961031718225423,6.219760331761763,0.5881768326976129,2000,2024,HFI_Mu_2022,6.016354184759395,6.024398216868889,5.961031718225423,6.219760331761763,6.536806050109254
1249,94.7722624746095,43.24933166475007,3.0673283061026715,3.047031369436631,2.823606640662362,2.8195378126927384,2.7615451095638446,2.943406239313374,0.24372166544030938,2000,2024,HFI_Mu_2022,2.823606640662362,2.8195378126927384,2.7615451095638446,2.943406239313374,3.0571798377696515
1268,111.85198069558065,43.23987055820486,5.674400910223093,5.682166393209119,5.661580405254267,5.658129093485465,5.633442664766654,5.640603077258908,0.012820504968825475,2000,2024,HFI_Mu_2022,5.661580405254267,5.658129093485465,5.633442664766654,5.640603077258908,5.6782836517161055
1269,112.73856815699993,43.24933166475007,5.243352719741249,5.244855067651597,5.115183085130414,5.156946280909256,5.158006002477637,5.207371087913782,0.12816963461083475,2000,2024,HFI_Mu_2022,5.115183085130414,5.156946280909256,5.158006002477637,5.207371087913782,5.244103893696423
1270,113.63688344111945,43.24933166475007,5.634478189734588,5.6388014981845265,5.519490978715563,5.5465544313640525,5.51366495691744,5.604357395696461,0.11498721101902465,2000,2024,HFI_Mu_2022,5.519490978715563,5.5465544313640525,5.51366495691744,5.604357395696461,5.636639843959557
1271,114.53519872523898,43.24933166475007,6.840379673421831,6.8206428312269365,6.726388235334167,6.722779702019871,6.728013905546719,6.796756722066635,0.11399143808766343,2000,2024,HFI_Mu_2022,6.726388235334167,6.722779702019871,6.728013905546719,6.796756722066635,6.830511252324383
1272,115.43351400935852,43.24933166475007,7.212263953070126,7.176958789288158,7.263758041265425,7.072400826467595,6.946828916173586,7.121817034466166,-0.05149408819529899,2000,2024,HFI_Mu_2022,7.263758041265425,7.072400826467595,6.946828916173586,7.121817034466166,7.194611371179143
1273,116.33182929347802,43.24933166475007,7.812893792858073,7.831307922615587,7.477291207257987,7.57609923895657,7.575250714222142,7.704934927898437,0.3356025856000864,2000,2024,HFI_Mu_2022,7.477291207257987,7.57609923895657,7.575250714222142,7.704934927898437,7.82210085773683
1274,117.23014457759756,43.24933166475007,8.8562784768154,8.878817919185519,8.621591895124592,8.478916688085409,8.436007923599833,8.598523736179189,0.23468658169080747,2000,2024,HFI_Mu_2022,8.621591895124592,8.478916688085409,8.436007923599833,8.598523736179189,8.86754819800046
1275,118.12845986171706,43.24933166475007,10.880462071594831,11.031806310847147,10.673661878423195,10.6402912952999,10.250840345256465,10.505672440109317,0.20680019317163634,2000,2024,HFI_Mu_2022,10.673661878423195,10.6402912952999,10.250840345256465,10.505672440109317,10.95613419122099
1276,119.0267751458366,43.24933166475007,11.582947780000213,11.78943721950334,11.175739668008868,11.196337367402556,10.804049005553196,10.897786820998213,0.4072081119913449,2000,2024,HFI_Mu_2022,11.175739668008868,11.196337367402556,10.804049005553196,10.897786820998213,11.686192499751776
1277,119.9250904299561,43.24933166475007,9.440427735120231,9.504513434193408,9.38646906319697,9.381713969213267,9.140885705182571,9.261764795120174,0.05395867192326165,2000,2024,HFI_Mu_2022,9.38646906319697,9.381713969213267,9.140885705182571,9.261764795120174,9.472470584656818
1279,121.72172099819515,43.24933166475007,12.000304684289416,11.99598137440538,11.346053531474636,11.38176796705203,11.14868195500589,11.314588823936935,0.6542511528147799,2000,2024,HFI_Mu_2022,11.346053531474636,11.38176796705203,11.14868195500589,11.314588823936935,11.998143029347398
1280,122.62003628231469,43.24933166475007,12.214219781694231,12.184212587310327,11.417584406883728,11.555097822855343,11.388963388334739,11.564353322471987,0.7966353748105028,2000,2024,HFI_Mu_2022,11.417584406883728,11.555097822855343,11.388963388334739,11.564353322471987,12.19921618450228
1281,123.51835156643413,43.24933166475005,18.324807323986406,17.38152763571173,16.808624708502673,16.9196282584724,16.73522622910433,17.070973467902874,1.5161826154837321,2000,2024,HFI_Mu_2022,16.808624708502673,16.9196282584724,16.73522622910433,17.070973467902874,17.85316747984907
1282,124.41666685055367,43.249331664750066,25.269341965516407,23.963612805774464,22.4294547588418,22.51037713064566,23.100925301186926,23.819106395707443,2.8398872066746073,2000,2024,HFI_Mu_2022,22.4294547588418,22.51037713064566,23.100925301186926,23.819106395707443,24.616477385645435
1283,125.31498213467323,43.24933166475007,24.555553395684065,23.082927097527744,21.504208783461756,21.62439273755099,22.370729665786694,22.91050650727993,3.0513446122223087,2000,2024,HFI_Mu_2022,21.504208783461756,21.62439273755099,22.370729665786694,22.91050650727993,23.819240246605904
1284,126.21329741879276,43.24933166475007,18.46208003549436,17.78483217361499,16.65901083794922,17.01208320883401,17.120210338077552,17.457125653013716,1.8030691975451383,2000,2024,HFI_Mu_2022,16.65901083794922,17.01208320883401,17.120210338077552,17.457125653013716,18.123456104554677
1286,128.0099279870318,43.24933166475007,9.192626342236379,9.27575546381723,8.66229017897106,8.694783594471232,8.689349499476844,8.960540180471458,0.5303361632653179,2000,2024,HFI_Mu_2022,8.66229017897106,8.694783594471232,8.689349499476844,8.960540180471458,9.234190903026803
1287,128.90824327115132,43.24933166475007,7.393863435887785,7.471715347228891,7.36600729551267,7.3057613556941705,7.086018973362965,7.105416446185864,0.02785614037511497,2000,2024,HFI_Mu_2022,7.36600729551267,7.3057613556941705,7.086018973362965,7.105416446185864,7.432789391558337
1288,129.80282953456566,43.25764311816396,9.673296060591614,9.903752038430946,9.693643060554585,9.736451000268852,9.481384767245334,9.674295135590908,-0.02034699996297107,2000,2024,HFI_Mu_2022,9.693643060554585,9.736451000268852,9.481384767245334,9.674295135590908,9.788524049511281
1289,130.6892633290516,43.258387339853094,4.652780858299408,4.738500709541123,4.774202307616901,4.694950171597353,4.408735646476714,4.5827082998973685,-0.12142144931749232,2000,2024,HFI_Mu_2022,4.774202307616901,4.694950171597353,4.408735646476714,4.5827082998973685,4.695640783920266
1305,80.5331751534424,42.57090486771486,6.588855899085709,6.591576246252548,6.379816224465853,6.440525018928975,6.212614195781803,6.443956359241648,0.20903967461985573,2000,2024,HFI_Mu_2022,6.379816224465853,6.440525018928975,6.212614195781803,6.443956359241648,6.590216072669128
1306,81.29753321281669,42.59150500572618,4.839733993192923,4.86513900073226,4.657601237340949,4.665995658387668,4.527743177600918,4.741871752645903,0.18213275585197408,2000,2024,HFI_Mu_2022,4.657601237340949,4.665995658387668,4.527743177600918,4.741871752645903,4.852436496962591
1307,82.19584849693621,42.59150500572618,4.2678846920739435,4.26733230761436,4.16877219489191,4.143923743398693,4.136149390920094,4.170768435220651,0.09911249718203319,2000,2024,HFI_Mu_2022,4.16877219489191,4.143923743398693,4.136149390920094,4.170768435220651,4.267608499844152
1308,83.09416378105573,42.59150500572618,3.4785132401279713,3.4809055844500776,3.3578002289901456,3.2299148369413233,3.1767382973665903,3.290249092276779,0.12071301113782562,2000,2024,HFI_Mu_2022,3.3578002289901456,3.2299148369413233,3.1767382973665903,3.290249092276779,3.4797094122890244
1309,83.99247906517525,42.59150500572618,4.110625051210187,4.1128337756718105,4.0040098680123295,3.8889467033939686,3.916696241508416,3.9904534974612518,0.10661518319785745,2000,2024,HFI_Mu_2022,4.0040098680123295,3.8889467033939686,3.916696241508416,3.9904534974612518,4.111729413440999
1312,86.68742491753382,42.59150500572618,7.034785827341032,6.813545258811401,5.831777609949192,5.913145180320555,5.940727223261447,6.321691109756508,1.2030082173918402,2000,2024,HFI_Mu_2022,5.831777609949192,5.913145180320555,5.940727223261447,6.321691109756508,6.924165543076217
1313,87.58574020165334,42.59150500572618,3.9410456041470683,3.871552514919436,3.389884988854506,3.4082633391936836,3.389547725723035,3.6668339648658264,0.5511606152925621,2000,2024,HFI_Mu_2022,3.389884988854506,3.4082633391936836,3.389547725723035,3.6668339648658264,3.906299059533252
1314,88.48405548577286,42.59150500572618,5.617157199932314,5.473013056555282,4.84836435079071,4.791362643515637,4.712149238333201,5.057410157083878,0.7687928491416036,2000,2024,HFI_Mu_2022,4.84836435079071,4.791362643515637,4.712149238333201,5.057410157083878,5.545085128243798
1315,89.38237076989238,42.59150500572618,5.836276228145209,5.772591341520371,5.106566469188311,5.090562289693154,5.0062879040098816,5.3809134966163965,0.7297097589568979,2000,2024,HFI_Mu_2022,5.106566469188311,5.090562289693154,5.0062879040098816,5.3809134966163965,5.80443378483279
1316,90.2806860540119,42.59150500572618,2.976136377762925,2.97650449543469,2.6504408765342355,2.6560755489679826,2.63880360089443,2.7836355452741874,0.3256955012286893,2000,2024,HFI_Mu_2022,2.6504408765342355,2.6560755489679826,2.63880360089443,2.7836355452741874,2.976320436598807
1319,92.97563190637047,42.59150500572618,3.0321062168653734,2.814299007248645,2.1597451372339798,2.2582849807368857,2.28405147326828,2.536746473712965,0.8723610796313936,2000,2024,HFI_Mu_2022,2.1597451372339798,2.2582849807368857,2.28405147326828,2.536746473712965,2.9232026120570094
1320,93.87394719048999,42.59150500572618,8.00200382224104,7.489112476452938,5.872597704243264,6.139589951627821,6.286687628708052,6.741745708419034,2.1294061179977755,2000,2024,HFI_Mu_2022,5.872597704243264,6.139589951627821,6.286687628708052,6.741745708419034,7.745558149346989
1321,94.7722624746095,42.59150500572618,2.231120221442656,2.244370129478766,2.0967818194648347,2.137720365009773,2.0964116414167475,2.1849279775766943,0.13433840197782132,2000,2024,HFI_Mu_2022,2.0967818194648347,2.137720365009773,2.0964116414167475,2.1849279775766943,2.237745175460711
1322,95.67057775872902,42.59150500572618,1.2447787592427377,1.2473532351365575,1.2233639775339769,1.2252095537139007,1.218612723768334,1.2302423026752252,0.021414781708760877,2000,2024,HFI_Mu_2022,1.2233639775339769,1.2252095537139007,1.218612723768334,1.2302423026752252,1.2460659971896475
1328,101.02375502830922,42.437641356510476,2.782117448649192,2.745785268718396,2.6581538783431466,2.6127703145919785,2.631537909769682,2.7426966503520327,0.12396357030604532,2000,2024,HFI_Mu_2022,2.6581538783431466,2.6127703145919785,2.631537909769682,2.7426966503520327,2.7639513586837943
1339,110.9422339890988,42.59128760984968,5.058309975712284,5.060520734915245,5.110949229276083,5.036924136073693,5.022964489749889,5.069982000227878,-0.05263925356379939,2000,2024,HFI_Mu_2022,5.110949229276083,5.036924136073693,5.022964489749889,5.069982000227878,5.059415355313764
1340,111.84025287288041,42.59150500572618,6.025843484448219,6.026579725935427,6.027003600049716,6.038105715841697,6.039304307804743,6.020400934569989,-0.0011601156014968694,2000,2024,HFI_Mu_2022,6.027003600049716,6.038105715841697,6.039304307804743,6.020400934569989,6.026211605191824
1341,112.73856815699993,42.59150500572618,8.571454493020545,8.55728966699443,8.215462538010062,8.287409722278714,8.292153073199275,8.519442070267322,0.35599195501048264,2000,2024,HFI_Mu_2022,8.215462538010062,8.287409722278714,8.292153073199275,8.519442070267322,8.564372080007487
1344,115.43351400935852,42.59150500572618,8.862862332100239,8.862494210742268,8.845189405808501,8.683698304204592,8.614387526425256,8.80612333900863,0.017672926291737667,2000,2024,HFI_Mu_2022,8.845189405808501,8.683698304204592,8.614387526425256,8.80612333900863,8.862678271421252
1345,116.33182929347802,42.59150500572618,8.823868406163424,8.86012830019831,8.538247995343236,8.428266043779756,8.425375267130969,8.672254973872686,0.2856204108201883,2000,2024,HFI_Mu_2022,8.538247995343236,8.428266043779756,8.425375267130969,8.672254973872686,8.841998353180866
1346,117.23014457759753,42.59150500572617,10.256044393999256,10.250895441214185,10.280208915417226,10.069446540966153,9.914737635169146,10.119327155488868,-0.024164521417970874,2000,2024,HFI_Mu_2022,10.280208915417226,10.069446540966153,9.914737635169146,10.119327155488868,10.25346991760672
1348,119.02677514583662,42.59150500572619,16.537897635699636,16.80576168486069,15.107094126235575,15.353176060431926,15.318331086376725,15.372981810508337,1.4308035094640612,2000,2024,HFI_Mu_2022,15.107094126235575,15.353176060431926,15.318331086376725,15.372981810508337,16.671829660280164
1349,119.92509042995613,42.591505005726184,14.21059435974963,14.428538353327188,13.565152911728765,13.693445964999821,13.412573113675142,13.618312637025852,0.6454414480208648,2000,2024,HFI_Mu_2022,13.565152911728765,13.693445964999821,13.412573113675142,13.618312637025852,14.31956635653841
1351,121.72172099819512,42.59150500572617,17.067106452980862,16.620944113532154,16.1713879124227,16.246336227750856,16.154776620575237,16.336390276453717,0.895718540558164,2000,2024,HFI_Mu_2022,16.1713879124227,16.246336227750856,16.154776620575237,16.336390276453717,16.844025283256506
1352,122.62003628231479,42.59150500572619,21.153593605526243,20.28305953049528,19.390454871439363,19.6099761116351,19.48809673189019,19.92040620838081,1.7631387340868798,2000,2024,HFI_Mu_2022,19.390454871439363,19.6099761116351,19.48809673189019,19.92040620838081,20.71832656801076
1353,123.51835156643413,42.59150500572614,27.41652436863101,25.327410741968283,22.9897225284594,23.423016378001996,23.991678362633724,24.881237242898326,4.42680184017161,2000,2024,HFI_Mu_2022,22.9897225284594,23.423016378001996,23.991678362633724,24.881237242898326,26.371967555299648
1354,124.41666685055367,42.59150500572617,19.668159927565426,19.048280280611294,18.633668907784696,18.777224301589865,18.71852074250343,18.936180469829193,1.0344910197807309,2000,2024,HFI_Mu_2022,18.633668907784696,18.777224301589865,18.71852074250343,18.936180469829193,19.35822010408836
1355,125.3149821346733,42.59150500572618,21.902347115405426,20.907121349703395,19.739502306733097,19.98329160150648,20.239423256937872,20.8118715814756,2.162844808672329,2000,2024,HFI_Mu_2022,19.739502306733097,19.98329160150648,20.239423256937872,20.8118715814756,21.40473423255441
1357,127.11161270291227,42.59150500572618,9.462435238731432,9.438717826896337,9.190508537058935,9.232228544470225,9.084631100233869,9.21335768721047,0.27192670167249666,2000,2024,HFI_Mu_2022,9.190508537058935,9.232228544470225,9.084631100233869,9.21335768721047,9.450576532813884
1358,128.0099279870318,42.59150500572618,6.480739531515054,6.48626682112916,6.374395826141325,6.4082926404689005,6.270043820554153,6.392055797797418,0.10634370537372906,2000,2024,HFI_Mu_2022,6.374395826141325,6.4082926404689005,6.270043820554153,6.392055797797418,6.483503176322107
1359,128.8937674453087,42.60165678720912,6.912620265967351,7.10487723434742,7.037509441028949,6.968255924516863,6.76240611882931,6.848603449106188,-0.12488917506159858,2000,2024,HFI_Mu_2022,7.037509441028949,6.968255924516863,6.76240611882931,6.848603449106188,7.008748750157386
1360,129.58599097017577,42.68677562277046,15.83901658261617,16.158416198857626,14.664752153905233,14.800092945575715,14.517532447592417,15.206581842199961,1.174264428710936,2000,2024,HFI_Mu_2022,14.664752153905233,14.800092945575715,14.517532447592417,15.206581842199961,15.998716390736899
1361,130.48234378358893,42.77421233740516,17.819255406022535,18.530063587508,15.723423689834831,16.076274467935395,16.274515283200166,17.137695586150006,2.0958317161877034,2000,2024,HFI_Mu_2022,15.723423689834831,16.076274467935395,16.274515283200166,17.137695586150006,18.174659496765265
1377,80.4252834827464,41.90783570222138,2.2228926764607437,3.2333216359285943,2.134319365224007,2.09612465389181,2.0481430009141413,2.153813958789699,0.08857331123673662,2000,2024,HFI_Mu_2022,2.134319365224007,2.09612465389181,2.0481430009141413,2.153813958789699,2.7281071561946693
1379,82.19584849693621,41.92666139845996,7.7714863787797714,7.225499916090828,5.816568338559301,5.908502080531416,5.79008065617745,6.299828096611187,1.9549180402204707,2000,2024,HFI_Mu_2022,5.816568338559301,5.908502080531416,5.79008065617745,6.299828096611187,7.498493147435299
1380,83.09416378105573,41.92666139845996,8.851532725454772,8.208767039514294,6.564941641673083,6.8996891691416735,6.632090842004819,7.149943459117371,2.2865910837816896,2000,2024,HFI_Mu_2022,6.564941641673083,6.8996891691416735,6.632090842004819,7.149943459117371,8.530149882484533
1381,83.99247906517525,41.92666139845996,6.3460168167430515,5.356806866107868,4.350909848613642,4.5863738740387205,4.510575156969513,4.916439412002243,1.9951069681294094,2000,2024,HFI_Mu_2022,4.350909848613642,4.5863738740387205,4.510575156969513,4.916439412002243,5.85141184142546
1382,84.89079434929477,41.92666139845996,3.5613577509628263,3.2841589952500434,3.0113207794648242,3.038181527013163,2.9267394342377147,3.10083293170418,0.550036971498002,2000,2024,HFI_Mu_2022,3.0113207794648242,3.038181527013163,2.9267394342377147,3.10083293170418,3.4227583731064346
1383,85.7891096334143,41.92666139845996,10.952589891477167,10.456796187536401,8.040650249701637,8.196508295585641,8.297021936679311,8.942240889346571,2.9119396417755308,2000,2024,HFI_Mu_2022,8.040650249701637,8.196508295585641,8.297021936679311,8.942240889346571,10.704693039506784
1384,86.68742491753382,41.92666139845996,10.777011680862415,10.2917310030854,7.994230165638943,8.342587535468288,8.454061003424695,8.986968641744102,2.782781515223472,2000,2024,HFI_Mu_2022,7.994230165638943,8.342587535468288,8.454061003424695,8.986968641744102,10.534371341973909
1385,87.58574020165334,41.92666139845996,3.12884596126039,2.9302721820593884,2.5255501707256327,2.7192470103223267,2.7421464157034587,2.8678308904724243,0.6032957905347573,2000,2024,HFI_Mu_2022,2.5255501707256327,2.7192470103223267,2.7421464157034587,2.8678308904724243,3.0295590716598895
1386,88.48405548577286,41.92666139845996,2.0481412092059945,2.0079144770243764,1.9449410566106142,1.9492994860961725,1.9340285220343336,1.9954446244717168,0.10320015259538029,2000,2024,HFI_Mu_2022,1.9449410566106142,1.9492994860961725,1.9340285220343336,1.9954446244717168,2.0280278431151855
1393,94.77226247460953,41.92666139845996,2.1849315066833146,2.1410638409013076,1.9959378258608118,2.051300984372875,1.9833240293201488,2.1091921822200312,0.18899368082250279,2000,2024,HFI_Mu_2022,1.9959378258608118,2.051300984372875,1.9833240293201488,2.1091921822200312,2.162997673792311
1400,101.06046946344617,41.92666139845996,3.642872148341402,3.5719268194739167,3.192352267498904,3.1784125097437994,3.1793487561012803,3.434798553463056,0.45051988084249794,2000,2024,HFI_Mu_2022,3.192352267498904,3.1784125097437994,3.1793487561012803,3.434798553463056,3.6073994839076593
1410,110.04362230464137,41.92666139845996,8.642406716304867,8.355542465351983,7.725152244290458,7.916100736899643,7.9471233781772,8.119248391419072,0.9172544720144096,2000,2024,HFI_Mu_2022,7.725152244290458,7.916100736899643,7.9471233781772,8.119248391419072,8.498974590828425
