mean,sd,q025,median,q975,metric,grid_cell
0.039044195191827266,0.0055849067211308345,0.02870632773176395,0.038836821906117,0.04997939618129059,turnover_total,2063
0.037591075151252124,0.005408816625089863,0.027241360596294822,0.037280888831010106,0.0490055521624886,turnover_total,2064
0.0391239684315322,0.00579756333286136,0.027402895319315432,0.038910840014345305,0.05011155669896379,turnover_total,2065
0.041609378229018217,0.005685755203712442,0.03132077203789438,0.04147829725057564,0.05422339439698615,turnover_total,2066
0.04432582570501991,0.006113615201719955,0.03320484039469787,0.04442361291158932,0.056723110215742605,turnover_total,2067
0.04250281957815506,0.006078953408475609,0.031870180492373355,0.042035091769910396,0.05483218830944514,turnover_total,2068
0.03974264325877089,0.005626362296868718,0.02895215846483322,0.03952807573229702,0.05080014418488963,turnover_total,2069
0.11225470869308748,0.011983322234145593,0.08678493950707487,0.11269619672089196,0.13485713675561786,turnover_total,2111
0.10484358553262689,0.011549343284187327,0.08324161418817223,0.10430573308079995,0.12944845002171448,turnover_total,2112
0.0975985055615944,0.011421343299816207,0.07838094186783644,0.09706314284752507,0.12084164598453241,turnover_total,2113
0.09120538439545332,0.010635936474587077,0.07282223009704519,0.0905032470321902,0.11074241182434195,turnover_total,2114
0.089704889900518,0.008822758138343751,0.07330433000753472,0.09024878995670307,0.10792803895599204,turnover_total,2116
0.08935558337774462,0.008929732174159592,0.07100074484581129,0.08817700770047525,0.10729589168008341,turnover_total,2117
0.08732912334277781,0.008491743909802103,0.07143792527327016,0.08652167924215076,0.10481917952090848,turnover_total,2118
0.08724317187957309,0.008363387332217264,0.0732114985712022,0.08701920362877542,0.10537895973812651,turnover_total,2119
0.08512605495124524,0.008186385036219103,0.07024161494170486,0.08441487785363783,0.09991722030728169,turnover_total,2120
0.08279676185269504,0.007728054165764718,0.06876049032465303,0.08296402185853174,0.0990842021876201,turnover_total,2121
0.0808432895623959,0.007628896490072614,0.06853956404462463,0.08048662642225077,0.09760292042570003,turnover_total,2122
0.07754971510528567,0.008049002153327878,0.06300486192141223,0.07734227668130991,0.09298595002252573,turnover_total,2123
0.07080138775333958,0.007933548091336133,0.056475454047617064,0.07075837258357466,0.08641448836024133,turnover_total,2124
0.06417847434951064,0.006827692276772485,0.049581482762646095,0.06416718010891158,0.0767521488120882,turnover_total,2125
0.05890742165180217,0.006204729511017368,0.04803783385941609,0.05832261950057467,0.07213773836155282,turnover_total,2126
0.0556376965039406,0.006254835407806114,0.044116904219145874,0.05511797525000102,0.06941572477097836,turnover_total,2127
0.053828130832532226,0.006564856418761804,0.04162501489010127,0.05357621851653713,0.06773157639144209,turnover_total,2128
0.052755428476408156,0.006024001985540022,0.04041622441297494,0.052857629665310824,0.06452071579734613,turnover_total,2129
0.048595694493859726,0.006036306632617352,0.03689765401523357,0.04891894928518019,0.058716733142538044,turnover_total,2130
0.04423577605521578,0.005619320154787369,0.03547214326081092,0.04420418324034199,0.05595706799692013,turnover_total,2131
0.04463871064615202,0.005796085748645574,0.03400759622307657,0.044000771501288755,0.05662199239632479,turnover_total,2132
0.04236872111932567,0.0054137265586913326,0.032763874274641024,0.042191338083948864,0.053644312735376135,turnover_total,2133
0.04045358069246129,0.005268425797424444,0.031070442909992016,0.039859211859162115,0.05186498326605506,turnover_total,2134
0.03885851971055564,0.005480537639106587,0.029555641349597133,0.038372393106526057,0.05182619130663878,turnover_total,2135
0.03896594748806872,0.005135166182306628,0.030885064988634962,0.03829785526216435,0.04912400555790342,turnover_total,2136
0.03984652470130577,0.005353424035928724,0.03100150157028157,0.039776696619415144,0.050769284794742284,turnover_total,2137
0.04181843655854881,0.006391394122508578,0.031224430214255902,0.04115489542618335,0.05475709646036098,turnover_total,2138
0.04146148015815756,0.005671377233318686,0.03139784403952855,0.04164685270565776,0.051425526165644116,turnover_total,2139
0.036956729049360655,0.005411185486594048,0.02724527131589636,0.03674726481791104,0.04744690357485974,turnover_total,2140
0.10236104078105934,0.01319900274842216,0.07777133519854948,0.10199762363985741,0.13120753658526851,turnover_total,2171
0.11957974386881928,0.012056814188299765,0.09871990077146513,0.11957268643686444,0.14421630497881813,turnover_total,2182
0.11468163707875914,0.012134307700027625,0.09231513633683446,0.11367736755829251,0.14016361032294636,turnover_total,2183
0.10867204585751103,0.012620687140818966,0.08157677280431748,0.10842721426960557,0.13405945992944188,turnover_total,2184
0.10012072678027928,0.010645715626663516,0.08106384979982482,0.09938581195502949,0.12185634459748255,turnover_total,2186
0.09686055272430293,0.009660952540867233,0.07881362677749945,0.09640494991117424,0.12123780139591597,turnover_total,2187
0.09613672548363815,0.009448955501795751,0.07921275284105625,0.0947704523101146,0.11469153087024338,turnover_total,2188
0.09605053887377892,0.008868017827335884,0.08030334017884753,0.09573995731905274,0.11729201304785841,turnover_total,2189
0.09520050457642303,0.008819649074354551,0.07814743701961527,0.0947215008580895,0.11350889583064153,turnover_total,2191
0.08739090695829613,0.008563463835432552,0.07041234462180633,0.08730902715638213,0.10453133738722446,turnover_total,2193
0.08174087798398914,0.008183921697033237,0.06623948152108158,0.08171227854520802,0.09775533618260158,turnover_total,2194
0.07201748591838657,0.0077126370959469176,0.0581000730344874,0.07188744368752567,0.0874013701387338,turnover_total,2195
0.06448229515032555,0.007308194429620827,0.05211371914474061,0.06403841401751056,0.07876245544395381,turnover_total,2196
0.06031597426555956,0.0073039504983507504,0.0468667241335474,0.05961840629974936,0.07466073604496841,turnover_total,2197
0.05962511423019786,0.00612457876815304,0.048602791913948264,0.05910515993382506,0.07321151541239712,turnover_total,2198
0.059174313727272276,0.006798593842653899,0.04689779194205156,0.05876038349774294,0.07226148975766478,turnover_total,2199
0.05602798607286585,0.006548518522461631,0.04471927586860256,0.056529523573619095,0.06809795928951329,turnover_total,2200
0.05095004070194884,0.006509700299523721,0.0391241420127421,0.05094691289136973,0.06271545422744296,turnover_total,2201
0.04626378336646159,0.00587402462621051,0.03493776503355585,0.04636835857602314,0.05780662437881986,turnover_total,2202
0.04441305345394741,0.005666603297824449,0.03322334388063538,0.04335184353702093,0.0544181278920774,turnover_total,2203
0.04284229811324862,0.005239089327576258,0.03216337412205843,0.04317182700225462,0.05266537693937786,turnover_total,2204
0.03930712495738272,0.0052231530551806946,0.03056117283239365,0.03913147485017318,0.050457977580402394,turnover_total,2205
0.03794962948393972,0.005214168554468021,0.028122556931822897,0.03762756456229789,0.04773233451286234,turnover_total,2206
0.03824684011118773,0.005295816864095547,0.029240742258926644,0.03788223141746701,0.04884435281359277,turnover_total,2207
0.03821057313305243,0.005610607225412953,0.027794383469774343,0.037883534019007764,0.0506838870677142,turnover_total,2208
0.03951346824682004,0.0056345074934371275,0.029474311416456754,0.03930448984576481,0.05115636201875256,turnover_total,2209
0.040260340413876834,0.0054383772265654655,0.02953001899735993,0.04058521686112891,0.050392365337060464,turnover_total,2210
0.03517789803056882,0.005167241842554701,0.026920723270116676,0.03445754133563034,0.04419046498904205,turnover_total,2211
0.031091108095300368,0.005034448979495825,0.022755050136812796,0.030396280128617448,0.04164089847371363,turnover_total,2212
0.028631068382387364,0.004759249370026297,0.02004458402137068,0.02833147234034339,0.039657139095216724,turnover_total,2213
0.026733966440396526,0.004641182711077347,0.01858179018703797,0.027063837133709936,0.035865467434630545,turnover_total,2214
0.1005100239167656,0.01421201092503516,0.07193638094391536,0.10057628233370511,0.12922133736472055,turnover_total,2240
0.1020545732810587,0.014686232566831768,0.0709563469634987,0.10178996364635245,0.13112757708585657,turnover_total,2241
0.1081448126076554,0.011840772947871725,0.08590773762400786,0.10831496789171902,0.12878626779242924,turnover_total,2250
0.12186400708675982,0.011837436098718063,0.09701721855929897,0.12175444473833158,0.14636570044084574,turnover_total,2254
0.11637491404897346,0.011477898613874816,0.0925773292153898,0.1162807098667787,0.1383444719453876,turnover_total,2255
0.10816182412078175,0.011479135179339035,0.08646462470767043,0.1080019329227444,0.1314142106419744,turnover_total,2257
0.10389605013910597,0.009728494028948412,0.08739152355445738,0.10324053993531043,0.1239499906116088,turnover_total,2258
0.09959607438058442,0.00962526720317603,0.08311925674733499,0.0978916853472053,0.12056167988963817,turnover_total,2259
0.0990614126590379,0.008551166269112358,0.08416961948121589,0.098482655506412,0.11677763622405056,turnover_total,2260
0.10164785807225993,0.008679629754504037,0.08660792505636537,0.1003739920095241,0.12052143089568515,turnover_total,2261
0.10295111539103534,0.008140335005973606,0.08868469912962483,0.10251203776300699,0.1228070742608332,turnover_total,2262
0.09988016161124694,0.008216903023407496,0.08582440736615227,0.10018424563357434,0.11763855046481814,turnover_total,2263
0.09404007545210727,0.008523725925006926,0.07668033028537419,0.09350078109854737,0.11077329000514169,turnover_total,2264
0.08530251522509331,0.008759462760123153,0.06810832991655748,0.0856112486091522,0.10049220602278049,turnover_total,2265
0.07546425997307335,0.007497898587872665,0.06105408977332771,0.07500221570565091,0.09024503372643514,turnover_total,2266
0.06596227375932735,0.006888601310178361,0.053366590248314916,0.06588071082081018,0.07828263159745211,turnover_total,2267
0.059847209679361836,0.006520750891562261,0.04763906666128708,0.06025922097723298,0.07199430721877888,turnover_total,2268
0.05681028247727959,0.006747623226569259,0.045281374411879974,0.05628459664514876,0.06994392606565461,turnover_total,2269
0.05613875484354168,0.006638036333795943,0.04491318792724418,0.05613414463003796,0.0702452734071236,turnover_total,2270
0.05618551996979942,0.006514717147491608,0.043434712202779016,0.056077382619593594,0.06968082297217285,turnover_total,2271
0.04931459096326903,0.005975793018961462,0.038042240089046844,0.04910829581428677,0.06115195949065884,turnover_total,2272
0.04486791920784209,0.005292399837263464,0.03464249314443611,0.0444317259461693,0.05554323021266515,turnover_total,2273
0.043722089572571794,0.0053754947446866515,0.03318451656025176,0.043053095668094045,0.05497567234375307,turnover_total,2274
0.041726062478849926,0.005648211953824681,0.03278127772493048,0.04143427912684523,0.05238392998162874,turnover_total,2275
0.038214578499555084,0.005237558037406692,0.029904831636523674,0.03804242422203255,0.04797436623282802,turnover_total,2276
0.03719902527810514,0.005456861756330175,0.026364725603438034,0.037088353643606665,0.04844958671652765,turnover_total,2277
0.03752092111646216,0.005255788597786725,0.029018935863970422,0.03739864437564784,0.048408504286112146,turnover_total,2278
0.037864621231219836,0.004684869533931011,0.030491084739487716,0.03748926185729453,0.04755475784423638,turnover_total,2279
0.03847616431537912,0.0053683566064025344,0.02788742712202229,0.03775863558149417,0.04976686411155264,turnover_total,2280
0.03851664737610307,0.005455041060127249,0.028015798097693854,0.037971014628100146,0.0484490467677721,turnover_total,2281
0.033777549556058994,0.0051889115211462685,0.02527868615055329,0.033690397633933444,0.04488182164101458,turnover_total,2282
0.029284322711075977,0.004840553507457052,0.02118401295550309,0.028636540109460974,0.03944307307196584,turnover_total,2283
0.026885512988925317,0.005141273383801092,0.018515597050697028,0.026891646408795405,0.03800450521909926,turnover_total,2284
0.025495266037862216,0.0046691067274394525,0.016968233872619438,0.025438335974593898,0.03434980614212015,turnover_total,2285
0.024242338979162247,0.004653966283602334,0.015593280076586365,0.024175909325765684,0.034162042636695734,turnover_total,2286
0.10347933431232652,0.01436667989169281,0.07547511208969543,0.10241632608251208,0.13322977029150815,turnover_total,2312
0.10458198041756879,0.014216204774795252,0.0782378078307559,0.10638794800949128,0.13077875556299062,turnover_total,2313
0.10713554781629876,0.012411534852628418,0.08365015628481207,0.1054827977732206,0.13337484371232275,turnover_total,2320
0.1201046611929431,0.012576830425080883,0.09732735468089664,0.12013969812262354,0.14328452641312908,turnover_total,2326
0.11334436324459825,0.011574141250274119,0.09061130478830098,0.1131629046408486,0.13568633282894615,turnover_total,2327
0.10866517186588759,0.011517845230401547,0.08847585184313754,0.10836259176210977,0.1312531881625246,turnover_total,2328
0.10581485891198278,0.011226994966549551,0.08296250057208468,0.10580351315618149,0.12463175227210456,turnover_total,2329
0.10317962554013471,0.010714000480790577,0.08555091243475624,0.10295583286578852,0.1250276846295329,turnover_total,2330
0.10013687018123518,0.009110164735212221,0.08351152948969712,0.1003561593059294,0.11924577571627508,turnover_total,2331
0.10069441970033471,0.008592629041356487,0.08526545608957635,0.10009226816833382,0.11784213491156534,turnover_total,2332
0.10356562834029336,0.008719823661012496,0.08729842194071911,0.10356938286543799,0.12181164954902576,turnover_total,2333
0.10377750909841985,0.008837659367330579,0.08836250059697938,0.10344339492282345,0.11866336656413182,turnover_total,2334
0.09674822811797873,0.008453361555498123,0.08213305734359336,0.09674704035754218,0.11174351406816693,turnover_total,2335
0.08949823354360902,0.00809140343557447,0.07419843474552171,0.09007113594381719,0.10527617137718506,turnover_total,2336
0.079203158837311,0.007653941434539432,0.06473214549256413,0.07882982114461583,0.09397547844584364,turnover_total,2337
0.06835282816580335,0.007020601732005019,0.055534191485042135,0.06815254254183836,0.08266531999284835,turnover_total,2338
0.059672011777844855,0.006325854636187054,0.04610467573681391,0.06028945088948394,0.07203622175696504,turnover_total,2339
0.056471383622487985,0.00652072606694585,0.045332870261930405,0.05601813118345893,0.0700625297399007,turnover_total,2340
0.05484958363419787,0.00665800622050214,0.04207909433520117,0.054851192739389223,0.06910515616646606,turnover_total,2341
0.0548354017888167,0.006324684936956305,0.04292738876444754,0.05490070974924004,0.06673297117604389,turnover_total,2342
0.04838235871080579,0.005626010542435356,0.03761287350360824,0.048692708275902684,0.0584647249638715,turnover_total,2343
0.042800061384775996,0.005850565336691129,0.03202160026791152,0.04290718869804635,0.05417215058373389,turnover_total,2344
0.04184246507289439,0.005189413409130071,0.032723137090609346,0.042113911003617895,0.051361560310668186,turnover_total,2345
0.04199086058024839,0.0052238321745793235,0.03273677288413163,0.04220269059034546,0.05306858711208171,turnover_total,2346
0.040276683817249616,0.005942807041008696,0.029819229115946397,0.03988869074562823,0.051790622417890606,turnover_total,2347
0.03860561254235087,0.005973183968803177,0.027178315427572527,0.038429371172823086,0.05076296735001524,turnover_total,2348
0.03843721751335212,0.006507850859038164,0.02558839785828591,0.03840699420758199,0.052108385451960365,turnover_total,2349
0.03820807297568476,0.005869654788175147,0.02901831870074389,0.03851305876774862,0.05039212833012517,turnover_total,2350
0.038393257114487454,0.005632912213551737,0.028867895713618988,0.037876547955102854,0.05083225907603898,turnover_total,2351
0.03648942153331672,0.00543444631578701,0.026280334560663414,0.03605212316858139,0.04831610588668848,turnover_total,2352
0.032270995783419666,0.005543679682303191,0.02116123608853675,0.032243414564328,0.04372943517632049,turnover_total,2353
0.02748440913014469,0.004825683512734356,0.01968691325329949,0.02682274862806534,0.036572860960350194,turnover_total,2354
0.025001699591931735,0.00490437975350608,0.01558528064916023,0.024130315138659188,0.035071745578136554,turnover_total,2355
0.02404079392759096,0.004792438127172801,0.015473321148522417,0.023935858236817615,0.034075227572509914,turnover_total,2356
0.0233052087356408,0.004547459890909868,0.015524890511523332,0.022849227763185903,0.032534340417883945,turnover_total,2357
0.023403118861346033,0.004737156518159897,0.015437942164129857,0.022967691987222916,0.03399646290380064,turnover_total,2358
0.021916785313035383,0.004922879585842817,0.014119854354808064,0.021379725355336984,0.03125790805939272,turnover_total,2359
0.10440988926689267,0.014010795486389924,0.08035815735757748,0.10400682884297116,0.13028219221591392,turnover_total,2384
0.10543436195430816,0.013618776702933919,0.077989356334531107,0.10546682521978443,0.13137663851073134,turnover_total,2385
0.10650647679362976,0.013682907607047785,0.08142570565222987,0.10663877469965077,0.1358577531339006,turnover_total,2386
0.11010431309007701,0.012515880590668554,0.08715407430745233,0.1084358443618679,0.13553201000875675,turnover_total,2390
0.10988284643011541,0.013422544312388842,0.08465830454949007,0.10978853344942141,0.1346121812523515,turnover_total,2392
0.11162095729712213,0.012912151251784063,0.08874990968924706,0.11140999509691399,0.13896781022837773,turnover_total,2393
0.11651330760316589,0.01331194700469658,0.09225651972617119,0.1165637979155456,0.1403310587876953,turnover_total,2394
0.1200703181422776,0.012793778784788788,0.0966291277519748,0.12027552198006744,0.14553134114791463,turnover_total,2395
0.11845411422792883,0.012667568774105265,0.09175235563825218,0.11901124967859752,0.1413408866750093,turnover_total,2397
0.11312702074963463,0.01120587063114812,0.09072449496811329,0.11306971544737554,0.13479377010230098,turnover_total,2398
0.10841180151635355,0.011583290051301796,0.08826027746529581,0.10831623034348029,0.12844807052098836,turnover_total,2399
0.10323843777310748,0.011591946270008632,0.0844544236604181,0.10272615795730866,0.12413339679282051,turnover_total,2400
0.09917587824834834,0.009978241914902045,0.08028948863697541,0.09914367550863767,0.11950088646479319,turnover_total,2401
0.09899503539336571,0.009790547925665636,0.07807109541657371,0.099710134301735,0.1178474856996314,turnover_total,2402
0.09884962887377088,0.009050511762198947,0.0808422880884745,0.09846240364787431,0.11769874545015653,turnover_total,2403
0.1020612933626322,0.008106881612772539,0.0857772681955582,0.10287576553111907,0.11718263671660142,turnover_total,2405
0.09800377855796134,0.008463016954070795,0.08216832576868728,0.097824691247729,0.11508439317281922,turnover_total,2406
0.08916264146029196,0.008116213445416512,0.07394684793069087,0.08949966659029132,0.10627797807179507,turnover_total,2407
0.07932957975532222,0.007408317786665299,0.06369133667541471,0.07951157465487108,0.09353239840784881,turnover_total,2408
0.0697376592474873,0.006857317245636235,0.05773502034757447,0.06923095808930242,0.08460846453950198,turnover_total,2409
0.06144529435528231,0.006505900828722622,0.04895958078893149,0.06183835567947654,0.0726262753478447,turnover_total,2410
0.05665962102698506,0.006596288190894848,0.04583010748663632,0.05626067590842912,0.07267998381708779,turnover_total,2411
0.055062896512838945,0.006224088205762959,0.044795161371211346,0.05482335413746388,0.06764279688645142,turnover_total,2412
0.05416664147132716,0.00615313952708772,0.04313696091553889,0.054034666064095814,0.06644128332047496,turnover_total,2413
0.049379293079134516,0.005852805287262021,0.037639406343892796,0.048805367866239756,0.060795335831620195,turnover_total,2414
0.04281581687018648,0.005334914477246877,0.033063039051633346,0.042793456102866695,0.05287336225617561,turnover_total,2415
0.039567207078431275,0.00508293264384265,0.0314835692533046,0.038576457771406655,0.050083264428125183,turnover_total,2416
0.039775096934381714,0.005026446118559819,0.031280138362372145,0.03988196163253106,0.05031741951680572,turnover_total,2417
0.041692519199124485,0.005496650638275388,0.03114061214064343,0.04184065350123439,0.05267585465858186,turnover_total,2418
0.04085098833813608,0.005856844431989467,0.029552256251038328,0.04059631451638966,0.05411546130957494,turnover_total,2419
0.04022575500233856,0.006284119952187332,0.02979670334687671,0.03983603719553933,0.052702854364485775,turnover_total,2420
0.040618239295484686,0.006220156267608987,0.02847856747775164,0.04065777469902415,0.0542146451404121,turnover_total,2421
0.03994492812925901,0.00605896957400026,0.028768398449545127,0.03967094084134209,0.051925487880836896,turnover_total,2422
0.03787625116998009,0.006418461533154553,0.02754407159799819,0.03730444927566652,0.05122857844007184,turnover_total,2423
0.03347344580431097,0.005908440907472108,0.022060249579017283,0.033429131184437876,0.04425192485842099,turnover_total,2424
0.02809411157400518,0.00501920853708822,0.018215229319633666,0.027884811866004652,0.03754936283797297,turnover_total,2425
0.02469668265573102,0.004605967601864484,0.016894306939132242,0.025090047723702838,0.03375925222697117,turnover_total,2426
0.02228698271718346,0.004419010383142526,0.014181074268846374,0.02237540031015273,0.03223589262836194,turnover_total,2427
0.021195511715972507,0.004511433558512166,0.012719307861184519,0.02108626336839234,0.030730694058502595,turnover_total,2428
0.020563684507514907,0.004608927733745982,0.011356977382510553,0.021149848559892808,0.02831463000611578,turnover_total,2429
0.020520437766708113,0.004733661730490077,0.011245353240794839,0.019930019955292123,0.030858461824080627,turnover_total,2430
0.020320295561909233,0.004637600643607264,0.011388726262349678,0.019956509973832207,0.02979309568095587,turnover_total,2431
0.10608067168489158,0.013826310320008934,0.08326358593915648,0.10611871949426589,0.13455563382646715,turnover_total,2456
0.10728951418296506,0.014006636341309844,0.07920296654666852,0.106453082723558,0.13204929599898305,turnover_total,2457
0.10843708050857026,0.013954039125443674,0.0825156803818476,0.10808821085740561,0.1377773729613399,turnover_total,2458
0.11246937462356266,0.01375370381707846,0.08401987405225314,0.11334765384126566,0.1359222503728905,turnover_total,2462
0.11352864930949873,0.013299024602551255,0.08879807033672589,0.11276845991458087,0.14123458112930126,turnover_total,2464
0.11867378642080108,0.012997528079700458,0.09347275453627041,0.11853282809792884,0.14401393592946898,turnover_total,2466
0.11338126686849613,0.011520382813298249,0.09152508509632976,0.11386217926541736,0.13515813968478502,turnover_total,2468
0.11135851519454418,0.011224490300160457,0.09132932219392785,0.11021894014386971,0.13411088965841722,turnover_total,2469
0.10706414360511464,0.011085881926304946,0.08510861224979768,0.10711239030675297,0.1296077472291916,turnover_total,2470
0.10134033978691011,0.011247039273467579,0.08211645424711053,0.10073763796841899,0.12696653825310128,turnover_total,2471
0.09569696562398927,0.010229009441477657,0.0786250314119981,0.09519539814385211,0.11793440588586682,turnover_total,2472
0.09397376831191333,0.009892379335339447,0.07626604685346301,0.09331178994894077,0.1137075209569614,turnover_total,2473
0.09608492259198635,0.009112316067694607,0.078980893147648,0.0969131269513934,0.11388062505162101,turnover_total,2474
0.09807970394984165,0.008576554743465274,0.08004453642557202,0.09880158895843257,0.11321973428898766,turnover_total,2475
0.09851061977534833,0.008713248201402589,0.08307280368223496,0.09789874474701209,0.11964650425875019,turnover_total,2476
0.08914018347445812,0.008137411501281078,0.07307710718738183,0.08953506055837593,0.10290057565868062,turnover_total,2478
0.08111200621117973,0.006733218831684561,0.0674542436644578,0.08122350554613067,0.09367053119135087,turnover_total,2479
0.07229103207841099,0.0062225943809081806,0.05992244244701901,0.07212024354892457,0.08380222101279929,turnover_total,2480
0.0643673902522929,0.006347916833669545,0.05340860354393311,0.06462931216290838,0.07617618442706112,turnover_total,2481
0.05848896473235589,0.006168250764373042,0.0472233688891248,0.05843209161495411,0.0710771856396305,turnover_total,2482
0.05615749193412658,0.006775993726664858,0.043833354799296495,0.05671227573536825,0.06955278895226343,turnover_total,2483
0.05486252072372408,0.0061573862455371366,0.04364231417538644,0.05450278539013771,0.06619321513224201,turnover_total,2484
0.05036225653632863,0.00622755866450909,0.04007901926868091,0.05001416398750072,0.06172994473163515,turnover_total,2485
0.04599333836464125,0.005708875407681165,0.03591681365211083,0.045349977464293464,0.058159166349013344,turnover_total,2486
0.041559401272514444,0.0052569968394809135,0.03289246535782915,0.04132936223163087,0.05328281836241141,turnover_total,2487
0.04122989948601744,0.005294251842527512,0.03148454318431141,0.04088459666995789,0.050986644652211574,turnover_total,2488
0.04015828527623893,0.0050829633902292806,0.03134321046756435,0.03952300471492106,0.0516152028168629,turnover_total,2489
0.03923355430458787,0.0052506496133519435,0.0297734384772213,0.039169189667749654,0.0507644749435047,turnover_total,2490
0.039522680723895066,0.006024309893918823,0.0296971131277417,0.0395572625430827,0.05137245450933749,turnover_total,2491
0.0396373275277014,0.006037783765869799,0.028561972435622775,0.03904631482677809,0.05052605601253686,turnover_total,2492
0.03916102005898689,0.005547233795877862,0.02870076519137874,0.039472290953914746,0.05042155995273826,turnover_total,2493
0.038389982120043145,0.005994306275797655,0.027278562313878648,0.03815868303916346,0.05228305851287451,turnover_total,2494
0.03495927704335006,0.0055579379424477915,0.0248298192553569,0.03470007328700143,0.04523229284908243,turnover_total,2495
0.029434990688607107,0.005428101947783318,0.019462011369581055,0.029248520826231434,0.04023118650152514,turnover_total,2496
0.024939139961470024,0.0046253667468411684,0.016808911253641572,0.023958120788783996,0.03369226776938362,turnover_total,2497
0.02265807419395432,0.00424120043106733,0.015424175732968991,0.022372534535136383,0.030931307882589,turnover_total,2498
0.020666221240897047,0.004350463332743535,0.012586391103766543,0.021013724603382206,0.02966701557723696,turnover_total,2499
0.020146368515550916,0.004212494812106599,0.01260891383719666,0.01977198889199757,0.028253087234132376,turnover_total,2500
0.01990818076446662,0.0045959548777422515,0.011349580688653932,0.01974926392422451,0.02952661543965506,turnover_total,2501
0.01981188503140465,0.004798231301067743,0.011315784944843213,0.019803680578383377,0.02960310496268885,turnover_total,2502
0.019755946232851287,0.00476274927756079,0.009976150572676423,0.019862927075157584,0.02959906111501265,turnover_total,2503
0.11210707889224573,0.014933767740808587,0.08682945792494633,0.11174713479888745,0.13854619162921977,turnover_total,2530
0.11595805243171703,0.015783945399615473,0.08487539807496973,0.1168955442563191,0.1459673107182775,turnover_total,2531
0.11790528553570859,0.014745164355166814,0.0904875180550687,0.11764600733793099,0.14525031670119712,turnover_total,2532
0.11606294850028621,0.014296179346113602,0.08802209877949693,0.1165072025075155,0.14677085322063224,turnover_total,2535
0.10786937485509195,0.011515694163160499,0.08593039831566751,0.10783833010774457,0.1317878213137365,turnover_total,2539
0.10636509603390389,0.010637354919566732,0.08607085464747646,0.10652291484868377,0.1253241527404616,turnover_total,2540
0.10579384278134255,0.011012533723590985,0.0845980175083398,0.10577165242799325,0.125042851089674,turnover_total,2541
0.10102472430707451,0.010461236148339164,0.08184910740008147,0.10075458884746716,0.11847583635206341,turnover_total,2542
0.09654482571871575,0.009772320260335568,0.08012852747315971,0.09696981139524402,0.11696644233958133,turnover_total,2544
0.09553861452099767,0.00870957334801851,0.07794720033828956,0.09628701368541782,0.11151389550643961,turnover_total,2545
0.09455992454863314,0.007988198698261069,0.07739222357624079,0.0945303201469535,0.10981353630573668,turnover_total,2546
0.09352438245139309,0.008389225028102208,0.07723202952181313,0.09357920113136221,0.10984340690591596,turnover_total,2547
0.09061827546373656,0.00915027918034394,0.07495304221062936,0.090000171642666,0.10931300408366933,turnover_total,2548
0.08658646834911707,0.008421737218909691,0.0684861836905604,0.08670907419049585,0.10340122595849348,turnover_total,2549
0.08214356996904973,0.007028267049366648,0.06888613113115669,0.08149851686627131,0.09605092581830643,turnover_total,2550
0.0753323520744882,0.0067375667030726335,0.0634694346274205,0.0750926732332646,0.0884676943021472,turnover_total,2551
0.06910016073740796,0.006344810038850912,0.057085688413500646,0.06932830625638593,0.08159125090173905,turnover_total,2552
0.06318120148665478,0.005982220190150126,0.05346275425407801,0.0626071071950173,0.07571084940660826,turnover_total,2553
0.05971899842986623,0.006394570145943869,0.04752326336420031,0.05972236360373172,0.07136250909035,turnover_total,2554
0.05797864504400267,0.005939286633682642,0.04742188932280823,0.05724347286066438,0.07015376034873348,turnover_total,2555
0.05270608860503099,0.00613322661950188,0.040569096226725505,0.05229773906596366,0.06567925970494744,turnover_total,2556
0.04873207106937309,0.00529890078611976,0.04007858227928842,0.04844996543810669,0.06026681184460778,turnover_total,2557
0.043504651512064695,0.005270860183169734,0.033142412595974044,0.04341356760726346,0.05354773054108314,turnover_total,2558
0.041411577492576845,0.005087143792074806,0.03168493859339776,0.04100038520501721,0.05286488786448723,turnover_total,2559
0.039548574422260716,0.00522572021875588,0.030025006647052006,0.039561250842591086,0.0489446087288573,turnover_total,2560
0.03680683535206418,0.005224112968171955,0.02721172548301498,0.03680218139639579,0.04663178476567033,turnover_total,2561
0.0392401913351542,0.0055700900921728976,0.02964220226863625,0.03934786113140423,0.04997961587151676,turnover_total,2562
0.03901647344399761,0.005291956674737653,0.02839419545899149,0.03924897665269294,0.0482731076456241,turnover_total,2563
0.03685387973853111,0.005527821565494573,0.027143522061615452,0.036748547118534494,0.04764778775905057,turnover_total,2564
0.03700971706209478,0.005572482095649403,0.025772913880271007,0.03695513539925818,0.047927759746747296,turnover_total,2565
0.035876349373168595,0.005225367956898966,0.027306446986479358,0.03582591651321882,0.04642160113019107,turnover_total,2566
0.03188778131734284,0.004943184198268688,0.020829485910724678,0.03192153568752343,0.040430602581049566,turnover_total,2567
0.0269444210766419,0.004712249442154655,0.016760780483094675,0.02638497437709436,0.03754391454743925,turnover_total,2568
0.023592227019642743,0.004330741318962837,0.015457701049588001,0.023653680043343867,0.032106302515874076,turnover_total,2569
0.021655608884833262,0.004075156877209388,0.014132946747016201,0.02114882852009406,0.029310189900360224,turnover_total,2570
0.02054306363068319,0.0044357450662860344,0.011276235747758375,0.019799260630462376,0.02935052921175332,turnover_total,2571
