name,province,code,level,type,dept,city,adminarea,protect,area,years
革东古生物化石,贵州省,黔90,省级,古生物遗迹,国土部门,贵州省,剑河县,古生物化石,4760.0,20010101
高场,贵州省,黔93,县市级,森林生态,林业部门,贵州省,黎平县,森林生态系统,27.0,20020901
山羊界,贵州省,黔102,县市级,森林生态,林业部门,贵州省,丹寨县,水源涵养林,84.0,19901201
丹寨牛角山,贵州省,黔103,县市级,森林生态,林业部门,贵州省,丹寨县,珍稀动植物及水源涵养林,160.0,19901201
龙泉山,贵州省,黔104,县市级,森林生态,林业部门,贵州省,丹寨县,杜鹃林,330.0,19901201
十万千,贵州省,黔108,县市级,森林生态,林业部门,贵州省,福泉市,森林生态系统,1333.3,20010101
岔河,贵州省,黔109,县市级,森林生态,林业部门,贵州省,福泉市,森林生态系统,5333.3,20010101
甲良三层洞,贵州省,黔110,县市级,森林生态,林业部门,贵州省,荔波县,森林生态系统,4200.0,20050101
樟江源头涵养林,贵州省,黔112,县市级,森林生态,林业部门,贵州省,荔波县,森林生态系统,22600.0,20050101
岜岭五针松,贵州省,黔113,县市级,森林生态,林业部门,贵州省,荔波县,森林生态系统,4066.7,20050101
高岩天然林水,贵州省,黔121,县市级,森林生态,林业部门,贵州省,独山县,森林生态系统,466.7,20010101
琴阳天然林,贵州省,黔122,县市级,森林生态,林业部门,贵州省,独山县,森林生态系统,2333.3,20010101
白云山,贵州省,黔126,县市级,森林生态,其他部门,贵州省,长顺县,森林生态系统,1666.7,20000101
猴子沟,贵州省,黔127,县市级,森林生态,林业部门,贵州省,龙里县,森林生态系统,4000.0,20080101
尧人山,贵州省,黔129,县市级,森林生态,林业部门,贵州省,三都水族自治县,森林生态系统,2000.0,19870101
贵州贵定斗蓬山,贵州省,黔117,县市级,森林生态,林业部门,贵州省,贵定县,水源涵养林,2438.0,19980501
辽宁庄河仙人洞,辽宁省,21111001,国家级,森林生态,林业部门,辽宁省,庄河市,赤松—栎林生态系统及珍稀动植物,3574.7,19810915
辽宁医巫闾山,辽宁省,21111004,国家级,森林生态,林业部门,辽宁省,北镇市、义县,"天然油松林、华北植物区系针阔混交林
黑鹳、丹顶鹤、大天鹅等",11459.0,19810909
辽宁努鲁儿虎山,辽宁省,21111008,国家级,森林生态,林业部门,辽宁省,朝阳县,华北、内蒙生物区系交汇地带的森林生态系统,13832.1,20001101
辽宁恒仁老秃顶子,辽宁省,21111009,国家级,森林生态,林业部门,辽宁省,"桓仁县,新宾县","长白植物区系森林及人参等珍稀物种
双蕊兰、紫杉、金雕等",15219.0,19810915
辽宁章古台,辽宁省,21121012,省级,森林生态,林业部门,辽宁省,彰武县,沙地森林生态系统,10200.0,19861201
辽宁本溪和尚帽,辽宁省,21121013,省级,森林生态,林业部门,辽宁省,本溪县,野生动植物资源,10973.0,2005
辽宁凤凰山,辽宁省,21121014,省级,森林生态,林业部门,辽宁省,凤城市,森林和野生动物,2600.0,1981
辽宁朝阳清风岭,辽宁省,21121015,省级,森林生态,林业部门,辽宁省,朝阳县,华北植物区系北缘森林,9010.0,20021210
辽宁北票大黑山,辽宁省,21121016,省级,森林生态,林业部门,辽宁省,朝阳县,"暖温带半湿润向温带半干旱过渡气候条件下的山地落叶阔叶林生态系统；辽梅杏等天然山杏资源；金雕等猛禽
华北、内蒙生物区系交汇地带的森林生态系统",13844.0,20000619
辽宁喀左楼子山,辽宁省,21121017,省级,森林生态,林业部门,辽宁省,喀喇沁左翼蒙古族自治县,华北、内蒙生物区系交汇地带的森林生态系统,11150.0,20010301
辽宁凌源青龙河,辽宁省,21121018,省级,野生动物,林业部门,辽宁省,凌源市,华北、内蒙生物区系交汇地带的森林生态系统,69912.0,20010401
辽宁葫芦岛市白狼山,辽宁省,21121019,国家级,森林生态,林业部门,辽宁省,建昌县,华北植物区系北缘森林生态系统,17440.0,20010709
辽宁老鹰窝山,辽宁省,21121020,省级,森林生态,林业部门,辽宁省,阜新市,天然次生针、阔混交林,6405.0,20020424
辽宁猴石,辽宁省,21121022,省级,森林生态,林业部门,辽宁省,新宾满族自治县,华北、长白植物区系交汇地带森林生态系统,11090.0,20030915
辽宁龙岗山,辽宁省,21121023,省级,森林生态,林业部门,辽宁省,新宾满族自治县,华北、长白植物区系交汇地带森林生态系统,15259.0,20030915
辽宁浑河源,辽宁省,21121024,省级,森林生态,林业部门,辽宁省,清原满族自治县,"华北、长白植物区系交汇地带森林生态系统
森林植物群落和森林生态系统；原始林林相；国家和省重点保护的珍稀濒危动物",18127.0,20030915
辽宁三块石,辽宁省,21121025,省级,森林生态,林业部门,辽宁省,抚顺县,"华北、长白植物区系交汇地带森林生态系统
森林植物群落和森林生态系统；原始林林相；国家和省重点保护的珍稀濒危动物",10434.0,20030901
辽宁海城白云山,辽宁省,21121026,省级,森林生态,林业部门,辽宁省,海城市,"油松、栎林和落叶阔叶林生态系统
华北、长白植物区系交汇的森林生态系统",13300.0,20030901
辽宁青凉山,辽宁省,21121027,省级,森林生态,林业部门,辽宁省,岫岩,华北、长白植物区系交汇的森林生态系统,4300.0,2002
辽宁海棠山,辽宁省,21121028,国家级,森林生态,林业部门,辽宁省,阜新蒙古族自治县,"森林生态系统
天然次生针、阔混交林",11002.7,19861201
辽宁九龙川,辽宁省,21122030,省级,森林生态,环保部门,辽宁省,海城市,油松、栎林和落叶阔林生态系统,3400.0,19860901
白云山,辽宁省,21123029,省级,森林生态,农业部门,辽宁省,海城市, 油松、栎林和落叶阔叶林,13300.0,2003
大伙房水库水源,辽宁省,21126036,省级,森林生态,水利部门,辽宁省,抚顺县,水源地、水源涵养林,530000.0,19900401
辽宁风城帽盔山,辽宁省,21131060,县市级,森林生态,林业部门,辽宁省,凤城市,天然红松,12268.0,20020617
辽宁朝阳凤凰山,辽宁省,21131061,县市级,古生物遗迹,其他部门,辽宁省,朝阳市,"古生物化石
华北、内蒙生物区系交汇地带的森林生态系统",5363.0,20020701
辽宁辽阳金宝湾,辽宁省,21131062,县市级,森林生态,林业部门,辽宁省,辽阳市弓长岭区、辽阳县,"森林及野生动物
天然次生林及野生动物",52720.0,20020407
辽宁辽阳双河,辽宁省,21131063,县市级,森林生态,林业部门,辽宁省,辽阳市灯塔市、弓长岭区、辽阳县,"森林生态系统、水源地
天然次生林及野生动物",31842.5,20020401
辽宁玉石,辽宁省,21131065,省级,森林生态,林业部门,辽宁省,盖州市,森林生态系统,31915.0,20010802
辽宁大石桥老轿顶,辽宁省,21131066,县市级,森林生态,林业部门,辽宁省,营口市,森林及野生动物,11489.0,20040801
辽宁连山区虹螺山,辽宁省,21131067,省级,森林生态,林业部门,辽宁省,葫芦岛市连山区,森林及水曲柳、狼、黄羊等野生动植物,10000.0,20060710
辽宁西平,辽宁省,21131068,县市级,森林生态,林业部门,辽宁省,台安县,"防风固沙林及野生动植物
华北、长白植物区系交汇地带的森林生态系统",4300.0,19840501
辽宁沈阳望海寺,辽宁省,21131069,县市级,森林生态,林业部门,辽宁省,法库,森林和野生动植物种群,13333.0,2002
辽宁喀左化石沟,辽宁省,21131070,县市级,森林生态,林业部门,辽宁省,喀喇沁左翼蒙古族自治县,华北、内蒙生物区系交汇地带的森林生态系统,17645.0,20010301
辽宁千佛山,辽宁省,21131074,县市级,森林生态,林业部门,辽宁省,彰武县,沙地自然生态系统,860.33,1986
辽宁彰武高山台,辽宁省,21131075,县市级,森林生态,林业部门,辽宁省,彰武县,"森林生态系统
天然次生针、阔混交林",576.0,20010901
辽宁大汤河,辽宁省,21131076,县市级,森林生态,林业部门,辽宁省,弓长岭区,天然次生林及野生动物,377.0,2003
辽宁大黑山,辽宁省,21131077,县市级,森林生态,林业部门,辽宁省,辽阳县,天然次生林及野生动物,10000.0,2004
辽宁华表山,辽宁省,21131078,县市级,森林生态,林业部门,辽宁省,弓长岭区,天然次生林及野生动物,240.0,2004
辽宁兴城青山,辽宁省,21131079,县市级,森林生态,林业部门,辽宁省,兴城市,天然次生林,28100.0,20001220
辽宁张其寨,辽宁省,21131082,县市级,森林生态,林业部门,辽宁省,本溪市溪湖区,野生动植物资源,1000.0,20021001
辽宁沈阳白清寨,辽宁省,21131083,县市级,森林生态,林业部门,辽宁省,沈阳市苏家屯,森林和野生动植物种群,4267.0,20020621
辽宁溪湖东风,辽宁省,21131084,县市级,森林生态,林业部门,辽宁省,本溪市溪湖区,野生动植物资源,1350.0,20021001
辽宁法库五龙山,辽宁省,21131085,县市级,森林生态,林业部门,辽宁省,法库县,森林和野生动植物种群,30356.1,20020621
辽宁凤城锅头峪,辽宁省,21131086,县市级,森林生态,林业部门,辽宁省,凤城市,野生动物及珍稀树种,9527.0,20010901
辽宁本溪凉山,辽宁省,21131091,县市级,森林生态,林业部门,辽宁省,桓仁县,野生动植物资源,8449.5,2001
辽宁本溪牛毛大山,辽宁省,21131092,县市级,森林生态,林业部门,辽宁省,桓仁县,野生动植物资源,7175.0,2001
辽宁本溪太子河源,辽宁省,21131093,县市级,森林生态,林业部门,辽宁省,本溪市,野生动植物资源,13383.0,2001
辽宁本溪环城生态,辽宁省,21131094,县市级,森林生态,林业部门,辽宁省,本溪县,野生动植物资源,27292.4,2001
辽宁凤城通远堡,辽宁省,21131095,县市级,森林生态,林业部门,辽宁省,凤城市,红松林,24314.0,20011214
辽宁凤城蒲石河,辽宁省,21131097,县市级,森林生态,林业部门,辽宁省,凤城市,森林生态系统及东北红豆杉、东北刺人参等野生动植物,12184.0,20011214
辽宁丹东五龙山,辽宁省,21131099,县市级,森林生态,林业部门,辽宁省,丹东市振安区,森林生态系统,2281.0,20020401
辽宁丹东黎明,辽宁省,21131100,县市级,森林生态,林业部门,辽宁省,宽甸满族自治县,森林生态系统及珍稀树种,10827.0,20020711
大麦科,辽宁省,21132038,县市级,湿地生态,环保部门,辽宁省,台安县,内陆湿地生态系统与野生动植物资源,7190.0,20020827
大连小黑山,辽宁省,21132044,县市级,森林生态,环保部门,辽宁省,大连市金洲区,森林生态系统,4210.0,20011201
西平,辽宁省,21132045,县市级,森林生态,环保部门,辽宁省,台安县, 防风固沙林及野生动植物,4430.0,1984
老佛爷沟,辽宁省,21132050,县市级,森林生态,环保部门,辽宁省,宽甸满族自治县,原生型红松阔叶混交林,6800.0,19951001
老虎洞山,辽宁省,21132056,县市级,森林生态,林业部门,辽宁省,建平县,森林及温带草原,11000.0,19860101
肖家沟,辽宁省,21136054,县市级,湿地生态,水利部门,辽宁省,昌图县,水源地和兴安岭植物区系天然次生林,507.0,19810701
石人山,辽宁省,21138042,县市级,森林生态,其他部门,辽宁省,沈阳市,天然及次生林生态系统和野生动植物,5708.0,20020801
巴尔虎山,辽宁省,21138043,县市级,森林生态,林业部门,辽宁省,法库县,天然次生林、野生动植物,8434.0,20020701
那木斯莱,辽宁省,21232051,县市级,湿地生态,环保部门,辽宁省,彰武县,湿地、沙地草原,7103.0,19870701
辽宁双台河口,辽宁省,21411007,国家级,野生动物,林业部门,辽宁省,盘山县、大洼县,丹顶鹤、黑嘴鸥珍稀水禽及沿海湿地生态系统,128000.0,19850909
辽宁卧龙湖,辽宁省,21421021,省级,湿地生态,林业部门,辽宁省,康平县,湿地生态系统及鸟类,12750.0,20010501
辽宁辽河口湿地,辽宁省,21431064,县市级,湿地生态,林业部门,辽宁省,营口市,湿地系统、国家重点鸟类,51397.0,2001
辽宁丹东红铜沟白鹭,辽宁省,21431071,县市级,野生动物,林业部门,辽宁省,宽甸满族自治县,大白鹭及其生境,2500.0,19951001
辽宁三岔河湿地,辽宁省,21431072,县市级,湿地生态,林业部门,辽宁省,海城市,"湿地生态系统及珍稀野生动植物
芦苇沼泽和其他草地生物",18568.0,20041201
辽宁沈阳仙子湖,辽宁省,21431087,县市级,湿地生态,林业部门,辽宁省,新民市、辽中县,水生生态系统,8667.0,20020621
辽宁大连黄海岸及石城岛湿地,辽宁省,21431088,县市级,湿地生态,林业部门,辽宁省,庄河,水禽、野生动物,135050.0,2000
辽宁大连三湾湿地,辽宁省,21431089,县市级,湿地生态,林业部门,辽宁省,普兰店,水禽、野生动物,180750.0,2000
辽宁本溪桓龙湖,辽宁省,21431090,县市级,湿地生态,林业部门,辽宁省,桓仁县,湿地、野生动植物资源,18945.0,2001
辽宁丹东双江河,辽宁省,21431096,县市级,森林生态,林业部门,辽宁省,宽甸县,森林生态系统,120914.0,20020115
辽宁凤城玉龙湖,辽宁省,21431098,县市级,野生动物,林业部门,辽宁省,凤城市,天鹅、鸳鸯等野生动物及珍稀树种,5903.0,20011214
汤河饮用水源,辽宁省,21436052,县市级,湿地生态,水利部门,辽宁省,辽阳市弓长岭区、辽阳县,饮用水源地,151200.0,19860901
红山水库,辽宁省,21436053,县市级,湿地生态,林业部门,辽宁省,昌图县,饮用水源地及森林生态系统,10500.0,19930601
辽宁鸭绿江口湿地国家级自然保护区,辽宁省,21512006,国家级,海洋海岸,环保部门,辽宁省,东港市,湿地生态系统及珍稀涉禽,108057.0,1997
海王九岛,辽宁省,21534041,县市级,海洋海岸,海洋部门,辽宁省,庄河市,海滨地貌、海岸景观及鸟类,2143.0,20000801
绥中生沙质海岸,辽宁省,21534058,县市级,海洋海岸,海洋部门,辽宁省,绥中县, 原生沙质海岸、海洋水生动物,207700.0,1996
辽宁白石砬子,辽宁省,21611010,国家级,森林生态,林业部门,辽宁省,宽甸满族自治县,原生型红松针阔混交林,7467.0,19810909
辽宁蛇岛-老铁山国家级自然保护区,辽宁省,21612011,国家级,野生动物,环保部门,辽宁省,大连旅顺口区,候鸟、蛇岛蝮蛇及生境,17073.0,1980
辽宁大连斑海豹国家级自然保护区,辽宁省,21613003,国家级,野生动物,农业部门,辽宁省,大连市旅顺口区,斑海豹及其生境,672275.0,19920920
长海海洋珍稀生物,辽宁省,21622033,省级,野生动物,环保部门,辽宁省,长海县,刺参、皱纹盘鲍、栉孔扇贝等珍稀水生动物,220.0,19850401
小凌河中华鳖,辽宁省,21623032,省级,野生动物,农业部门,辽宁省,朝阳县,中华鳖、瓦氏雅罗鱼等水生生物及其生境,484.5,19991108
辽宁朝阳苍鹭,辽宁省,21631073,县市级,野生动物,林业部门,辽宁省,朝阳县,苍鹭及其生境,3825.0,20060109
辽宁建昌宫山嘴苍鹭,辽宁省,21631080,县市级,野生动物,林业部门,辽宁省,建昌,鸟类,1919.0,2002
辽宁绥中六股河赤麻鸭、绿翅鸭,辽宁省,21631081,县市级,野生动物,林业部门,辽宁省,绥中县,赤麻鸭、绿翅鸭等珍稀鸟类及湿地生态系统,2749.0,20020101
蛇山,辽宁省,21632046,县市级,野生动物,环保部门,辽宁省,清原县, 蝮蛇、棕黑绵蛇、虎斑游蛇等及其生境,100.0,1984
红铜沟鹭鸟,辽宁省,21632049,县市级,野生动物,环保部门,辽宁省,丹东市, 大白鹭及其生境,2500.0,1995
王宝河,辽宁省,21632057,县市级,野生动物,环保部门,辽宁省,绥中县,野生甲鱼资源及饮用水源地,2156.0,19960501
三山岛海珍品,辽宁省,21634037,县市级,野生动物,海洋部门,辽宁省,大连市,海参、鲍鱼等海洋生物,1103.0,19861201
老偏岛－玉皇顶,辽宁省,21634040,县市级,野生动物,海洋部门,辽宁省,大连市,珍品及海洋生态系统,1580.0,20000801
兴城杂色蛤亲贝,辽宁省,21638047,县市级,野生动物,林业部门,辽宁省,兴城市,杂色蛤及其生境,3500.0,19970201
成山头海滨地貌,辽宁省,21812005,国家级,地质遗迹,环保部门,辽宁省,大连市金州区,古生物化石、地质遗迹、海滨喀斯特地貌及珍稀鸟类,1350.0,19890401
本溪地质遗迹省级,辽宁省,21822034,省级,地质遗迹,环保部门,辽宁省,本溪市,地质遗迹,1200.75,20010301
滑石台,辽宁省,21827031,省级,地质遗迹,国土部门,辽宁省,沈阳市,“陨石”地质遗迹,260.0,20030918
桓仁地质,辽宁省,21832048,县市级,地质遗迹,环保部门,辽宁省,桓仁县, 溶洞,240.0,1993
辽宁会元仙人洞,辽宁省,21832059,县市级,地质遗迹,环保部门,辽宁省,抚顺市顺城区,地质遗迹,14.0,1991
金石滩,辽宁省,21838039,县市级,地质遗迹,其他部门,辽宁省,大连市金州区,地质遗迹、古生物化石,3960.0,19860301
辽宁北票鸟化石国家级自然保护区,辽宁省,21917002,国家级,古生物遗迹,国土部门,辽宁省,北票市,中生代晚期凝灰质沙页岩中鸟化石等古生物化石群,4630.0,19970518
义县古生物化石,辽宁省,21927035,省级,古生物遗迹,国土部门,辽宁省,义县,晚中生代热河生物群生物化石,23800.0,20021207
朝阳古生物化石群,辽宁省,21937055,县市级,古生物遗迹,国土部门,辽宁省,朝阳县,古生物化石,113600.0,20020701
彰武千佛山,辽宁省,辽65,县市级,森林生态,林业部门,辽宁省,彰武县,油松、樟松、五角枫等森林生态系统及古生物遗迹,860.0,20011201
本溪地质遗迹市级,辽宁省,辽33,县市级,地质遗迹,环保部门,辽宁省,本溪市,地质遗迹,4676.0,20040501
恒仁大凹岭,辽宁省,辽41,县市级,森林生态,林业部门,辽宁省,桓仁满族自治县,森林,1459.4,20031201
蛇岛老铁山,辽宁省,辽11,国家级,野生动物,环保部门,辽宁省,大连市旅顺口区,蝮蛇、候鸟及其生境,9072.0,19800806
付家樟子松,辽宁省,辽77,县市级,野生植物,林业部门,辽宁省,昌图县,樟子松母树林,640.0,19810701
孙家店,辽宁省,辽82,县市级,森林生态,林业部门,辽宁省,朝阳县,森林生态系统,3600.0,20091222
凤城凤凰山,辽宁省,辽49,省级,森林生态,林业部门,辽宁省,凤城市,红松、黄檗、水曲柳等森林生态系统,2600.0,19811001
刘炮手沟,辽宁省,辽84,县市级,森林生态,林业部门,辽宁省,朝阳县,森林生态系统,4930.0,20091222
丹东鸭绿江口湿地,辽宁省,辽42,国家级,海洋海岸,环保部门,辽宁省,丹东市,沿海滩涂湿地及珍稀水禽,101000.0,19870701
长山列岛海洋生物,辽宁省,辽16,县市级,野生动物,海洋部门,辽宁省,长海县,皱纹盘鲍、刺参、光棘球海胆等珍稀水生动物,413.0,20040101
石城黑脸琵鹭,辽宁省,辽18,县市级,野生动物,林业部门,辽宁省,庄河市,黑脸琵鹭、黄嘴白鹭等珍稀鸟类及其生境,13950.0,20060101
岫岩清凉山,辽宁省,辽22,省级,森林生态,林业部门,辽宁省,岫岩满族自治县,森林生态系统,4300.0,20000801
老平顶,辽宁省,辽23,县市级,森林生态,林业部门,辽宁省,岫岩满族自治县,油松林、栎林和落叶阔叶林生态系统,1372.5,20010801
龙潭湾,辽宁省,辽24,省级,森林生态,林业部门,辽宁省,岫岩满族自治县,油松林、栎林和落叶阔叶林生态系统,5463.8,20021201
平山白石砬子,辽宁省,辽35,县市级,森林生态,林业部门,辽宁省,本溪市平山区,森林,2076.0,20031101
和尚帽子,辽宁省,辽38,省级,森林生态,林业部门,辽宁省,本溪满族自治县,红松、冷杉为主的原生针阔混交林生态系统,10973.0,20010301
刀尖岭,辽宁省,辽39,县市级,森林生态,林业部门,辽宁省,桓仁满族自治县,,667.0,20031101
柏山,辽宁省,辽102,县市级,野生植物,环保部门,辽宁省,建昌县,天然次生柏树林及其生境,5233.0,19880101
宫山咀苍鹭,辽宁省,辽101,县市级,野生动物,林业部门,辽宁省,建昌县,苍鹭等鸟类及其生境,1919.0,20021001
葫芦岛六股河入海口滨海湿地,辽宁省,辽100,县市级,野生动物,林业部门,辽宁省,建昌县,丹顶鹤、灰鹤、赤麻鸭、绿翅鸭等珍稀鸟类及湿地生态系统,1011.0,20060701
黑山饶阳河湿地,辽宁省,辽55,县市级,湿地生态,林业部门,辽宁省,黑山县、新民市,湿地生态系统及迁徒鸟类,8350.0,20070725
凌河口湿地,辽宁省,辽57,县市级,湿地生态,林业部门,辽宁省,凌海市,湿地生态系统及迁徒鸟类,83556.0,20050401
关山,辽宁省,辽63,省级,森林生态,林业部门,辽宁省,阜新蒙古族自治县,森林生态系统,4835.0,20051201
凡河,辽宁省,辽72,省级,湿地生态,林业部门,辽宁省,铁岭市铁岭县,内陆湿地生态系统及水源涵养林,51205.0,20071201
榛子岭,辽宁省,辽73,县市级,森林生态,林业部门,辽宁省,铁岭县,森林生态系统,32051.1,20011217
寇河湿地与水源林,辽宁省,辽74,县市级,湿地生态,林业部门,辽宁省,西丰县,湿地生态系统及水资源,1449.8,20090915
冰砬山,辽宁省,辽75,县市级,森林生态,林业部门,辽宁省,西丰县,森林生态系统,6666.7,20061020
曾家寨苍鹭,辽宁省,辽79,县市级,森林生态,林业部门,辽宁省,开原市,苍鹭及森林生态系统,811.0,20060109
椴木头沟,辽宁省,辽81,省级,森林生态,林业部门,辽宁省,朝阳市,森林生态系统,4857.0,20090401
天秀山,辽宁省,辽90,省级,森林生态,林业部门,辽宁省,建平县,暖温带半干旱季风气候条件下的石灰岩山地矮林生态系统,2425.0,20091215
五花顶,辽宁省,辽98,省级,森林生态,林业部门,辽宁省,绥中县,森林及野生动植物,2558.0,20111029
重庆缙云山,重庆市,50111002,国家级,森林生态,林业部门,重庆市,重庆市北碚区、沙坪坝区、璧山县,"亚热带常绿阔叶林
森林植被及其生境所形成的自然生态系统",7600.0,19790401
重庆四面山,重庆市,50121007,省级,森林生态,林业部门,重庆市,重庆市江津区,亚热带常绿阔叶林珍稀野生动植物,22433.0,19820401
重庆武隆白马山,重庆市,50121008,省级,森林生态,林业部门,重庆市,武隆县,"亚热带常绿阔叶林
野生动植物资源",7200.0,19981001
重庆大风堡,重庆市,50121009,省级,野生植物,林业部门,重庆市,石柱土家族自治县,"水杉及其生境
中亚热带森林植被、云豹和红豆杉、珙桐等一系列国家重庆保护野生动植物",22043.2,19901101
重庆华蓥山,重庆市,50121013,省级,森林生态,林业部门,重庆市,重庆市渝北区,"森林植被等
野生动植物退化生态的恢复群落",4555.8,20020601
重庆王二包,重庆市,50121016,省级,森林生态,林业部门,重庆市,重庆市万州区,"常绿阔叶林
珍稀动、植物",7496.0,20011201
重庆江南,重庆市,50121018,省级,森林生态,林业部门,重庆市,巫山县,"亚热带常绿阔叶林
野生动植物森林植被类型",37051.9,20000901
重庆大木山,重庆市,50121019,省级,森林生态,林业部门,重庆市,重庆市涪陵区,"常绿阔叶林
原始次生林区、濒危珍稀野生动植物三峡库区水源涵养林",14480.1,20010301
重庆西山桫椤,重庆市,50131021,县市级,野生植物,林业部门,重庆市,大足县,桫椤等珍稀植物,988.4,19980801
重庆嘉陵江小三峡,重庆市,50131023,县市级,森林生态,林业部门,重庆市,重庆市北碚区,"亚热带常绿阔叶林
森林植物",2847.0,20001101
重庆金刀峡,重庆市,50131024,县市级,森林生态,林业部门,重庆市,重庆市北碚区,"亚热带常绿阔叶林
森林植物",1734.0,20001101
重庆茅庵,重庆市,50131025,县市级,森林生态,林业部门,重庆市,重庆市北碚区,"亚热带常绿阔叶林
森林植物",1898.0,20001101
重庆黑山,重庆市,50131031,县市级,森林生态,林业部门,重庆市,重庆市万盛区,"常绿阔叶林
森林生态系统",10136.0,20011201
重庆太阳山,重庆市,50131034,县市级,森林生态,林业部门,重庆市,秀山土家族苗族自治县,"森林、水源地
区内人文景观、倒马坎红军战斗遗址等珍稀动植物资源",17200.0,20000801
重庆天坑地缝,重庆市,50131035,县市级,森林生态,林业部门,重庆市,奉节县,珍稀野生动植物,40900.0,2000
重庆梨子坪,重庆市,50131036,县市级,森林生态,林业部门,重庆市,巫山县,"亚热带常绿阔叶林
野生动植物森林植被",1397.0,20000920
重庆七跃山,重庆市,50131039,县市级,野生植物,林业部门,重庆市,彭水苗族土家族自治县,"珍稀野生植物
红豆杉、楠木、水杉",62000.0,20001001
重庆龙河流域,重庆市,50131046,县市级,森林生态,林业部门,重庆市,丰都县,龙河湿地、亚热带常绿,29129.0,2002
天鹅湖,重庆市,50132050,县市级,森林生态,环保部门,重庆市,奉节县,森林生态系统,1333.24,20021001
重庆南天湖,重庆市,50421012,省级,湿地生态,林业部门,重庆市,丰都县,"高山湿地及珍稀野生动植物
野生动植物亚热带常绿林",18136.5,20020316
重庆五里坡,重庆市,50621006,国家级,森林生态,林业部门,重庆市,巫山县,"亚热带常绿阔叶林
野生动植物森林植被类型",35276.6,20000901
重庆安澜鹭类,重庆市,50621011,省级,野生动物,林业部门,重庆市,重庆市巴南区,"鹭类及其生境
白鹭--牛背鹭--黄竹野生生物群落",1004.0,19990801
重庆武陵山,重庆市,50621015,省级,野生动物,林业部门,重庆市,重庆市黔江区,珙桐、金丝猴、云豹等珍稀动植物,7011.0,20000701
重庆大板营,重庆市,50621017,省级,森林生态,林业部门,重庆市,酉阳土家族苗族自治县,"森林及红腹锦鸡、水杉等珍稀动植物
珍稀濒危野生动植物及其生活环境构成的森林生态系统云豹、豹、穿山甲、珙桐、南方红豆杉、秃松",21246.4,19991001
重庆阴条岭,重庆市,50621020,国家级,野生植物,林业部门,重庆市,巫溪县,"珙桐等珍稀植物
野生动物ⅠⅡ、野生植物ⅠⅡ以珍稀野生动植物及其春生境为主的自然生态系统和以物种多样性为主的自然生态系统",22423.1,20000801
重庆黄岭鹭类,重庆市,50631022,县市级,野生动物,林业部门,重庆市,璧山县,"鹭类及其生境
白鹭、夜鹭、池鹭",1500.0,20000901
重庆三多桥鹭类,重庆市,50631027,县市级,野生动物,林业部门,重庆市,九龙坡区,白鹭、池鹭、夜鹭等,150.0,1998
重庆凤凰山鹭类,重庆市,50631028,县市级,野生动物,林业部门,重庆市,沙坪坝区,白鹭、池鹭、夜鹭等,1500.0,1999
重庆中山白鹭,重庆市,50631030,县市级,野生动物,林业部门,重庆市,江津市,白鹭,666.7,2001
重庆万隆,重庆市,50631032,县市级,森林生态,林业部门,重庆市,綦江县,"亚热带常绿阔叶林
猕猴",4800.0,20000301
重庆巴营,重庆市,50631041,县市级,野生动物,林业部门,重庆市,忠县,"森林植被
珍稀野生动植物",2000.0,20010801
重庆精华,重庆市,50631042,县市级,森林生态,林业部门,重庆市,忠县,"森林生态系统
珍稀野生动植物",4000.0,20010801
重庆芙蓉江黑叶猴,重庆市,50631044,县市级,野生动物,林业部门,重庆市,武隆县,"野生动物及其生境
黑叶猴",21.6,20030801
合川大口鲶,重庆市,50633048,县市级,野生动物,农业部门,重庆市,重庆市合川区,大口鲶及其生境,2000.0,19991001
三黛沟,重庆市,50636049,县市级,野生动物,农业部门,重庆市,酉阳土家族苗族自治县,大鲵及其生境,9400.0,19890701
重庆大巴山,重庆市,50711001,国家级,野生植物,林业部门,重庆市,城口县,"森林生态系统及崖柏等珍稀野生植物
具有代表性的中亚热带森林生态系统及其景观及珍稀濒危植物",136017.0,19790501
重庆金佛山,重庆市,50711003,国家级,野生植物,林业部门,重庆市,重庆市南川区,银杉、黑叶猴等珍稀野生动植物及其森林生态系统,41850.0,19790701
重庆雪宝山,重庆市,50721010,国家级,森林生态,林业部门,重庆市,开县,"森林及珍稀动植物
崖柏、珍稀濒危野生动植物",23452.0,20000401
重庆老瀛山,重庆市,50721014,省级,森林生态,林业部门,重庆市,綦江县,"亚热带常绿阔叶林
红豆杉",3414.0,20000301
重庆圣灯山,重庆市,50731026,县市级,野生植物,林业部门,重庆市,重庆市巴南区,"野生植物及森林生态系统
圣灯寺等名胜古迹",19.0,19820501
重庆滚子坪,重庆市,50731029,县市级,野生植物,林业部门,重庆市,重庆市江津区,桫椤及其生境,1933.0,20010401
重庆长田,重庆市,50731033,县市级,森林生态,林业部门,重庆市,綦江县,"亚热带常绿阔叶林
红豆杉、福建柏",19800.0,20010301
重庆茂云山,重庆市,50731038,县市级,野生动物,林业部门,重庆市,彭水苗族土家族自治县,"珍稀野生动物
云豹、黑叶猴、五步蛇",129000.0,20001001
重庆石子,重庆市,50731040,县市级,野生植物,林业部门,重庆市,忠县,"森林植被
珍稀野生动植物",5333.0,20010801
